refinebio_accession_code	experiment_accession	refinebio_age	refinebio_cell_line	refinebio_compound	refinebio_disease	refinebio_disease_stage	refinebio_genetic_information	refinebio_organism	refinebio_platform	refinebio_processed	refinebio_race	refinebio_sex	refinebio_source_archive_url	refinebio_source_database	refinebio_specimen_part	refinebio_subject	refinebio_time	refinebio_title	refinebio_treatment
SRR387838	SRP009639		sk1					SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer II (IlluminaGenomeAnalyzerII)	True				SRA		s. cerevisiae vegetative		mRNA-seq for exponential vegetative cells of the strain 14201 (used for the ndt80 release timecourse)	
SRR387839	SRP009639		sk1					SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer II (IlluminaGenomeAnalyzerII)	True				SRA		s. cerevisiae vegetative		mRNA-seq for exponential vegetative cells of the strain gb15 (used for the traditional timecourse)	
SRR387840	SRP009639		sk1					SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer II (IlluminaGenomeAnalyzerII)	True				SRA		s. cerevisiae sporulation media		mRNA-seq for the A timepoint of the traditional timecourse (premeiotic)	
SRR387841	SRP009639		sk1					SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer II (IlluminaGenomeAnalyzerII)	True				SRA		s. cerevisiae sporulation media		mRNA-seq for the B timepoint of the traditional timecourse	
SRR387842	SRP009639		sk1					SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer II (IlluminaGenomeAnalyzerII)	True				SRA		s. cerevisiae sporulation media		mRNA-seq for the D timepoint of the traditional timecourse	
SRR387843	SRP009639		sk1					SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer II (IlluminaGenomeAnalyzerII)	True				SRA		s. cerevisiae sporulation media		mRNA-seq for the E timepoint of the traditional timecourse	
SRR387844	SRP009639		sk1					SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer II (IlluminaGenomeAnalyzerII)	True				SRA		s. cerevisiae sporulation media		mRNA-seq for the F timepoint of the traditional timecourse	
SRR387845	SRP009639		sk1					SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer II (IlluminaGenomeAnalyzerII)	True				SRA		s. cerevisiae sporulation media		mRNA-seq for the G timepoint of the traditional timecourse	
SRR387846	SRP009639		sk1					SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer II (IlluminaGenomeAnalyzerII)	True				SRA		s. cerevisiae sporulation media		mRNA-seq for the i timepoint of the traditional timecourse (the first lane of this)	
SRR387847	SRP009639		sk1					SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer II (IlluminaGenomeAnalyzerII)	True				SRA		s. cerevisiae sporulation media		mRNA-seq for the i timepoint of the traditional timecourse (the second lane of this)	
