refinebio_accession_code	experiment_accession	refinebio_age	refinebio_cell_line	refinebio_compound	refinebio_disease	refinebio_disease_stage	refinebio_genetic_information	refinebio_organism	refinebio_platform	refinebio_processed	refinebio_race	refinebio_sex	refinebio_source_archive_url	refinebio_source_database	refinebio_specimen_part	refinebio_subject	refinebio_time	refinebio_title	refinebio_treatment
SRR5032019	SRP093782		strain a 33606					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		yeast cells_0h in spo medium	0h	0h in SPO medium_RNA-seq	
SRR5032020	SRP093782		strain a 33606					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		yeast cells_2h in spo medium (ime1 ime4 induction)	2h	2h in SPO medium_IME1_IME4_RNA-seq	
SRR5032021	SRP093782		strain a 33606					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		yeast cells_2.25h in spo medium (ime1 ime4 induction)	2.25h	2.25h in SPO medium_IME1_IME4_RNA-seq	
SRR5032022	SRP093782		strain a 33606					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		yeast cells_2.5h in spo medium (ime1 ime4 induction)	2.5h	2.5h in SPO medium_IME1_IME4_RNA-seq	
SRR5032023	SRP093782		strain a 33606					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		yeast cells_2.75h in spo medium (ime1 ime4 induction)	2.75h	2.75h in SPO medium_IME1_IME4_RNA-seq	
SRR5032024	SRP093782		strain a 33606					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		yeast cells_3h in spo medium (ime1 ime4 induction)	3h	3h in SPO medium_IME1_IME4_RNA-seq	
SRR5032025	SRP093782		strain a 33606					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		yeast cells_3.25h in spo medium (ime1 ime4 induction)	3.25h	3.25h in SPO medium_IME1_IME4_RNA-seq	
SRR5032026	SRP093782		strain a 33606					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		yeast cells_3.5h in spo medium (ime1 ime4 induction)	3.5h	3.5h in SPO medium_IME1_IME4_RNA-seq	
SRR5032027	SRP093782		strain a 33606					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		yeast cells_3.75h in spo medium (ime1 ime4 induction)	3.75h	3.75h in SPO medium_IME1_IME4_RNA-seq	
SRR5032028	SRP093782		strain a 33606					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		yeast cells_4h in spo medium (ime1 ime4 induction)	4h	4h in SPO medium_IME1_IME4_RNA-seq	
