refinebio_accession_code	experiment_accession	refinebio_age	refinebio_cell_line	refinebio_compound	refinebio_disease	refinebio_disease_stage	refinebio_genetic_information	refinebio_organism	refinebio_platform	refinebio_processed	refinebio_race	refinebio_sex	refinebio_source_archive_url	refinebio_source_database	refinebio_specimen_part	refinebio_subject	refinebio_time	refinebio_title	refinebio_treatment
SRR1583841	SRP047417							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		phm4_del, high pi, 0 min		phm4_del, high Pi, 0 min	
SRR1583842	SRP047417							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		phm4_del, high pi, 0 min		phm4_del, high Pi, 0 min	
SRR1583843	SRP047417							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		phm4_del, no pi, 15 min		phm4_del, no Pi, 15 min	
SRR1583844	SRP047417							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		phm4_del, no pi, 30min		phm4_del, no Pi, 30min	
SRR1583845	SRP047417							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		phm4_del, no pi, 45 min		phm4_del, no Pi, 45 min	
SRR1583846	SRP047417							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		phm4_del, no pi, 60 min		phm4_del, no Pi, 60 min	
SRR1583847	SRP047417							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		phm4_del, no pi, 75 min		phm4_del, no Pi, 75 min	
SRR1583848	SRP047417							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		phm4_del, no pi, 90 min		phm4_del, no Pi, 90 min	
SRR1583849	SRP047417							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		phm4_del, no pi, 105 min		phm4_del, no Pi, 105 min	
SRR1583850	SRP047417							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		phm4_del, no pi, 120 min		phm4_del, no Pi, 120 min	
SRR1583851	SRP047417							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		phm4_del, no pi, 135 min		phm4_del, no Pi, 135 min	
SRR1583852	SRP047417							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		phm4_del, no pi, 150 min		phm4_del, no Pi, 150 min	
SRR1583853	SRP047417							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		phm4_del, no pi, 150 min		phm4_del, no Pi, 150 min	
SRR1583854	SRP047417							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		phm4_del, no pi, 165 min		phm4_del, no Pi, 165 min	
SRR1583855	SRP047417							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		phm4_del, no pi, 165 min		phm4_del, no Pi, 165 min	
SRR1583856	SRP047417							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		phm4_del, no pi, 180 min		phm4_del, no Pi, 180 min	
SRR1583857	SRP047417							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		phm4_del, no pi, 195 min		phm4_del, no Pi, 195 min	
SRR1583858	SRP047417							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		phm4_del, no pi, 210 min		phm4_del, no Pi, 210 min	
SRR1583859	SRP047417							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		phm4_del, no pi, 225 min		phm4_del, no Pi, 225 min	
