refinebio_accession_code	experiment_accession	refinebio_age	refinebio_cell_line	refinebio_compound	refinebio_disease	refinebio_disease_stage	refinebio_genetic_information	refinebio_organism	refinebio_platform	refinebio_processed	refinebio_race	refinebio_sex	refinebio_source_archive_url	refinebio_source_database	refinebio_specimen_part	refinebio_subject	refinebio_time	refinebio_title	refinebio_treatment
SRR2157617	SRP062369		by4741					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		s. cerevisiae by4741		RNA-seq_CRISPR_scr_A	
SRR2157618	SRP062369		by4741					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		s. cerevisiae by4741		RNA-seq_CRISPR_scr_A	
SRR2157619	SRP062369		by4741					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		s. cerevisiae by4741		RNA-seq_CRISPR_scr_A	
SRR2157620	SRP062369		by4741					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		s. cerevisiae by4741		RNA-seq_CRISPR_scr_A	
SRR2157621	SRP062369		by4741					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		s. cerevisiae by4741		RNA-seq_CRISPR_scr_A	
SRR2157622	SRP062369		by4741					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		s. cerevisiae by4741		RNA-seq_CRISPR_scr_A	
SRR2157623	SRP062369		by4741					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		s. cerevisiae by4741		RNA-seq_CRISPR_scr_A	
SRR2157624	SRP062369		by4741					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		s. cerevisiae by4741		RNA-seq_CRISPR_scr_A	
SRR2157625	SRP062369		by4741					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		s. cerevisiae by4741		RNA-seq_CRISPR_scr_A	
SRR2157626	SRP062369		by4741					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		s. cerevisiae by4741		RNA-seq_CRISPR_scr_A	
SRR2157627	SRP062369		by4741					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		s. cerevisiae by4741		RNA-seq_CRISPR_scr_A	
SRR2157628	SRP062369		by4741					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		s. cerevisiae by4741		RNA-seq_CRISPR_scr_A	
SRR2157629	SRP062369		by4741					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		s. cerevisiae by4741		RNA-seq_CRISPR_scr_A	
SRR2157630	SRP062369		by4741					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		s. cerevisiae by4741		RNA-seq_CRISPR_scr_A	
SRR2157631	SRP062369		by4741					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		s. cerevisiae by4741		RNA-seq_CRISPR_scr_B	
SRR2157632	SRP062369		by4741					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		s. cerevisiae by4741		RNA-seq_CRISPR_scr_B	
SRR2157633	SRP062369		by4741					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		s. cerevisiae by4741		RNA-seq_CRISPR_scr_B	
SRR2157634	SRP062369		by4741					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		s. cerevisiae by4741		RNA-seq_CRISPR_scr_B	
SRR2157635	SRP062369		by4741					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		s. cerevisiae by4741		RNA-seq_CRISPR_scr_B	
SRR2157636	SRP062369		by4741					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		s. cerevisiae by4741		RNA-seq_CRISPR_scr_B	
SRR2157637	SRP062369		by4741					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		s. cerevisiae by4741		RNA-seq_CRISPR_scr_B	
SRR2157638	SRP062369		by4741					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		s. cerevisiae by4741		RNA-seq_CRISPR_scr_B	
SRR2157639	SRP062369		by4741					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		s. cerevisiae by4741		RNA-seq_CRISPR_scr_B	
SRR2157640	SRP062369		by4741					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		s. cerevisiae by4741		RNA-seq_CRISPR_scr_B	
SRR2157641	SRP062369		by4741					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		s. cerevisiae by4741		RNA-seq_CRISPR_scr_B	
SRR2157642	SRP062369		by4741					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		s. cerevisiae by4741		RNA-seq_CRISPR_116_A	
SRR2157643	SRP062369		by4741					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		s. cerevisiae by4741		RNA-seq_CRISPR_116_A	
SRR2157644	SRP062369		by4741					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		s. cerevisiae by4741		RNA-seq_CRISPR_116_A	
