refinebio_accession_code	experiment_accession	refinebio_age	refinebio_cell_line	refinebio_compound	refinebio_disease	refinebio_disease_stage	refinebio_genetic_information	refinebio_organism	refinebio_platform	refinebio_processed	refinebio_race	refinebio_sex	refinebio_source_archive_url	refinebio_source_database	refinebio_specimen_part	refinebio_subject	refinebio_time	refinebio_title	refinebio_treatment
SRR1583791	SRP047415							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vip1_del, high pi, 0 min		vip1_del, high Pi, 0 min	
SRR1583792	SRP047415							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vip1_del, no pi, 15 min		vip1_del, no Pi, 15 min	
SRR1583793	SRP047415							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vip1_del, no pi, 30min		vip1_del, no Pi, 30min	
SRR1583794	SRP047415							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vip1_del, no pi, 45 min		vip1_del, no Pi, 45 min	
SRR1583795	SRP047415							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vip1_del, no pi, 60 min		vip1_del, no Pi, 60 min	
SRR1583796	SRP047415							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vip1_del, no pi, 75 min		vip1_del, no Pi, 75 min	
SRR1583798	SRP047415							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vip1_del, no pi, 105 min		vip1_del, no Pi, 105 min	
SRR1583799	SRP047415							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vip1_del, no pi, 120 min		vip1_del, no Pi, 120 min	
SRR1583800	SRP047415							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vip1_del, no pi, 135 min		vip1_del, no Pi, 135 min	
SRR1583801	SRP047415							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vip1_del, no pi, 150 min		vip1_del, no Pi, 150 min	
SRR1583802	SRP047415							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vip1_del, no pi, 165 min		vip1_del, no Pi, 165 min	
SRR1583803	SRP047415							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vip1_del, no pi, 180 min		vip1_del, no Pi, 180 min	
SRR1583804	SRP047415							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vip1_del, no pi, 195 min		vip1_del, no Pi, 195 min	
SRR1583805	SRP047415							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vip1_del, no pi, 210 min		vip1_del, no Pi, 210 min	
SRR1583806	SRP047415							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vip1_del, no pi, 225 min		vip1_del, no Pi, 225 min	
SRR1583808	SRP047415							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vip1_del, no pi, 255 min		vip1_del, no Pi, 255 min	
SRR1583809	SRP047415							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vip1_del, no pi, 270 min		vip1_del, no Pi, 270 min	
SRR1583810	SRP047415							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vip1_del, no pi, 285 min		vip1_del, no Pi, 285 min	
SRR1583811	SRP047415							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vip1_del, no pi, 300 min		vip1_del, no Pi, 300 min	
SRR1583813	SRP047415							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vip1_del, no pi, 330 min		vip1_del, no Pi, 330 min	
SRR1583814	SRP047415							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vip1_del, no pi, 345 min		vip1_del, no Pi, 345 min	
SRR1583815	SRP047415							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		vip1_del, no pi, 360 min		vip1_del, no Pi, 360 min	
