refinebio_accession_code	experiment_accession	refinebio_age	refinebio_cell_line	refinebio_compound	refinebio_disease	refinebio_disease_stage	refinebio_genetic_information	refinebio_organism	refinebio_platform	refinebio_processed	refinebio_race	refinebio_sex	refinebio_source_archive_url	refinebio_source_database	refinebio_specimen_part	refinebio_subject	refinebio_time	refinebio_title	refinebio_treatment
SRR7287618	SRP150186							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		bulk population		6k:Azetidine:WT1:YPD:None	
SRR7287619	SRP150186							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		bulk population		14k:Azetidine:WT2:YPD:None	
SRR7287620	SRP150186							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		bulk population		22k:Azetidine:WT3:YPD:None	
SRR7287621	SRP150186							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		bulk population		30k:Azetidine:WT4:YPD:None	
SRR7287622	SRP150186							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		bulk population		25a:Azetidine:WT1:YPD:Cocktail	
SRR7287623	SRP150186							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		bulk population		26a:Azetidine:WT2:YPD:Cocktail	
SRR7287624	SRP150186							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		bulk population		27a:Azetidine:WT3:YPD:Cocktail	
SRR7287625	SRP150186							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		bulk population		28a:Azetidine:WT4:YPD:Cocktail	
SRR7287626	SRP150186							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		bulk population		25f:Fluconazole:WT1:YPD:Cocktail	
SRR7287627	SRP150186							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		bulk population		26f:Fluconazole:WT2:YPD:Cocktail	
SRR7287628	SRP150186							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		bulk population		27f:Fluconazole:WT3:YPD:Cocktail	
SRR7287629	SRP150186							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		bulk population		28f:Fluconazole:WT4:YPD:Cocktail	
SRR7287630	SRP150186							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		bulk population		5k:Fluconazole:WT1:YPD:None	
