refinebio_accession_code	experiment_accession	refinebio_age	refinebio_cell_line	refinebio_compound	refinebio_disease	refinebio_disease_stage	refinebio_genetic_information	refinebio_organism	refinebio_platform	refinebio_processed	refinebio_race	refinebio_sex	refinebio_source_archive_url	refinebio_source_database	refinebio_specimen_part	refinebio_subject	refinebio_time	refinebio_title	refinebio_treatment
SRR539261	SRP014843		sls045 (diploid, s288c background)					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		mid-log phase cells, od 1		3tfill_ypd_rep1	
SRR539262	SRP014843		sls045 (diploid, s288c background)					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		mid-log phase cells, od 1		3tfill_ypd_rep2	
SRR539263	SRP014843		sls045 (diploid, s288c background)					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		mid-log phase cells, od 1		3tfill_ypd_rep3	
SRR539264	SRP014843		sls045 (diploid, s288c background)					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		mid-log phase cells, od 1		3tfill_ypgal_rep1	
SRR539266	SRP014843		sls045 (diploid, s288c background)					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		mid-log phase cells, od 1		3tfill_ypgal_rep3	
SRR539267	SRP014843		sls045 (diploid, s288c background)					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		mid-log phase cells, od 1		bpmI_ypd_rep1	
SRR539268	SRP014843		sls045 (diploid, s288c background)					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		mid-log phase cells, od 1		bpmI_ypd_rep2	
SRR539269	SRP014843		sls045 (diploid, s288c background)					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		mid-log phase cells, od 1		bpmI_ypd_rep3	
SRR539270	SRP014843		sls045 (diploid, s288c background)					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		mid-log phase cells, od 1		bpmI_ypgal_rep1	
SRR539271	SRP014843		sls045 (diploid, s288c background)					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		mid-log phase cells, od 1		bpmI_ypgal_rep2	
SRR539273	SRP014843		sls045 (diploid, s288c background)					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		mid-log phase cells, od 1		internal_ypd_rep1	
SRR539274	SRP014843		sls045 (diploid, s288c background)					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		mid-log phase cells, od 1		internal_ypd_rep2	
SRR539275	SRP014843		sls045 (diploid, s288c background)					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		mid-log phase cells, od 1		internal_ypd_rep3	
