refinebio_accession_code	experiment_accession	refinebio_age	refinebio_cell_line	refinebio_compound	refinebio_disease	refinebio_disease_stage	refinebio_genetic_information	refinebio_organism	refinebio_platform	refinebio_processed	refinebio_race	refinebio_sex	refinebio_source_archive_url	refinebio_source_database	refinebio_specimen_part	refinebio_subject	refinebio_time	refinebio_title	refinebio_treatment
SRR7242085	SRP149452							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		strain ymh1079 (s288c background with repaired hap1)		tpa1 ett1 deletion, 0min 100% nitrogen gas (NH_101_1_1)	
SRR7242086	SRP149452							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		strain ymh1079 (s288c background with repaired hap1)		tpa1 ett1 deletion, 0min 100% nitrogen gas (NH_101_1_2)	
SRR7242087	SRP149452							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		strain ymh1079 (s288c background with repaired hap1)		tpa1 ett1 deletion, 5min 100% nitrogen gas (NH_101_2_1)	
SRR7242088	SRP149452							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		strain ymh1079 (s288c background with repaired hap1)		tpa1 ett1 deletion, 5min 100% nitrogen gas (NH_101_2_2)	
SRR7242089	SRP149452							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		strain ymh1079 (s288c background with repaired hap1)		tpa1 ett1 deletion, 10min 100% nitrogen gas (NH_101_3_1)	
SRR7242090	SRP149452							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		strain ymh1079 (s288c background with repaired hap1)		tpa1 ett1 deletion, 10min 100% nitrogen gas (NH_101_3_2)	
SRR7242091	SRP149452							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		strain ymh1079 (s288c background with repaired hap1)		tpa1 ett1 deletion, 30min 100% nitrogen gas (NH_101_4_1)	
SRR7242092	SRP149452							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		strain ymh1079 (s288c background with repaired hap1)		tpa1 ett1 deletion, 30min 100% nitrogen gas (NH_101_4_2)	
SRR7242093	SRP149452							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		strain ymh1079 (s288c background with repaired hap1)		tpa1 ett1 deletion, 60min 100% nitrogen gas (NH_101_5_1)	
SRR7242094	SRP149452							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		strain ymh1079 (s288c background with repaired hap1)		tpa1 ett1 deletion, 60min 100% nitrogen gas (NH_101_5_2)	
SRR7242095	SRP149452							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		strain ymh1079 (s288c background with repaired hap1)		tpa1 ett1 deletion, 120min 100% nitrogen gas (NH_101_6_1)	
SRR7242097	SRP149452							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		strain ymh1079 (s288c background with repaired hap1)		tpa1 ett1 deletion, 180min 100% nitrogen gas (NH_101_7_1)	
SRR7242098	SRP149452							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		strain ymh1079 (s288c background with repaired hap1)		tpa1 ett1 deletion, 180min 100% nitrogen gas (NH_101_7_2)	
SRR7242099	SRP149452							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		strain ymh1079 (s288c background with repaired hap1)		tpa1 ett1 deletion, 240min 100% nitrogen gas (NH_101_8_1)	
SRR7242101	SRP149452							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		strain ymh939 (s288c background with repaired hap1)		hap1 deletion, 0min 100% nitrogen gas (NH_54_1_1)	
SRR7242102	SRP149452							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		strain ymh939 (s288c background with repaired hap1)		hap1 deletion, 0min 100% nitrogen gas (NH_54_1_2)	
SRR7242103	SRP149452							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		strain ymh939 (s288c background with repaired hap1)		hap1 deletion, 5min 100% nitrogen gas (NH_54_2_1)	
SRR7242104	SRP149452							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		strain ymh939 (s288c background with repaired hap1)		hap1 deletion, 5min 100% nitrogen gas (NH_54_2_2)	
SRR7242105	SRP149452							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		strain ymh939 (s288c background with repaired hap1)		hap1 deletion, 10min 100% nitrogen gas (NH_54_3_1)	
SRR7242106	SRP149452							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		strain ymh939 (s288c background with repaired hap1)		hap1 deletion, 10min 100% nitrogen gas (NH_54_3_2)	
SRR7242107	SRP149452							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		strain ymh939 (s288c background with repaired hap1)		hap1 deletion, 30min 100% nitrogen gas (NH_54_4_1)	
SRR7242108	SRP149452							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		strain ymh939 (s288c background with repaired hap1)		hap1 deletion, 30min 100% nitrogen gas (NH_54_4_2)	
SRR7242110	SRP149452							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		strain ymh939 (s288c background with repaired hap1)		hap1 deletion, 60min 100% nitrogen gas (NH_54_5_2)	
SRR7242111	SRP149452							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		strain ymh939 (s288c background with repaired hap1)		hap1 deletion, 120min 100% nitrogen gas (NH_54_6_1)	
SRR7242112	SRP149452							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		strain ymh939 (s288c background with repaired hap1)		hap1 deletion, 120min 100% nitrogen gas (NH_54_6_2)	
SRR7242113	SRP149452							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		strain ymh939 (s288c background with repaired hap1)		hap1 deletion, 180min 100% nitrogen gas (NH_54_7_1)	
SRR7242114	SRP149452							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		strain ymh939 (s288c background with repaired hap1)		hap1 deletion, 180min 100% nitrogen gas (NH_54_7_2)	
SRR7242115	SRP149452							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		strain ymh939 (s288c background with repaired hap1)		hap1 deletion, 240min 100% nitrogen gas (NH_54_8_1)	
SRR7242116	SRP149452							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		strain ymh939 (s288c background with repaired hap1)		hap1 deletion, 240min 100% nitrogen gas (NH_54_8_2)	
