index	condition	id	name	collapsed	reactants	products	modifiers	additional_components	magnitude_change	source_p_value	target_p_value	averaged_p_value
0	0	reaction_6798345_reaction_382560_reaction_70560	PXLP-GCAT dimer ligates CoASH to 2A-3OB to form Gly and Ac-CoA // ABC7, mABC1 and mABC2 mediate heme transport // carbamoyl phosphate + ornithine => citrulline + orthophosphate	true	Ac-CoA,H+,PPi,glycine	CAP,ornithine	Heme transporters,catalyst,PXLP-GCAT dimer:TDH tetramer,catalyst,OTC trimer,catalyst	Q9NUT2,ENST00000542328,O75027,ENST00000373394,Q9NRK6,ENST00000344517,Q8IZJ6,TDH,O75600,ENST00000323205,P00480,ENST00000039007	1.000632001	0.019439377	3.2200000000000004e-8	0.00006800856151424351
1	0	reaction_70560_reaction_70997_reaction_6798345	carbamoyl phosphate + ornithine => citrulline + orthophosphate // ADP + Orthophosphate + Succinyl-CoA <=> ATP + Succinate + CoA // PXLP-GCAT dimer ligates CoASH to 2A-3OB to form Gly and Ac-CoA	true	CAP,ornithine	Ac-CoA,H+,PPi,glycine	SUCLA2:SUCLG1,catalyst,OTC trimer,catalyst,PXLP-GCAT dimer:TDH tetramer,catalyst	P53597,ENST00000393868,Q9P2R7,ENST00000646932,P00480,ENST00000039007,Q8IZJ6,TDH,O75600,ENST00000323205	1.000632001	3.2200000000000004e-8	0.019439377	0.00006800856151424351
2	0	reaction_74248	(d)GMP or (d)IMP + H2O => (2'-deoxy)guanosine or (2'-deoxy)inosine + orthophosphate (NT5C2)	false	(d)GMP, (d)IMP,H2O	Pi,Gu-Rib, dG, Ino, dI	NT5C2 tetramer,catalyst	species_109327,species_5696194,species_29602,species_9731659,species_83927,CHEBI:17172,CHEBI:16750,CHEBI:28997,species_29926,P49902,ENST00000676449	1.7970699739999998	0.000214923	1	0.03985069765951999
3	0	reaction_71275	arginine + glycine => ornithine + guanidoacetate	false	L-Arg,glycine	ornithine,GAA	GATM dimer,catalyst	P50440,ENST00000675323	1.000632001	0.019439377	3.2200000000000004e-8	0.00006800856151424351
4	0	reaction_6798345_reaction_70773_reaction_70560	PXLP-GCAT dimer ligates CoASH to 2A-3OB to form Gly and Ac-CoA // beta-methylcrotonyl-CoA + ATP + CO2 <=> beta-methylglutaconyl-CoA + ADP + orthophosphate + H2O [MCCA] // carbamoyl phosphate + ornithine => citrulline + orthophosphate	true	Ac-CoA,H+,PPi,glycine	CAP,ornithine	6x(Btn-MCCC1:MCCC2),catalyst,PXLP-GCAT dimer:TDH tetramer,catalyst,OTC trimer,catalyst	Q9HCC0,ENST00000683789,Q96RQ3,ENST00000265594,Q8IZJ6,TDH,O75600,ENST00000323205,P00480,ENST00000039007	1.000632001	0.019439377	3.2200000000000004e-8	0.00006800856151424351
5	0	reaction_70692_reaction_351215_reaction_1237160	ornithine => putrescine + CO2 // Putrescine + dc-Adenosyl methionine  => Spermidine + 5'-methylthioadenosine // MTA is cleaved and phosphorylated	true	ornithine	MTRIBP,adenine	SRM,catalyst,PXLP-K69-ODC1,catalyst,MTAP trimer,catalyst	ENST00000376957,ENST00000405333,Q13126,ENST00000644715	1.3896407960000001	3.2200000000000004e-8	0.000600989	0.000011957920982932422
6	0	reaction_109470	(d)GMP or (d)IMP + H2O => (d)G or (d)I + orthophosphate (NT5C)	false	(d)GMP, (d)IMP,H2O	Pi,Gu-Rib, dG, Ino, dI	NT5C dimer,catalyst	species_109327,species_5696194,species_29602,species_9731659,species_83927,CHEBI:17172,CHEBI:16750,CHEBI:28997,Q8TCD5,ENST00000580758,species_29926	1.7970699739999998	0.000214923	1	0.03985069765951999
7	0	reaction_6798345_reaction_200682_reaction_70560	PXLP-GCAT dimer ligates CoASH to 2A-3OB to form Gly and Ac-CoA // Mitochondrial FPGS-1 transforms THF to THFPG // carbamoyl phosphate + ornithine => citrulline + orthophosphate	true	Ac-CoA,H+,PPi,glycine	CAP,ornithine	FPGS-1,catalyst,PXLP-GCAT dimer:TDH tetramer,catalyst,OTC trimer,catalyst	Q8IZJ6,TDH,O75600,ENST00000323205,P00480,ENST00000039007	1.000632001	0.019439377	3.2200000000000004e-8	0.00006800856151424351
8	0	reaction_5694137_reaction_200682_reaction_70560	PXLP-K280-SHMT2 tetramer transfers CH2OH group to Gly to form L-Ser // Mitochondrial FPGS-1 transforms THF to THFPG // carbamoyl phosphate + ornithine => citrulline + orthophosphate	true	5,10-methylene-THF,H2O,glycine	CAP,ornithine	FPGS-1,catalyst,PXLP-K280-SHMT2 tetramer,catalyst,OTC trimer,catalyst	P34897,ENST00000557487,P00480,ENST00000039007	1.000632001	0.019439377	3.2200000000000004e-8	0.00006800856151424351
9	0	reaction_74215	HPRT1 catalyzes the conversion of guanine or hypoxanthine to GMP or IMP	false	PRPP,Gua, Hyp	GMP, IMP,PPi	HPRT1 tetramer,catalyst	species_83956,species_113599,species_5696194,species_29602,P00492,ENST00000298556,species_29926	1.8795204079999999	0.471141775	0.000214923	0.027353426416700705
