index	condition	id	name	collapsed	reactants	products	modifiers	additional_components	magnitude_change	source_p_value	target_p_value	averaged_p_value
0	0	reaction_379415_reaction_418436_reaction_70634	SLC7A7:SLC3A2 exchanges L-Arg for L-Leu, Na+ across the plasma membrane // Nitric Oxide Synthase (NOS) produces Nitric Oxide (NO) // ornithine (cytosolic) + citrulline (mitochondrial) => ornithine (mitochondrial) + citrulline (cytosolic)	true	leucine,L-Arg,Na+	ornithine,L-Cit	NOS1,2,3,catalyst,SLC7A7:SLC3A2 heterodimer,catalyst,Mitochondrial ornithine transporters,catalyst	P29474,ENST00000484524,P29475,ENST00000618760,P35228,ENST00000313735,Q9UM01,ENST00000674313,P08195,ENST00000681657,Q9Y619,ENST00000338625,Q9BXI2,ENST00000239451	1.032825368	0.08066356	3.2200000000000004e-8	0.00013853551080260455
1	0	reaction_379426_reaction_418436_reaction_70634	SLC7A6 (y+LAT2)-mediated exchange of extracellular leucine for cytosolic arginine // Nitric Oxide Synthase (NOS) produces Nitric Oxide (NO) // ornithine (cytosolic) + citrulline (mitochondrial) => ornithine (mitochondrial) + citrulline (cytosolic)	true	leucine,L-Arg,Na+	ornithine,L-Cit	NOS1,2,3,catalyst,SLC7A6:SLC3A2 heterodimer,catalyst,Mitochondrial ornithine transporters,catalyst	P29474,ENST00000484524,P29475,ENST00000618760,P35228,ENST00000313735,Q92536,ENST00000566454,P08195,ENST00000681657,Q9Y619,ENST00000338625,Q9BXI2,ENST00000239451	1.032825368	0.08066356	3.2200000000000004e-8	0.00013853551080260455
2	0	reaction_198440_reaction_916855_reaction_70654	SLC25A11 exchanges malate and alpha-ketoglutarate (2-oxoglutarate) across the inner mitochondrial membrane // PXLP-K357-ABAT dimer:2Fe-2S transforms GABA to SUCCSA // ornithine + alpha-ketoglutarate <=> glutamate + L-glutamate gamma-semialdehyde [OAT]	true	malic acid,2OG	ornithine,2OG	PXLP-K357-ABAT dimer:2Fe-2S,catalyst,SLC25A11 homodimer,catalyst,OAT hexamer,catalyst	P80404,ENST00000425191,CHEBI:33739,Q02978,ENST00000544061,P04181,ENST00000539214	1.238475696	0.007328161	3.2200000000000004e-8	0.00004175609902682556
3	0	reaction_198440_reaction_70596_reaction_70654	SLC25A11 exchanges malate and alpha-ketoglutarate (2-oxoglutarate) across the inner mitochondrial membrane // GOT2 dimer deaminates L-Asp // ornithine + alpha-ketoglutarate <=> glutamate + L-glutamate gamma-semialdehyde [OAT]	true	malic acid,2OG	ornithine,2OG	GOT2 dimer,catalyst,SLC25A11 homodimer,catalyst,OAT hexamer,catalyst	P00505,ENST00000434819,Q02978,ENST00000544061,P04181,ENST00000539214	1.238475696	0.007328161	3.2200000000000004e-8	0.00004175609902682556
4	0	reaction_6783939_reaction_70667_reaction_70654	PYCR2 decamer reduces (S)-1-pyrroline-5-carboxylate to L-Pro // 1PYR-5COOH spontaneously hydrolyses to L-GluSS // ornithine + alpha-ketoglutarate <=> glutamate + L-glutamate gamma-semialdehyde [OAT]	true	proline,NAD+	ornithine,2OG	PYCR2 decamer,catalyst,OAT hexamer,catalyst	Q96C36,ENST00000343818,P04181,ENST00000539214	1.287135443	0.000637014	3.2200000000000004e-8	0.000012311101342044729
5	0	reaction_70670_reaction_70667_reaction_70654	PRODH oxidises L-Pro to 1PYR-5COOH // 1PYR-5COOH spontaneously hydrolyses to L-GluSS // ornithine + alpha-ketoglutarate <=> glutamate + L-glutamate gamma-semialdehyde [OAT]	true	FAD,proline	ornithine,2OG	PRODH(1-?),catalyst,OAT hexamer,catalyst	ENST00000357068,P04181,ENST00000539214	1.18891021	0.000637014	3.2200000000000004e-8	0.0002136972463278409
6	0	reaction_70664_reaction_70667_reaction_70654	PYCR1 decamer reduces (S)-1-pyrroline-5-carboxylate to L-Pro // 1PYR-5COOH spontaneously hydrolyses to L-GluSS // ornithine + alpha-ketoglutarate <=> glutamate + L-glutamate gamma-semialdehyde [OAT]	true	proline,NAD+	ornithine,2OG	PYCR1 decamer,catalyst,OAT hexamer,catalyst	P32322,ENST00000619204,P04181,ENST00000539214	1.287135443	0.000637014	3.2200000000000004e-8	0.000012311101342044729
7	0	reaction_8955817_reaction_70667_reaction_70654	PRODH2 oxidises HPRO to 1PYR-5COOH // 1PYR-5COOH spontaneously hydrolyses to L-GluSS // ornithine + alpha-ketoglutarate <=> glutamate + L-glutamate gamma-semialdehyde [OAT]	true	FAD,trans-4-hydroxyproline	ornithine,2OG	PRODH2,catalyst,OAT hexamer,catalyst	ENST00000301175,P04181,ENST00000539214	1.122352032	0.001126476	3.2200000000000004e-8	0.0002584182897939071
8	0	reaction_74241_reaction_74255	ADA catalyzes the deamination of (deoxy)adenosine // Guanine + H2O => Xanthine + NH4+	true	H2O,Ade-Rib, dA	NH4+,xanthine	ADA,catalyst,GDA dimer,catalyst	CHEBI:17256,species_83909,species_83927,CHEBI:28997,ENST00000372874,Q9Y2T3,ENST00000545168,species_216667	1.100544736	0.405494406	0.0000187	0.007485274282674863
9	0	reaction_379415_reaction_202127_reaction_70634	SLC7A7:SLC3A2 exchanges L-Arg for L-Leu, Na+ across the plasma membrane // eNOS synthesizes NO // ornithine (cytosolic) + citrulline (mitochondrial) => ornithine (mitochondrial) + citrulline (cytosolic)	true	leucine,L-Arg,Na+	ornithine,L-Cit	p-S1177-eNOS:CaM:HSP90:p-AKT1:BH4,catalyst,ADMA,inhibitor,SLC7A7:SLC3A2 heterodimer,catalyst,Mitochondrial ornithine transporters,catalyst	P07900,ENST00000334701,species_76629,species_1606834,species_71185,P29474,ENST00000484524,P0DP23,ENST00000356978,species_29870,species_113596,P31749,ENST00000683722,species_216667,Q9UM01,ENST00000674313,P08195,ENST00000681657,Q9Y619,ENST00000338625,Q9BXI2,ENST00000239451	1.032825368	0.08066356	3.2200000000000004e-8	0.00013853551080260455
10	0	reaction_379426_reaction_202127_reaction_70634	SLC7A6 (y+LAT2)-mediated exchange of extracellular leucine for cytosolic arginine // eNOS synthesizes NO // ornithine (cytosolic) + citrulline (mitochondrial) => ornithine (mitochondrial) + citrulline (cytosolic)	true	leucine,L-Arg,Na+	ornithine,L-Cit	p-S1177-eNOS:CaM:HSP90:p-AKT1:BH4,catalyst,ADMA,inhibitor,SLC7A6:SLC3A2 heterodimer,catalyst,Mitochondrial ornithine transporters,catalyst	P07900,ENST00000334701,species_76629,species_1606834,species_71185,P29474,ENST00000484524,P0DP23,ENST00000356978,species_29870,species_113596,P31749,ENST00000683722,species_216667,Q92536,ENST00000566454,P08195,ENST00000681657,Q9Y619,ENST00000338625,Q9BXI2,ENST00000239451	1.032825368	0.08066356	3.2200000000000004e-8	0.00013853551080260455
11	0	reaction_70654_reaction_507749_reaction_904864	ornithine + alpha-ketoglutarate <=> glutamate + L-glutamate gamma-semialdehyde [OAT] // PXLP-K341-GPT2 transaminates PYR to form L-Ala // Mitochondrial AGXT2 tetramer transaminates glyoxylate and alanine to glycine and pyruvate	true	ornithine,2OG	PYR,glycine	PXLP-K341-GPT2 dimer,catalyst,OAT hexamer,catalyst,AGXT2 tetramer,catalyst	Q8TD30,P04181,ENST00000539214,Q9BYV1,ENST00000618015	1.000632001	3.2200000000000004e-8	0.019439377	0.00006800856151424351
12	0	reaction_70654_reaction_507749_reaction_1362408	ornithine + alpha-ketoglutarate <=> glutamate + L-glutamate gamma-semialdehyde [OAT] // PXLP-K341-GPT2 transaminates PYR to form L-Ala // FXN:NFS1:ISD11:ISCU assembles 2Fe-2S iron-sulfur cluster	true	ornithine,2OG	2 Iron:FXN:NFS1:ISD11:ISCU,FDX1,FDX2 (reduced),cysteine	PXLP-K341-GPT2 dimer,catalyst,OAT hexamer,catalyst,2 Iron:FXN:NFS1:ISD11:ISCU,catalyst,FDX1,FDX2 (reduced),catalyst	Q8TD30,P04181,ENST00000539214,Q16595,ENST00000484259,Q9HD34,ENST00000330636,Q9Y697,Q9H1K1,ENST00000392807,species_71067,Q6P4F2,ENST00000393708,CHEBI:33738,P10109,ENST00000260270,Q16595,ENST00000484259,Q9HD34,ENST00000330636,Q9Y697,Q9H1K1,ENST00000392807,CHEBI:33739,Q6P4F2,ENST00000393708,CHEBI:33737,P10109,ENST00000260270,Q16595,ENST00000484259,Q9HD34,ENST00000330636,Q9Y697,Q9H1K1,ENST00000392807,species_71067,Q6P4F2,ENST00000393708,CHEBI:33738,P10109,ENST00000260270	1.524422989	3.2200000000000004e-8	0.00000228	7.365289828371268e-7
13	0	reaction_70654_reaction_507749_reaction_198440	ornithine + alpha-ketoglutarate <=> glutamate + L-glutamate gamma-semialdehyde [OAT] // PXLP-K341-GPT2 transaminates PYR to form L-Ala // SLC25A11 exchanges malate and alpha-ketoglutarate (2-oxoglutarate) across the inner mitochondrial membrane	true	ornithine,2OG	malic acid,2OG	PXLP-K341-GPT2 dimer,catalyst,OAT hexamer,catalyst,SLC25A11 homodimer,catalyst	Q8TD30,P04181,ENST00000539214,Q02978,ENST00000544061	1.238475696	3.2200000000000004e-8	0.007328161	0.00004175609902682556
