index	condition	id	name	collapsed	reactants	products	modifiers	additional_components	magnitude_change	source_p_value	target_p_value	averaged_p_value
0	0	reaction_70938_reaction_450984_reaction_71046	lysine + alpha-ketoglutarate +NADPH + H+ => saccharopine + NADP+ + H2O // isocitrate + NADP+ => alpha-ketoglutarate + CO2 + NADPH + H+ [IDH2] // glutaryl-CoA + FAD => crotonyl-CoA + FADH2 + CO2	true	NADPH,lysine,2OG,H+	FAD,GL-CoA	IDH2 dimer,catalyst,AASS tetramer,catalyst,GCDH tetramer,catalyst	species_1981162,P48735,ENST00000540499,Q9UDR5,ENST00000679864,Q92947,ENST00000591470,species_113596	1.6175573250000002	0.000172834	0.023686914	0.0055000079105622405
1	0	reaction_70938_reaction_450984_reaction_9012268	lysine + alpha-ketoglutarate +NADPH + H+ => saccharopine + NADP+ + H2O // isocitrate + NADP+ => alpha-ketoglutarate + CO2 + NADPH + H+ [IDH2] // ME2:Mg2+ tetramer oxidatively decarboxylates MAL to PYR	true	NADPH,lysine,2OG,H+	NAD+,malic acid	IDH2 dimer,catalyst,AASS tetramer,catalyst,ME2:Mg2+ tetramer,catalyst,fumaric acid,catalyst,ATP,inhibitor	species_1981162,P48735,ENST00000540499,Q9UDR5,ENST00000679864,P23368,ENST00000382927,species_29926	1.471821038	0.000172834	0.361250699	0.021478968473373834
2	0	reaction_70938_reaction_450984_reaction_71241	lysine + alpha-ketoglutarate +NADPH + H+ => saccharopine + NADP+ + H2O // isocitrate + NADP+ => alpha-ketoglutarate + CO2 + NADPH + H+ [IDH2] // TMLHE dimer dioxygenates TMLYS and 2OG to form HTMLYS and SUCCA	true	NADPH,lysine,2OG,H+	CO2,succinic acid,HTMLYS	IDH2 dimer,catalyst,AASS tetramer,catalyst,TMLHE:AscH-:Fe2+ dimer,catalyst	species_1981162,P48735,ENST00000540499,Q9UDR5,ENST00000679864,Q9NVH6,ENST00000675642,species_198816,species_71067	2.0180436360000003	0.000172834	0.33327226	0.02063044784764066
3	0	reaction_74247	XDH oxidizes hypoxanthine to form xanthine	false	H2O,O2,hypoxanthine	H2O2,xanthine	XDH dimer,catalyst	P47989,ENST00000379416,CHEBI:44074,species_113596	1.1180442275	0.0000187	0.09930557021931803	0.003704265356000278
4	0	reaction_9727347	XDH dehydrogenates hypoxanthine to form xanthine	false	H2O,hypoxanthine,NAD+	H+,NADH,xanthine	XDH dimer,catalyst	P47989,ENST00000379416,CHEBI:44074,species_113596	1.1180442275	0.0000187	0.09930557021931803	0.003704265356000278
5	0	reaction_977348_reaction_977333_reaction_1234173	PHGDH tetramer dehydrogenates 3PG // PXLP-K200-PSAT1 dimer transfers amino group from L-Glu to 3POPA // Cytosolic PHD2,3 hydroxylates proline residues on HIF3A	true	3-phosphoglycerate,NAD+	CO2,HP-HIF3A,succinic acid	PXLP-K200-PSAT1 dimer,catalyst,PHGDH tetramer,catalyst,PHD2,3:LIMD1,AJUBA,WTIP:VHL:EloB:EloC:CUL2:RBX1,catalyst	Q9Y617,ENST00000376588,O43175,ENST00000641597,ENST00000377670,ENST00000377670,Q13617,ENST00000673636,Q9GZT9,ENST00000366641,Q96IF1,ENST00000397388,Q15369,ENST00000622804,Q9UGP4,ENST00000273317,A6NIX2,ENST00000590071,Q15370,ENST00000409906,species_198816,P40337,ENST00000345392,P62877,ENST00000216225,Q9H6Z9,ENST00000250457,species_71067	1.728857207	0.001044686	0.33327226	0.05072090016282166
6	0	reaction_977348_reaction_977333_reaction_71261	PHGDH tetramer dehydrogenates 3PG // PXLP-K200-PSAT1 dimer transfers amino group from L-Glu to 3POPA // BBOX1:AscH-:Fe2+ dimer dioxygenates TEABT and 2OG to form CAR and SUCCA	true	3-phosphoglycerate,NAD+	CAR,CO2,succinic acid	PXLP-K200-PSAT1 dimer,catalyst,PHGDH tetramer,catalyst,BBOX1:AscH-:Fe2+ dimer,catalyst	Q9Y617,ENST00000376588,O43175,ENST00000641597,O75936,ENST00000529202,species_198816,species_71067	1.728857207	0.001044686	0.33327226	0.05072090016282166
7	0	reaction_977348_reaction_977333_reaction_1234179	PHGDH tetramer dehydrogenates 3PG // PXLP-K200-PSAT1 dimer transfers amino group from L-Glu to 3POPA // Cytosolic PHD2,3 hydroxylates proline residues on EPAS1 (HIF2A)	true	3-phosphoglycerate,NAD+	CO2,succinic acid,2xHP-EPAS1	PXLP-K200-PSAT1 dimer,catalyst,PHGDH tetramer,catalyst,PHD2,3:LIMD1,AJUBA,WTIP:VHL:EloB:EloC:CUL2:RBX1,catalyst	Q9Y617,ENST00000376588,O43175,ENST00000641597,ENST00000263734,ENST00000263734,Q13617,ENST00000673636,Q9GZT9,ENST00000366641,Q96IF1,ENST00000397388,Q15369,ENST00000622804,Q9UGP4,ENST00000273317,A6NIX2,ENST00000590071,Q15370,ENST00000409906,species_198816,P40337,ENST00000345392,P62877,ENST00000216225,Q9H6Z9,ENST00000250457,species_71067	1.728857207	0.001044686	0.33327226	0.05072090016282166
8	0	reaction_977348_reaction_977333_reaction_1234164	PHGDH tetramer dehydrogenates 3PG // PXLP-K200-PSAT1 dimer transfers amino group from L-Glu to 3POPA // Cytosolic HIF1AN (FIH1) hydroxylates asparagine residues of Hypoxia-inducible Factor Alpha (HIF1A,HIF2A)	true	3-phosphoglycerate,NAD+	CO2,succinic acid,hydroxyAsn-HIF1A,HIF2A	PXLP-K200-PSAT1 dimer,catalyst,PHGDH tetramer,catalyst,FIH1:AscH-:Fe2+ dimer,catalyst	Q9Y617,ENST00000376588,O43175,ENST00000641597,Q99814,ENST00000263734,Q16665,ENST00000539097,Q99814,ENST00000263734,Q16665,ENST00000539097,species_198816,Q9NWT6,ENST00000299163,species_71067	1.728857207	0.001044686	0.33327226	0.05072090016282166
9	0	reaction_977348_reaction_977333_reaction_1234177	PHGDH tetramer dehydrogenates 3PG // PXLP-K200-PSAT1 dimer transfers amino group from L-Glu to 3POPA // Cytosolic PHD2,3 hydroxylates proline residues on HIF1A	true	3-phosphoglycerate,NAD+	2xHP-HIF1A,CO2,succinic acid	PXLP-K200-PSAT1 dimer,catalyst,PHGDH tetramer,catalyst,PHD2,3:LIMD1,AJUBA,WTIP:VHL:EloB:EloC:CUL2:RBX1,catalyst	Q9Y617,ENST00000376588,O43175,ENST00000641597,ENST00000539097,ENST00000539097,Q13617,ENST00000673636,Q9GZT9,ENST00000366641,Q96IF1,ENST00000397388,Q15369,ENST00000622804,Q9UGP4,ENST00000273317,A6NIX2,ENST00000590071,Q15370,ENST00000409906,species_198816,P40337,ENST00000345392,P62877,ENST00000216225,Q9H6Z9,ENST00000250457,species_71067	1.728857207	0.001044686	0.33327226	0.05072090016282166
