index	condition	id	name	collapsed	reactants	products	modifiers	additional_components	magnitude_change	source_p_value	target_p_value	averaged_p_value
0	0	reaction_8955794	PGP:Mg2+ dimer hydrolyses 3PG to glycerol	undefined	3-phosphoglycerate,H2O	glycerol,phosphoric acid	PGP:Mg2+ dimer,catalyst	A6NDG6,ENST00000333503,species_29926	1.391447441	0.001044686	0.001225158	0.0030752711878274715
1	0	reaction_74376	(deoxy)uridine + orthophosphate <=> uracil + (deoxy)ribose 1-phosphate (UPP)	undefined	phosphoric acid,(d)Ura	uracil,R1P, dRibP	UPP1, UPP2,catalyst	CHEBI:16450,CHEBI:16704,species_112016,species_112032,Q16831,ENST00000457596,O95045,ENST00000605860	1.062848662	0.008806056	0.002572302	0.012937375427977089
2	0	reaction_74248	(d)GMP or (d)IMP + H2O => (2'-deoxy)guanosine or (2'-deoxy)inosine + orthophosphate (NT5C2)	undefined	(d)GMP, (d)IMP,H2O	phosphoric acid,Gu-Rib, dG, Ino, dI	NT5C2 tetramer,catalyst	species_109327,species_5696194,species_29602,species_9731659,species_83927,CHEBI:17172,CHEBI:16750,CHEBI:28997,species_29926,P49902,ENST00000676449	1.7609089619999998	0.000214923	0.842693738	0.036582283603596645
3	0	reaction_5652195	SORD oxidizes D-sorbitol to Fru	undefined	sorbitol,NAD+	H+,fructose,NADH	SORD tetramer,catalyst	Q00796,ENST00000558789,species_216667	1.059399438	0.100168575	0.824893923	0.781374585905896
4	0	reaction_70692	ornithine => putrescine + CO2	undefined	ornithine	CO2,putrescine	PXLP-K69-ODC1,catalyst	ENST00000405333	1.032806715	3.2200000000000004e-8	0.330032371	0.00028022100574686293
5	0	reaction_109470	(d)GMP or (d)IMP + H2O => (d)G or (d)I + orthophosphate (NT5C)	undefined	(d)GMP, (d)IMP,H2O	phosphoric acid,Gu-Rib, dG, Ino, dI	NT5C dimer,catalyst	species_109327,species_5696194,species_29602,species_9731659,species_83927,CHEBI:17172,CHEBI:16750,CHEBI:28997,Q8TCD5,ENST00000580758,species_29926	1.7609089619999998	0.000214923	0.842693738	0.036582283603596645
6	0	reaction_74215	HPRT1 catalyzes the conversion of guanine or hypoxanthine to GMP or IMP	undefined	PRPP,Gua, Hyp	GMP, IMP,PPi	HPRT1 tetramer,catalyst	species_83956,species_113599,species_5696194,species_29602,P00492,ENST00000298556,species_29926	1.747200004	0.615816784797986	0.000214923	0.031272434378904077
7	0	reaction_109278	NT5E:Zn2+ hydrolyses AMP,dAMP,GMP, IMP	undefined	H2O,AMP, dAMP, GMP, IMP	Ade-Rib, dA, Gua-Rib, Ino,phosphoric acid	NT5E:Zn2+ dimer,catalyst	species_109386,species_5696194,species_29602,species_159448,species_83927,CHEBI:16750,CHEBI:17256,species_83909,P21589,ENST00000369651,species_216667	1.6496808029999999	0.000214923	1	0.03985069765951999
8	0	reaction_74372	uracil + (deoxy)ribose 1-phosphate <=> (deoxy)uridine + orthophosphate [UPP]	undefined	uracil,R1P, dRibP	phosphoric acid,(d)Ura	UPP1, UPP2,catalyst	species_112016,species_112032,CHEBI:16450,CHEBI:16704,Q16831,ENST00000457596,O95045,ENST00000605860	1.062848662	0.002572302	0.008806056	0.012937375427977089
9	0	reaction_351210	dc-Adenosyl methionine + Spermidine => Spermine + 5'-methylthioadenosine	undefined	dc-AdoMet,spermidine	SPN,5'-deoxy-5'-methylthioadenosine	SMS,catalyst	ENST00000404933	1.3999084970000002	0.0000312	0.001734452	0.0006323433004482271
10	0	reaction_109387	(d)AMP, (d)GMP, or (d)IMP + H2O => (deoxy)adenosine, (deoxy)guanosine, or (deoxy)inosine + orthophosphate (NT5C1A)	undefined	H2O,(d)AMP, (d)GMP, (d)IMP	(d)A, (d)G, (d)I,phosphoric acid	NT5C1A tetramer,catalyst,ADP,catalyst	species_109386,species_109327,species_5696194,species_29602,species_9731659,species_159448,species_83927,CHEBI:17172,CHEBI:16750,CHEBI:17256,species_83909,CHEBI:28997,Q9BXI3,ENST00000235628,species_29926	1.6496808029999999	0.000214923	1	0.03985069765951999
11	0	reaction_191108	maltose + H2O => 2 D-glucose (sucrase-isomaltase)	undefined	H2O,maltose	glucose	sucrase-isomaltase dimer,catalyst	P14410,ENST00000264382	1.2330572519999998	0.6438136	5.81e-7	0.001662503703228135
12	0	reaction_188985	trehalose + H2O => 2 D-glucose	undefined	H2O,trehalose	glucose	N-seryl-glycosylphosphatidylinositolethanolamine-TREH,catalyst	ENST00000397925	1.283090329	0.55251835	5.81e-7	0.0015401247539437272
13	0	reaction_191114	Digestion of branched starch (amylopectin) by extracellular amylase	undefined	starch (amylopectin),H2O	maltotriose,limit dextrins,maltose	alpha-amylase,catalyst	species_964746,P04746,ENST00000414303,P19961,ENST00000684275,P0DTE8,ENST00000684141,P0DTE7,ENST00000370080,Q5T084,ENST00000425410,P0DUB6,ENST00000370083	1.166992552	5.81e-7	0.6438136	0.01946388597849616
14	0	reaction_188979	Digestion of linear starch (amylose) by extracellular amylase	undefined	H2O,starch (amylose)	maltotriose,maltose	alpha-amylase,catalyst	species_964746,P04746,ENST00000414303,P19961,ENST00000684275,P0DTE8,ENST00000684141,P0DTE7,ENST00000370080,Q5T084,ENST00000425410,P0DUB6,ENST00000370083	1.166992552	5.81e-7	0.6438136	0.01946388597849616
15	0	reaction_189102	maltose + H2O => 2 D-glucose (maltase-glucoamylase)	undefined	H2O,maltose	glucose	MGAM dimer,catalyst	O43451,ENST00000620571	1.2330572519999998	0.6438136	5.81e-7	0.001662503703228135
16	0	reaction_2162066	carbovir + IMP => carbovir monophosphate + inosine	undefined	Inosine 5'-monophosphate,carbovir	carbovir monophosphate,inosine	NT5C2 tetramer,catalyst	species_29926,P49902,ENST00000676449	1.7609089619999998	0.000214923	0.842693738	0.036582283603596645
17	0	reaction_9754916	NT5C2 tetramer phosphorylates RBV	undefined	Inosine 5'-monophosphate,RBV	inosine,RBV-MP	NT5C2 tetramer,catalyst	species_29926,P49902,ENST00000676449	1.7609089619999998	0.000214923	0.842693738	0.036582283603596645
