index	condition	id	name	collapsed	reactants	products	modifiers	additional_components	magnitude_change	source_p_value	target_p_value	averaged_p_value
0	0	reaction_70938_reaction_9012349_reaction_909776	lysine + alpha-ketoglutarate +NADPH + H+ => saccharopine + NADP+ + H2O // ME3:Mg2+ tetramer oxidatively decarboxylates MAL to PYR // beta-alanine + pyruvate => 3-oxopropanoate + alanine	true	NADPH,lysine,2OG,H+	OPROP,alanine	ME3:Mg2+ tetramer,catalyst,AASS tetramer,catalyst,AGXT2 tetramer,catalyst	Q16798,ENST00000543262,species_29926,Q9UDR5,ENST00000679864,Q9BYV1,ENST00000618015	1.669927052	0.000172834	0.00095755	0.001105833654141553
1	0	reaction_70938_reaction_9012349_reaction_507749	lysine + alpha-ketoglutarate +NADPH + H+ => saccharopine + NADP+ + H2O // ME3:Mg2+ tetramer oxidatively decarboxylates MAL to PYR // PXLP-K341-GPT2 transaminates PYR to form L-Ala	true	NADPH,lysine,2OG,H+	alanine,2OG	ME3:Mg2+ tetramer,catalyst,AASS tetramer,catalyst,PXLP-K341-GPT2 dimer,catalyst	Q16798,ENST00000543262,species_29926,Q9UDR5,ENST00000679864,Q8TD30	1.669927052	0.000172834	0.00095755	0.001105833654141553
2	0	reaction_70938_reaction_9012349_reaction_904864	lysine + alpha-ketoglutarate +NADPH + H+ => saccharopine + NADP+ + H2O // ME3:Mg2+ tetramer oxidatively decarboxylates MAL to PYR // Mitochondrial AGXT2 tetramer transaminates glyoxylate and alanine to glycine and pyruvate	true	NADPH,lysine,2OG,H+	alanine,glyoxylate	ME3:Mg2+ tetramer,catalyst,AASS tetramer,catalyst,AGXT2 tetramer,catalyst	Q16798,ENST00000543262,species_29926,Q9UDR5,ENST00000679864,Q9BYV1,ENST00000618015	1.669927052	0.000172834	0.00095755	0.001105833654141553
3	0	reaction_70938_reaction_9012349_reaction_909780	lysine + alpha-ketoglutarate +NADPH + H+ => saccharopine + NADP+ + H2O // ME3:Mg2+ tetramer oxidatively decarboxylates MAL to PYR // (R)-3-aminoisobutyric acid + pyruvate => 2-methyl-3-oxopropanoate + alanine	true	NADPH,lysine,2OG,H+	alanine,2M3OPROA	ME3:Mg2+ tetramer,catalyst,AASS tetramer,catalyst,AGXT2 tetramer,catalyst	Q16798,ENST00000543262,species_29926,Q9UDR5,ENST00000679864,Q9BYV1,ENST00000618015	1.669927052	0.000172834	0.00095755	0.001105833654141553
4	0	reaction_70938_reaction_450984_reaction_71241	lysine + alpha-ketoglutarate +NADPH + H+ => saccharopine + NADP+ + H2O // isocitrate + NADP+ => alpha-ketoglutarate + CO2 + NADPH + H+ [IDH2] // TMLHE dimer dioxygenates TMLYS and 2OG to form HTMLYS and SUCCA	true	NADPH,lysine,2OG,H+	CO2,succinic acid,HTMLYS	IDH2 dimer,catalyst,AASS tetramer,catalyst,TMLHE:AscH-:Fe2+ dimer,catalyst	species_1981162,P48735,ENST00000540499,Q9UDR5,ENST00000679864,Q9NVH6,ENST00000675642,species_198816,species_71067	1.808005198	0.000172834	0.04654239	0.007709627817877021
5	0	reaction_70971_reaction_450984_reaction_71241	citrate <=> isocitrate // isocitrate + NADP+ => alpha-ketoglutarate + CO2 + NADPH + H+ [IDH2] // TMLHE dimer dioxygenates TMLYS and 2OG to form HTMLYS and SUCCA	true	citric acid	CO2,succinic acid,HTMLYS	IDH2 dimer,catalyst,ACO2,catalyst,TMLHE:AscH-:Fe2+ dimer,catalyst	species_1981162,P48735,ENST00000540499,ENST00000216254,Q9NVH6,ENST00000675642,species_198816,species_71067	1.0693232240000001	0.000501045	0.04654239	0.01312674923085391
6	0	reaction_75849_reaction_451033_reaction_70994	Transport of Citrate from Mitochondrial Matrix to cytosol // (S)-Malate <=> Fumarate + H2O // Succinate <=> Fumarate (with FAD redox reaction on enzyme)	true	citric acid,MAL	succinic acid	FH tetramer,catalyst,SLC25A1,catalyst,SDH complex (ox.),catalyst	P07954,ENST00000366560,ENST00000215882,P21912,ENST00000375499,O14521,ENST00000528048,Q99643,ENST00000513009,P31040,ENST00000510361,species_113596	1.0693232240000001	0.000501045	0.04654239	0.01312674923085391
7	0	reaction_70971_reaction_70967_reaction_71241	citrate <=> isocitrate // isocitrate + NAD+ => alpha-ketoglutarate + CO2 + NADH + H+ [IDH3] // TMLHE dimer dioxygenates TMLYS and 2OG to form HTMLYS and SUCCA	true	citric acid	CO2,succinic acid,HTMLYS	IDH3 complex,catalyst,ADP,catalyst,ACO2,catalyst,TMLHE:AscH-:Fe2+ dimer,catalyst	P51553,ENST00000370092,species_1981162,P50213,ENST00000299518,O43837,ENST00000380851,ENST00000216254,Q9NVH6,ENST00000675642,species_198816,species_71067	1.0693232240000001	0.000501045	0.04654239	0.01312674923085391
8	0	reaction_71241_reaction_70596_reaction_70975	TMLHE dimer dioxygenates TMLYS and 2OG to form HTMLYS and SUCCA // GOT2 dimer deaminates L-Asp // Acetyl-CoA + H2O + Oxaloacetate => Citrate + CoA	true	CO2,succinic acid,HTMLYS	citric acid,CoA-SH	GOT2 dimer,catalyst,TMLHE:AscH-:Fe2+ dimer,catalyst,CS dimer,catalyst	P00505,ENST00000434819,Q9NVH6,ENST00000675642,species_198816,species_71067,O75390,ENST00000351328	1.0693232240000001	0.04654239	0.000501045	0.01312674923085391
9	0	reaction_71241_reaction_193460_reaction_70938	TMLHE dimer dioxygenates TMLYS and 2OG to form HTMLYS and SUCCA // 3alpha, 7alpha-dihydroxy-5beta-cholestan-26-al is oxidized to 3alpha, 7alpha-dihydroxy-5beta-cholestanoate (DHCA) // lysine + alpha-ketoglutarate +NADPH + H+ => saccharopine + NADP+ + H2O	true	CO2,succinic acid,HTMLYS	NADPH,lysine,2OG,H+	CYP27A1,catalyst,TMLHE:AscH-:Fe2+ dimer,catalyst,AASS tetramer,catalyst	ENST00000258415,Q9NVH6,ENST00000675642,species_198816,species_71067,Q9UDR5,ENST00000679864	1.808005198	0.04654239	0.000172834	0.007709627817877021
