refinebio_accession_code	experiment_accession	refinebio_age	refinebio_cell_line	refinebio_compound	refinebio_disease	refinebio_disease_stage	refinebio_genetic_information	refinebio_organism	refinebio_platform	refinebio_processed	refinebio_race	refinebio_sex	refinebio_source_archive_url	refinebio_source_database	refinebio_specimen_part	refinebio_subject	refinebio_time	refinebio_title	refinebio_treatment
SRR4002128	SRP080972		atcc 204508		mrna sequncing of actrl_1hr1			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA	not applicable			ACtrl_1hr1	
SRR4002129	SRP080972		atcc 204508		mrna sequncing of ariba_1hr1			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA	not applicable			ARiba_1hr1	
SRR4002130	SRP080972		atcc 204508		mrna sequncing of actrl_4hr3			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA	not applicable			ACtrl_4hr3	
SRR4002131	SRP080972		atcc 204508		mrna sequncing of ariba_4hr3			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA	not applicable			ARiba_4hr3	
SRR4002132	SRP080972		atcc 44828		mrna sequncing of bctrl_1hr1			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA	not applicable			BCtrl_1hr1	
SRR4002133	SRP080972		atcc 44828		mrna sequncing of briba_1hr1			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA	not applicable			BRiba_1hr1	
SRR4002134	SRP080972		atcc 44828		mrna sequncing of bctrl_1hr2			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA	not applicable			BCtrl_1hr2	
SRR4002135	SRP080972		atcc 44828		mrna sequncing of briba_1hr2			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA	not applicable			BRiba_1hr2	
SRR4002137	SRP080972		atcc 44828		mrna sequncing of briba_1hr3			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA	not applicable			BRiba_1hr3	
SRR4002138	SRP080972		atcc 44828		mrna sequncing of bctrl_4hr1			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA	not applicable			BCtrl_4hr1	
