index	condition	id	name	collapsed	reactants	products	modifiers	additional_components	magnitude_change	source_p_value	target_p_value	averaged_p_value
0	0	reaction_10894511	glutamate + NH4+ + ATP => glutamine + ADP + orthophosphate [GLUL]	undefined	Glutamate,NH4+,ATP	ADP,Pi,Glutamine	GLUL decamer,catalyst	P32288,YPR035W	1.512652852	0.023994311	0.030856243	0.07396395858237488
1	0	reaction_10894932	alpha-ketoglutarate + CoASH + NAD+ => succinyl-CoA + CO2 + NADH + H+	undefined	NAD+,CoenzymeA,alpha-ketoglutarate	NADH,CO2,SUCC-CoA	lipo-aKGDH,catalyst	species_29480,P09624,YFL018C,P20967,YIL125W,CHEBI:17460,P19262,YDR148C,species_113596	2.351167469	0.309423425	0.00000377	0.002935903329827796
2	0	reaction_10895199	Oxaloacetate + NADH + H+ <=> (S)-Malate + NAD+	undefined	NADH,H+,OAA	NAD+,Malate	MDH2 dimer,catalyst	P22133,YOL126C	2.1461452860000003	0.063217353	0.0000578	0.005196088684341302
3	0	reaction_10894720	Succinate <=> Fumarate (with FAD redox reaction on enzyme)	undefined	Succinate	Fumarate	SDH complex (ox.),catalyst	Q04487,YMR118C,P21801,YLL041C,Q08749,TIM18,Q00711,YKL148C,species_113596	1.2781644970000001	0.039402047	0.331981197	0.3108927665153215
4	0	reaction_10916855	VDAC1 transports PYR from cytosol to mitochondrial intermembrane space	undefined	Pyruvate	Pyruvate	Homologues of VDAC1,catalyst	P04840,POR1,P40478,YIL114C	1.3187165079999998	0.692554609	0.020062939	0.3204193759102033
5	0	reaction_10894430	glutamate + acetyl CoA => N-acetyl glutamate + CoA	undefined	Ac-CoA,Glutamate	CoenzymeA,NAcGlu	ARG5,6,catalyst,Arginine,catalyst	YER069W	1.154541349	0.036937349	0.326164235	0.29836337564162396
6	0	reaction_10900773	phosphoenolpyruvate [mitochondrial matrix] + citrate [cytosol] => phosphoenolpyruvate [cytosol] + citrate [mitochondrial matrix]	undefined	PEP,Citric acid	Citric acid,PEP	P38152,catalyst	YBR291C	2.0383218650000003	0.012665628	0.006062425	0.023819411949756356
7	0	reaction_10894544	ornithine + alpha-ketoglutarate <=> glutamate + L-glutamate gamma-semialdehyde [OAT]	undefined	L-Orn,alpha-ketoglutarate	Glutamate,L-Glu5S	OAT hexamer,catalyst	P07991,YLR438W	1.462620537	0.023994311	0.000137623	0.004939626752380706
8	0	reaction_10894766	alpha-ketoadipate + CoASH + NAD+ => glutaryl-CoA + CO2 + NADH + H+	undefined	NAD+,CoenzymeA,aKADA	NADH,GL-CoA,CO2	lipo-aKGDH,catalyst	species_29480,P09624,YFL018C,P20967,YIL125W,CHEBI:17460,P19262,YDR148C,species_113596	1.908223973	0.036937349	0.00000377	0.0010143737883682527
9	0	reaction_10913256	MOGAT1,2,3 transfer acyl group from acyl-CoA to 2-acylglycerol to form DAG	undefined	2AG,acyl-CoA	CoenzymeA,DAG	Q08650,catalyst	YOR245C	1.905096229	0.036937349	0.003190125	0.029507416958802348
10	0	reaction_10900444	N-acetylation of serotonin	undefined	5HT,Ac-CoA	Ac5HT,CoenzymeA	Q12447,catalyst	YDR071C	1.442687875	0.036937349	0.07550659	0.1435554787801226
11	0	reaction_10910760	AWAT2 transfers acyl group from acyl-CoA to MAG, forming DAG	undefined	Acyl-CoA,MAG	DAG,CoenzymeA	Q08650,catalyst	YOR245C	1.905096229	0.036937349	0.003190125	0.029507416958802348
12	0	reaction_10914860	NTPDase8 hydrolyzes nucleoside triphosphates	undefined	ATP,GTP,ITP,CTP,TTP,UTP,H2O	ADP,GDP,IDP,CDP,TDP,UDP,Pi,H+	NTPDase2:Ca2+,Mg2+,catalyst	species_29494,species_110614,species_30187,species_113573,species_113592,species_2509836,species_29370,species_110096,CHEBI:58280,species_110094,CHEBI:58369,species_113525,species_74016,species_29926,P32621,YEL042W	1.0234555799999998	0.104145111	0.249003024	0.4377400026334147
13	0	reaction_10903131	PXLP-K341-GPT2 transaminates PYR to form L-Ala	undefined	Pyruvate,Glutamate	Alanine,alpha-ketoglutarate	PXLP-K341-GPT2 dimer,catalyst	P52892,YDR111C,P52893,YLR089C	1.3904013339999999	0.023994311	0.050746438	0.09485307300420338
14	0	reaction_10900801	SLC25A10 mediates exchange of malate and phosphate	undefined	Malate,Pi	Pi,Malate	Q06143,catalyst	YLR348C	2.145028459	0.063217353	0.00000595	0.0016671363405763387
15	0	reaction_10914730	DGAT2L6,L7P transfer acyl group from acyl-CoA to DAG, forming TAG	undefined	acyl-CoA,DAG	CoenzymeA,TAG	Q08650,catalyst	YOR245C	1.905096229	0.036937349	0.003190125	0.029507416958802348
16	0	reaction_10896691	Transport of Citrate from Mitochondrial Matrix to cytosol	undefined	Citric acid,Malate	Malate,Citric acid	P38152,catalyst	YBR291C	2.0383218650000003	0.012665628	0.006062425	0.023819411949756356
17	0	reaction_10916143	MCAT transfers Mal from Mal-CoA to NDUFAB1	undefined	Malonyl-CoA,P32463	CoenzymeA,P32463	Q12283,catalyst	YKL192C,YKL192C,YOR221C	3.484957102	0.036937349	0.000012	0.001809747420741734
18	0	reaction_10910755	AWAT1 transfers acyl group from acyl-CoA to ARACOH, forming wax esters	undefined	Acyl-CoA,ARACOH	arachidyl ester,CoenzymeA	Q08650,catalyst	YOR245C	1.905096229	0.036937349	0.003190125	0.029507416958802348
19	0	reaction_10903235	1,2-diacyl-glycerol + acyl-CoA => triacylglycerol + CoASH [DGAT2]	undefined	FACoA,DAG	CoenzymeA,TAG	Q08650,catalyst	YOR245C	1.905096229	0.036937349	0.003190125	0.029507416958802348
20	0	reaction_10894300	D-fructose 6-phosphate + ATP => D-fructose 1,6-bisphosphate + ADP	undefined	ATP,Fructose-6-Phosphate	ADP,Fructose-1,6Bisphosphate	PFK tetramer,catalyst,AMP,catalyst,ADP,catalyst,D-Fructose 2,6-bisphosphate,catalyst,Citric acid,inhibitor,ATP,inhibitor	P16862,YMR205C,P16861,YMR205C	1.928152668	0.074608202	0.012665628	0.08356051982278313
21	0	reaction_10904949	DAG is acylated to TAG by DGAT1/2	undefined	acyl-CoA,DAG	CoenzymeA,TAG	Q08650,catalyst	YOR245C	1.905096229	0.036937349	0.003190125	0.029507416958802348
22	0	reaction_10899245	COASY phosphorylates DP-CoA	undefined	DP-CoA,ATP	ADP,CoenzymeA	P53332,catalyst	YGR277C	1.330276512	0.036937349	0.504851737	0.37120111386480487
23	0	reaction_10914733	AWAT2 transfers PALM from PALM-CoA to HXOL, forming palmityl palmitate ester	undefined	HXOL,PALM-CoA	PALM-PALM,CoenzymeA	Q08650,catalyst	YOR245C	1.905096229	0.036937349	0.003190125	0.029507416958802348
24	0	reaction_10914814	NTPDase2 hydrolyzes nucleoside triphosphates	undefined	ATP,GTP,CTP,ITP,UTP,H2O	Pi,ADP,GDP,CDP,IDP,UDP,H+	NTPDase2:Ca2+,Mg2+,catalyst	species_29494,species_110614,species_113573,species_113592,species_2509836,species_29370,species_110096,CHEBI:58280,species_110094,species_113525,species_74016,species_29926,P32621,YEL042W	1.0234555799999998	0.104145111	0.249003024	0.4377400026334147
25	0	reaction_10896777	1-acyl LPA is acylated to PA by AGPAT (LPAAT)	undefined	1-acyl LPA,acyl-CoA	CoenzymeA,PA	AGPAT,catalyst	Q08750,YOR298W,Q12185,YDR018C,P38226,YBR042C,Q06508,YPR139C,P33333,YDL052C	1.520798841	0.036937349	0.008185607	0.04726642854805454
26	0	reaction_10914736	AWAT2 transfers PALM from PALM-CoA to atROL, forming atR-PALM	undefined	PALM-CoA,atROL	atR-PALM,CoenzymeA	Q08650,catalyst	YOR245C	1.905096229	0.036937349	0.003190125	0.029507416958802348
27	0	reaction_10905160	Sulfate is exported to the cytosol in exchange for dicarboxylate	undefined	SO4(2-),Malate	Malate,SO4(2-)	Q06143,catalyst	YLR348C	2.145028459	0.063217353	0.00000595	0.0016671363405763387
28	0	reaction_10898054	glucosaminyl-PI + fatty acyl-CoA -> glucosaminyl-acyl-PI + CoA-SH	undefined	FACoA,glucosaminyl-PI	glucosaminyl-acyl-PI,CoenzymeA	P47026,catalyst	YJL091C	1.369039984	0.036937349	0.021921277	0.07734999113629158
29	0	reaction_10906451	Deacetylation of cohesin	undefined	p-Ac-Cohesin:PDS5:WAPAL,CoenzymeA	Ac-CoA,p-Cohesin:PDS5:WAPAL	HDAC8,catalyst	P40541,YIL026C,P47037,YJL074C,P32908,YFL008W,Q04264,YMR076C,Q12158,YDL003W,P47037,YJL074C,P40541,YIL026C,P32908,YFL008W,Q04264,YMR076C,Q12158,YDL003W,Q12214,YPR068C,P53096,YGL194C	1.602966462	0.036937349	0.001974592	0.023214857912577807
30	0	reaction_10908988	HDAC6 deacetylates microtubules	undefined	CoenzymeA,acetylated microtubule	Microtubule,Ac-CoA	P53973,catalyst	P02557,YFL037W,species_113573,P09734,YML124C,P09733,YML124C,species_113525,P02557,YFL037W,species_113573,P09734,YML124C,P09733,YML124C,species_113525,YNL021W	1.113264601	0.036937349	0.524511254	0.3783595922630396
31	0	reaction_10909767	KAT5 acetylates ATM at DNA DSBs	undefined	Ac-CoA,DNA DSBs:MRN:ATM dimer:KAT5	DNA DSBs:MRN:Ac-K3016-ATM dimer:KAT5,CoenzymeA	DNA DSBs:MRN:ATM dimer:KAT5,catalyst	P38110,YBL088C,Q08649,YOR244W,P32829,MRE11,P12753,DNA repair protein RAD50,P38110,YBL088C,Q08649,YOR244W,P32829,MRE11,P12753,DNA repair protein RAD50,P38110,YBL088C,Q08649,YOR244W,P32829,MRE11,P12753,DNA repair protein RAD50	1.439366746	0.036937349	0.679834209	0.43075353528849875
32	0	reaction_10911948	KAT5 acetylates ATM at shortened telomeres	undefined	Ac-CoA,Shortened telomere:MRN:ATM dimer:KAT5	Shortened telomere:MRN:Ac-K3016-ATM dimer:KAT5,CoenzymeA	Shortened telomere:MRN:ATM dimer:KAT5,catalyst	P38110,YBL088C,Q08649,YOR244W,P32829,MRE11,P12753,DNA repair protein RAD50,P38110,YBL088C,Q08649,YOR244W,P32829,MRE11,P12753,DNA repair protein RAD50,P38110,YBL088C,Q08649,YOR244W,P32829,MRE11,P12753,DNA repair protein RAD50	1.439366746	0.036937349	0.679834209	0.43075353528849875
33	0	reaction_10907468	Type B histone acetlytransferase complex acetylates histone H4	undefined	Ac-CoA,HHF2	CoenzymeA,HHF2	HAT1:RBBP7,catalyst	YBR009C,YBR009C,Q12341,YPL001W,P39984,YEL056W	1.4644971105	0.036937349	0.050724748985276284	0.11766229000697172
