refinebio_accession_code	experiment_accession	refinebio_age	refinebio_cell_line	refinebio_compound	refinebio_disease	refinebio_disease_stage	refinebio_genetic_information	refinebio_organism	refinebio_platform	refinebio_processed	refinebio_race	refinebio_sex	refinebio_source_archive_url	refinebio_source_database	refinebio_specimen_part	refinebio_subject	refinebio_time	refinebio_title	refinebio_treatment
SRR6388340	SRP127007		strain 409					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA	yeast culture	yeast culture		wildtype_rep1	
SRR6388341	SRP127007		strain 409					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA	yeast culture	yeast culture		wildtype_rep2	
SRR6388342	SRP127007		strain 409					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA	yeast culture	yeast culture		wildtype_rep3	
SRR6388344	SRP127007		strain 524					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA	yeast culture	yeast culture		FC(IV:XII)CEN12_rep1	
SRR6388345	SRP127007		strain 524					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA	yeast culture	yeast culture		FC(IV:XII)CEN12_rep2	
SRR6388346	SRP127007		strain 524					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA	yeast culture	yeast culture		FC(IV:XII)CEN12_rep3	
SRR6388347	SRP127007		strain 524					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA	yeast culture	yeast culture		FC(IV:XII)CEN12_rep4	
SRR6388348	SRP127007		strain 527					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA	yeast culture	yeast culture		FC(IV:XII)CEN4_rep1	
SRR6388349	SRP127007		strain 527					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA	yeast culture	yeast culture		FC(IV:XII)CEN4_rep2	
SRR6388351	SRP127007		strain 527					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA	yeast culture	yeast culture		FC(IV:XII)CEN4_rep4	
