refinebio_accession_code	experiment_accession	refinebio_age	refinebio_cell_line	refinebio_compound	refinebio_disease	refinebio_disease_stage	refinebio_genetic_information	refinebio_organism	refinebio_platform	refinebio_processed	refinebio_race	refinebio_sex	refinebio_source_archive_url	refinebio_source_database	refinebio_specimen_part	refinebio_subject	refinebio_time	refinebio_title	refinebio_treatment
SRR1287049	SRP041995		cen.pk122					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		yeast		Fast cycling condition time point 1	
SRR1287050	SRP041995		cen.pk122					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		yeast		Fast cycling condition time point 1	
SRR1287051	SRP041995		cen.pk122					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		yeast		Fast cycling condition time point 1	
SRR1287052	SRP041995		cen.pk122					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		yeast		Fast cycling condition time point 1	
SRR1287053	SRP041995		cen.pk122					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		yeast		Fast cycling condition time point 2	
SRR1287054	SRP041995		cen.pk122					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		yeast		Fast cycling condition time point 2	
SRR1287055	SRP041995		cen.pk122					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		yeast		Fast cycling condition time point 2	
SRR1287056	SRP041995		cen.pk122					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		yeast		Fast cycling condition time point 2	
SRR1287057	SRP041995		cen.pk122					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		yeast		Fast cycling condition time point 3	
SRR1287058	SRP041995		cen.pk122					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		yeast		Fast cycling condition time point 3	
SRR1287059	SRP041995		cen.pk122					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		yeast		Fast cycling condition time point 3	
SRR1287060	SRP041995		cen.pk122					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		yeast		Fast cycling condition time point 3	
SRR1287061	SRP041995		cen.pk122					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		yeast		Fast cycling condition time point 4	
SRR1287062	SRP041995		cen.pk122					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		yeast		Fast cycling condition time point 4	
SRR1287063	SRP041995		cen.pk122					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		yeast		Fast cycling condition time point 4	
SRR1287064	SRP041995		cen.pk122					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		yeast		Fast cycling condition time point 4	
