refinebio_accession_code	experiment_accession	refinebio_age	refinebio_cell_line	refinebio_compound	refinebio_disease	refinebio_disease_stage	refinebio_genetic_information	refinebio_organism	refinebio_platform	refinebio_processed	refinebio_race	refinebio_sex	refinebio_source_archive_url	refinebio_source_database	refinebio_specimen_part	refinebio_subject	refinebio_time	refinebio_title	refinebio_treatment
SRR1583816	SRP047416							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		pho90_ox, high pi, 0 min		pho90_OX, high Pi, 0 min	
SRR1583817	SRP047416							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		pho90_ox, no pi, 15 min		pho90_OX, no Pi, 15 min	
SRR1583818	SRP047416							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		pho90_ox, no pi, 30min		pho90_OX, no Pi, 30min	
SRR1583819	SRP047416							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		pho90_ox, no pi, 45 min		pho90_OX, no Pi, 45 min	
SRR1583820	SRP047416							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		pho90_ox, no pi, 60 min		pho90_OX, no Pi, 60 min	
SRR1583821	SRP047416							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		pho90_ox, no pi, 75 min		pho90_OX, no Pi, 75 min	
SRR1583822	SRP047416							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		pho90_ox, no pi, 90 min		pho90_OX, no Pi, 90 min	
SRR1583823	SRP047416							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		pho90_ox, no pi, 105 min		pho90_OX, no Pi, 105 min	
SRR1583824	SRP047416							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		pho90_ox, no pi, 120 min		pho90_OX, no Pi, 120 min	
SRR1583825	SRP047416							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		pho90_ox, no pi, 135 min		pho90_OX, no Pi, 135 min	
SRR1583826	SRP047416							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		pho90_ox, no pi, 150 min		pho90_OX, no Pi, 150 min	
SRR1583827	SRP047416							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		pho90_ox, no pi, 165 min		pho90_OX, no Pi, 165 min	
SRR1583828	SRP047416							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		pho90_ox, no pi, 180 min		pho90_OX, no Pi, 180 min	
SRR1583829	SRP047416							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		pho90_ox, no pi, 195 min		pho90_OX, no Pi, 195 min	
SRR1583830	SRP047416							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		pho90_ox, no pi, 210 min		pho90_OX, no Pi, 210 min	
SRR1583831	SRP047416							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		pho90_ox, no pi, 225 min		pho90_OX, no Pi, 225 min	
SRR1583832	SRP047416							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		pho90_ox, no pi, 240 min		pho90_OX, no Pi, 240 min	
SRR1583833	SRP047416							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		pho90_ox, no pi, 255 min		pho90_OX, no Pi, 255 min	
SRR1583834	SRP047416							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		pho90_ox, no pi, 270 min		pho90_OX, no Pi, 270 min	
SRR1583835	SRP047416							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		pho90_ox, no pi, 285 min		pho90_OX, no Pi, 285 min	
SRR1583836	SRP047416							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		pho90_ox, no pi, 300 min		pho90_OX, no Pi, 300 min	
SRR1583837	SRP047416							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		pho90_ox, no pi, 315 min		pho90_OX, no Pi, 315 min	
SRR1583838	SRP047416							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		pho90_ox, no pi, 330 min		pho90_OX, no Pi, 330 min	
SRR1583839	SRP047416							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		pho90_ox, no pi, 345 min		pho90_OX, no Pi, 345 min	
SRR1583840	SRP047416							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		pho90_ox, no pi, 360 min		pho90_OX, no Pi, 360 min	
