refinebio_accession_code	experiment_accession	refinebio_age	refinebio_cell_line	refinebio_compound	refinebio_disease	refinebio_disease_stage	refinebio_genetic_information	refinebio_organism	refinebio_platform	refinebio_processed	refinebio_race	refinebio_sex	refinebio_source_archive_url	refinebio_source_database	refinebio_specimen_part	refinebio_subject	refinebio_time	refinebio_title	refinebio_treatment
SRR935051	SRP027402		wt by4742 (mata his3-delta-1 leu2-delta-0 lys2-delta-0 ura3-delta-0)					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole cell		SD, total RNA, light fraction, gPAR-CLIP, Replicate 1	
SRR935052	SRP027402		wt by4742 (mata his3-delta-1 leu2-delta-0 lys2-delta-0 ura3-delta-0)					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole cell		SD, total RNA, light fraction, gPAR-CLIP, Replicate 2	
SRR935053	SRP027402		wt by4742 (mata his3-delta-1 leu2-delta-0 lys2-delta-0 ura3-delta-0)					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole cell		SD, total RNA, heavy fraction, gPAR-CLIP, Replicate 1	
SRR935054	SRP027402		wt by4742 (mata his3-delta-1 leu2-delta-0 lys2-delta-0 ura3-delta-0)					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole cell		SD, total RNA, heavy fraction, gPAR-CLIP, Replicate 2	
SRR935055	SRP027402		wt by4742 (mata his3-delta-1 leu2-delta-0 lys2-delta-0 ura3-delta-0)					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole cell		SD, polyA RNA, light fraction, gPAR-CLIP, Replicate 1	
SRR935056	SRP027402		wt by4742 (mata his3-delta-1 leu2-delta-0 lys2-delta-0 ura3-delta-0)					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole cell		SD, polyA RNA, light fraction, gPAR-CLIP, Replicate 2	
SRR935057	SRP027402		wt by4742 (mata his3-delta-1 leu2-delta-0 lys2-delta-0 ura3-delta-0)					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole cell		SD-glucose, polyA RNA, light fraction, gPAR-CLIP, Replicate 1	
SRR935058	SRP027402		wt by4742 (mata his3-delta-1 leu2-delta-0 lys2-delta-0 ura3-delta-0)					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole cell		SD-glucose, polyA RNA, light fraction, gPAR-CLIP, Replicate 2	
SRR935059	SRP027402		wt by4742 (mata his3-delta-1 leu2-delta-0 lys2-delta-0 ura3-delta-0)					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole cell		SD-nitrogen polyA RNA, light fraction, gPAR-CLIP, Replicate 1	
SRR935060	SRP027402		wt by4742 (mata his3-delta-1 leu2-delta-0 lys2-delta-0 ura3-delta-0)					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole cell		SD-nitrogen polyA RNA, light fraction, gPAR-CLIP, Replicate 2	
