refinebio_accession_code	experiment_accession	refinebio_age	refinebio_cell_line	refinebio_compound	refinebio_disease	refinebio_disease_stage	refinebio_genetic_information	refinebio_organism	refinebio_platform	refinebio_processed	refinebio_race	refinebio_sex	refinebio_source_archive_url	refinebio_source_database	refinebio_specimen_part	refinebio_subject	refinebio_time	refinebio_title	refinebio_treatment
SRR2057256	SRP059270							SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer IIx (IlluminaGenomeAnalyzerIIx)	True				SRA		s. cerevisiae cells grown in a single carbon source		H2217-WT-ETH.1p3-12-1-12.16.09-239-5-1	
SRR2057257	SRP059270							SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer IIx (IlluminaGenomeAnalyzerIIx)	True				SRA		s. cerevisiae cells grown in a single carbon source		H2217-WT-ETH.1p3-12-2-12.16.09-239-6-2	
SRR2057258	SRP059270							SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer IIx (IlluminaGenomeAnalyzerIIx)	True				SRA		s. cerevisiae cells grown in a single carbon source		H2217-WT-ETH.1p3-12-3-12.16.09-239-7-3	
SRR2057259	SRP059270							SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer IIx (IlluminaGenomeAnalyzerIIx)	True				SRA		s. cerevisiae cells grown in a single carbon source		H2217-WT-GAL.5-12-1-12.16.09-222-1-4	
SRR2057260	SRP059270							SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer IIx (IlluminaGenomeAnalyzerIIx)	True				SRA		s. cerevisiae cells grown in a single carbon source		H2217-WT-GAL.5-12-2-12.16.09-239-6-5	
SRR2057261	SRP059270							SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer IIx (IlluminaGenomeAnalyzerIIx)	True				SRA		s. cerevisiae cells grown in a single carbon source		H2217-WT-GAL.5-12-3-12.16.09-239-8-6	
SRR2057262	SRP059270							SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer IIx (IlluminaGenomeAnalyzerIIx)	True				SRA		s. cerevisiae cells grown in a single carbon source		H2217-WT-GLY.5-12-1-12.16.09-239-5-7	
SRR2057263	SRP059270							SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer IIx (IlluminaGenomeAnalyzerIIx)	True				SRA		s. cerevisiae cells grown in a single carbon source		H2217-WT-GLY.5-12-2-12.16.09-239-6-8	
SRR2057264	SRP059270							SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer IIx (IlluminaGenomeAnalyzerIIx)	True				SRA		s. cerevisiae cells grown in a single carbon source		H2217-WT-GLY.5-12-3-12.16.09-239-7-9	
SRR2057265	SRP059270							SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer IIx (IlluminaGenomeAnalyzerIIx)	True				SRA		s. cerevisiae cells grown in a single carbon source		H2217-WT-GLU.0p2-12-2-12.16.09-239-5-11	
SRR2057266	SRP059270							SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer IIx (IlluminaGenomeAnalyzerIIx)	True				SRA		s. cerevisiae cells grown in a single carbon source		H2217-WT-GLU.0p2-12-3-12.16.09-239-8-12	
SRR2057267	SRP059270							SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer IIx (IlluminaGenomeAnalyzerIIx)	True				SRA		s. cerevisiae cells grown in a single carbon source		H2217-WT-GLU.5-12-1-12.16.09-222-1-13	
SRR2057268	SRP059270							SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer IIx (IlluminaGenomeAnalyzerIIx)	True				SRA		s. cerevisiae cells grown in a single carbon source		H2217-WT-GLU.5-12-2-12.16.09-239-6-14	
SRR2057269	SRP059270							SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer IIx (IlluminaGenomeAnalyzerIIx)	True				SRA		s. cerevisiae cells grown in a single carbon source		H2217-WT-GLU.5-12-3-12.16.09-239-7-15	
SRR2057270	SRP059270							SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer IIx (IlluminaGenomeAnalyzerIIx)	True				SRA		s. cerevisiae cells grown in a single carbon source		H2217-WT-XYL.5-12-1-12.16.09-222-1-16	
SRR2057271	SRP059270							SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer IIx (IlluminaGenomeAnalyzerIIx)	True				SRA		s. cerevisiae cells grown in a single carbon source		H2217-WT-XYL.5-12-2-12.16.09-239-5-17	
SRR2057272	SRP059270							SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer IIx (IlluminaGenomeAnalyzerIIx)	True				SRA		s. cerevisiae cells grown in a single carbon source		H2217-WT-XYL.5-12-3-12.16.09-239-8-18	
SRR2057273	SRP059270							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		s. cerevisiae cells put into aerobic fermentations of sc medium with 2% glucose and 5% xylose		BY4741-WT-GLU.2.XYL.5-4-1-02.10.11-392-2-19	
