index	condition	id	name	collapsed	reactants	products	modifiers	additional_components	magnitude_change	source_p_value	target_p_value	averaged_p_value
0	0	reaction_10894932	alpha-ketoglutarate + CoASH + NAD+ => succinyl-CoA + CO2 + NADH + H+	undefined	NAD+,CoenzymeA,alpha-ketoglutarate	NADH,CO2,SUCC-CoA	lipo-aKGDH,catalyst	species_29480,P09624,YFL018C,P20967,YIL125W,CHEBI:17460,P19262,YDR148C,species_113596	2.351167469	0.309423425	0.00000377	0.002935903329827796
1	0	reaction_10894930	lipo-PDH decarboxylates PYR to Ac-CoA	undefined	NAD+,CoenzymeA,PYR	NADH,CO2,Ac-CoA	lipo-PDH,catalyst	species_29480,P32473,YBR221C,P09624,YFL018C,P16387,YER178W,species_113596,P12695,YNL071W	1.348654362	0.036937349	0.509913116	0.37305720735038295
2	0	reaction_10894672	Acetyl-CoA + H2O + Oxaloacetate => Citrate + CoA	undefined	H2O,Ac-CoA,OAA	CIT,CoenzymeA	CS dimer,catalyst	P00890,CIT1	1.45633146	0.036937349	0.040933443	0.10569792975965031
3	0	reaction_10898921	HMGCS1 condenses Ac-CoA and ACA-CoA to form bHMG-CoA	undefined	H2O,Ac-CoA,ACA-CoA	H+,bHMG-CoA,CoenzymeA	P54839,catalyst	YML126C	1.046785039	0.036937349	0.01725881	0.0686329659462548
4	0	reaction_10904938	MLCL is acylated to CL by LCLAT1 (ER)	undefined	acyl-CoA,MLCL	CL,CoenzymeA	P38226,catalyst	YBR042C	1.698976135	0.036937349	0.000320118	0.009347218412081242
5	0	reaction_10894766	alpha-ketoadipate + CoASH + NAD+ => glutaryl-CoA + CO2 + NADH + H+	undefined	NAD+,CoenzymeA,aKADA	NADH,GL-CoA,CO2	lipo-aKGDH,catalyst	species_29480,P09624,YFL018C,P20967,YIL125W,CHEBI:17460,P19262,YDR148C,species_113596	1.908223973	0.036937349	0.00000377	0.0010143737883682527
6	0	reaction_10904759	1-acyl LPI is acylated to PI by MBOAT7	undefined	1-acyl LPI,acyl-CoA	PI,CoenzymeA	Q08548,catalyst	YOR175C	1.342655063	0.036937349	0.338339533	0.3038811183836678
7	0	reaction_10894328	D-fructose 1,6-bisphosphate + H2O => D-fructose 6-phosphate + orthophosphate	undefined	F1,6PP,H2O	Pi,Fructose-6-Phosphate	FBP tetramer,catalyst,AMP,inhibitor	P09201,YLR377C,species_29926	2.876825735	0.554052301	0.000745809	0.05525653822709737
8	0	reaction_10904831	2-acyl LPE is acylated to PE by LPEAT	undefined	acyl-CoA,2-acyl LPE	PE,CoenzymeA	LPEAT,catalyst	Q08548,YOR175C,Q06508,YPR139C	1.342655063	0.036937349	0.338339533	0.3038811183836678
9	0	reaction_10904704	2-acyl LPC is acylated to PC by LPCAT	undefined	acyl-CoA,2-acyl LPC	PC,CoenzymeA	LPCAT,catalyst	Q08548,YOR175C,Q06508,YPR139C	1.342655063	0.036937349	0.338339533	0.3038811183836678
10	0	reaction_10904741	1-acyl LPC is acylated to PC by LPCAT	undefined	1-acyl LPC,acyl-CoA	PC,CoenzymeA	LPCAT,catalyst	Q08548,YOR175C,Q06508,YPR139C	1.342655063	0.036937349	0.338339533	0.3038811183836678
11	0	reaction_10904717	1-acyl LPG is acylated to PG by LPGAT	undefined	acyl-CoA,1-acyl LPG	PG,CoenzymeA	LPGAT,catalyst	Q08750,YOR298W,Q12185,YDR018C,P38226,YBR042C,Q06508,YPR139C	1.698976135	0.036937349	0.000320118	0.009347218412081242
12	0	reaction_10899573	SLC25A16 transports cytosolic CoA-SH to mitichondrial matrix	undefined	CoenzymeA	CoenzymeA	P38702,catalyst	YHR002W	1.408752829	0.036937349	0.00000477	0.0011410023341060001
13	0	reaction_10904819	2-acyl LPG is acylated to PG by LPGAT	undefined	acyl-CoA,2-acyl LPG	PG,CoenzymeA	LPGAT,catalyst	Q08750,YOR298W,Q12185,YDR018C,P38226,YBR042C,Q06508,YPR139C	1.698976135	0.036937349	0.000320118	0.009347218412081242
14	0	reaction_10904752	1-acyl LPA is acylated to PA by AGPAT5 (OM)	undefined	acyl-CoA,1-acyl LPA	CoenzymeA,PA	Homologues of AGPAT5,catalyst	Q08750,YOR298W,Q12185,YDR018C,P38226,YBR042C	1.698976135	0.036937349	0.000320118	0.009347218412081242
15	0	reaction_10904814	2-acyl LPI is acylated to PI by MBOAT7	undefined	acyl-CoA,2-acyl LPI	PI,CoenzymeA	Q08548,catalyst	YOR175C	1.342655063	0.036937349	0.338339533	0.3038811183836678
16	0	reaction_10904943	DLCL is acylated to MLCL by LCLAT1 (ER)	undefined	DLCL,acyl-CoA	CoenzymeA,MLCL	P38226,catalyst	YBR042C	1.698976135	0.036937349	0.000320118	0.009347218412081242
17	0	reaction_10901909	sphinganine + stearyl-CoA => dihydroceramide + CoASH	undefined	SPA,ST-CoA	CoenzymeA,DHCE	LASS proteins,catalyst	P28496,YKL008C,P38703,YHL003C	1.48182016	0.036937349	0.072793111	0.1409524027708439
18	0	reaction_10904836	1-acyl LPE is acylated to PE by LPEAT	undefined	acyl-CoA,1-acyl LPE	PE,CoenzymeA	LPEAT,catalyst	Q08548,YOR175C,Q06508,YPR139C	1.342655063	0.036937349	0.338339533	0.3038811183836678
19	0	reaction_10904844	2-acyl LPS is acylated to PS by LPSAT	undefined	acyl-CoA,2-acyl LPS	CoenzymeA,PS	LPSAT,catalyst	Q08548,YOR175C,Q06508,YPR139C	1.342655063	0.036937349	0.338339533	0.3038811183836678
20	0	reaction_10904826	1-acyl LPS is acylated to PS by LPSAT	undefined	acyl-CoA,1-acyl LPS	CoenzymeA,PS	LPSAT,catalyst	Q08548,YOR175C,Q06508,YPR139C	1.342655063	0.036937349	0.338339533	0.3038811183836678
21	0	reaction_10896777	1-acyl LPA is acylated to PA by AGPAT (LPAAT)	undefined	1-acyl LPA,acyl-CoA	CoenzymeA,PA	AGPAT,catalyst	Q08750,YOR298W,Q12185,YDR018C,P38226,YBR042C,Q06508,YPR139C,P33333,YDL052C	1.609887488	0.036937349	0.004400225913049961	0.034654914400744
22	0	reaction_10896388	acetoacetyl-CoA+acetyl-CoA => HMG-CoA + CoASH	undefined	ACA-CoA,Ac-CoA	CoenzymeA,HMG CoA	P54839,catalyst	YML126C	1.046785039	0.036937349	0.01725881	0.0686329659462548
23	0	reaction_10916742	G alpha (i)i1/i2/i3 in G (i):RGS complex is inactivated	undefined	G alpha (i):GTP:RGS	G alpha (i):GDP:RGS,Pi	G alpha (i):GTP:RGS,catalyst	P11972,YLR452C,Q99188,YOR107W,P08539,YHR005C,species_113573,P11972,YLR452C,Q99188,YOR107W,P08539,YHR005C,species_113525,P11972,YLR452C,Q99188,YOR107W,P08539,YHR005C,species_113573	1.486862231	0.0000402	0.0000402	0.00010927492950405361
24	0	reaction_10916745	G alpha (z) in G alpha (z):RGS complex is inactivated	undefined	G alpha (z):GTP:RGS16,17,20	G alpha (z):GDP:RGS16,17,20,Pi	G alpha (z):GTP:RGS16,17,20,catalyst	P11972,YLR452C,Q99188,YOR107W,P08539,YHR005C,species_113573,P11972,YLR452C,Q99188,YOR107W,P08539,YHR005C,species_113525,P11972,YLR452C,Q99188,YOR107W,P08539,YHR005C,species_113573	1.486862231	0.0000402	0.0000402	0.00010927492950405361
25	0	reaction_10916750	G alpha (q) in G (q):RGS complex is inactivated	undefined	G alpha (q):GTP:RGS	G alpha (q):GDP:RGS,Pi	G alpha (q):GTP:RGS,catalyst	P10823,YER020W,P11972,YLR452C,Q99188,YOR107W,species_113573,P10823,YER020W,P11972,YLR452C,Q99188,YOR107W,species_113525,P10823,YER020W,P11972,YLR452C,Q99188,YOR107W,species_113573	1.486862231	0.0000402	0.0000402	0.00010927492950405361
26	0	reaction_10906017	PHF8 demethylates histone H4K20me1	undefined	alpha-ketoglutarate,PHF8:Nucleosome with H3K4me2/3:H4K20me1,O2	Succinate,CO2,PHF8:Nucleosome with H3K4me2/3,CH2O	PHF8:Nucleosome with H3K4me2/3:H4K20me1,catalyst	P02309,YBR009C,P40034,YER051W,Q12692,YOL012C,P04912,YBL003C,species_111793,P04911,YDR225W,P02309,YBR009C,P40034,YER051W,Q12692,YOL012C,P04912,YBL003C,species_111793,P04911,YDR225W,P02309,YBR009C,P40034,YER051W,Q12692,YOL012C,P04912,YBL003C,species_111793,P04911,YDR225W	1.3476857	0.039402047	0.039997264	0.10791181982535565
27	0	reaction_10906451	Deacetylation of cohesin	undefined	p-Ac-Cohesin:PDS5:WAPAL,CoenzymeA	Ac-CoA,p-Cohesin:PDS5:WAPAL	HDAC8,catalyst	P40541,YIL026C,P47037,YJL074C,P32908,YFL008W,Q04264,YMR076C,Q12158,YDL003W,P47037,YJL074C,P40541,YIL026C,P32908,YFL008W,Q04264,YMR076C,Q12158,YDL003W,Q12214,YPR068C,P53096,YGL194C	1.371403544	0.036937349	0.375072554	0.3199521156107762
28	0	reaction_10906994	ATF2 acetylates histone H2B, H4	undefined	Ac-CoA,HHF2	HHF2,CoenzymeA	Q02100,catalyst	YBR009C,YBR009C,YNL167C	1.169572204	0.036937349	0.262151452	0.26748749096478386
29	0	reaction_10907468	Type B histone acetlytransferase complex acetylates histone H4	undefined	Ac-CoA,HHF2	CoenzymeA,HHF2	HAT1:RBBP7,catalyst	YBR009C,YBR009C,Q12341,YPL001W,P39984,YEL056W	1.4644971105	0.036937349	0.050724748985276284	0.11766229000697172
30	0	reaction_10897131	Equilibrative transport (export) of nucleosides and free bases by solute carrier family 29 (nucleoside transporters), member 1	undefined	ligands of SLC28A3 & 29A1	ligands of SLC28A3 & 29A1	P31381,catalyst	CHEBI:17596,CHEBI:16750,CHEBI:17562,CHEBI:16704,species_83909,CHEBI:17748,CHEBI:17596,CHEBI:16750,CHEBI:17562,CHEBI:16704,species_83909,CHEBI:17748,YAL022C	1.441823847	0.052712799	0.198685642	0.2781863156251178
31	0	reaction_10897133	Equilibrative transport (import) of nucleosides and free bases by solute carrier family 29 (nucleoside transporters), member 1	undefined	ligands of SLC28A3 & 29A1	ligands of SLC28A3 & 29A1	P31381,catalyst	CHEBI:17596,CHEBI:16750,CHEBI:17562,CHEBI:16704,species_83909,CHEBI:17748,CHEBI:17596,CHEBI:16750,CHEBI:17562,CHEBI:16704,species_83909,CHEBI:17748,YAL022C	1.441823847	0.052712799	0.198685642	0.2781863156251178
