refinebio_accession_code	experiment_accession	refinebio_age	refinebio_cell_line	refinebio_compound	refinebio_disease	refinebio_disease_stage	refinebio_genetic_information	refinebio_organism	refinebio_platform	refinebio_processed	refinebio_race	refinebio_sex	refinebio_source_archive_url	refinebio_source_database	refinebio_specimen_part	refinebio_subject	refinebio_time	refinebio_title	refinebio_treatment
SRR941816	SRP027561							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR941817	SRP027561							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR941818	SRP027561							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR941819	SRP027561							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR941821	SRP027561							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR941822	SRP027561							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR941823	SRP027561							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR941824	SRP027561							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR941826	SRP027561							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR941827	SRP027561							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR941830	SRP027561							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR941831	SRP027561							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR941834	SRP027561							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR941835	SRP027561							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR941836	SRP027561							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR941839	SRP027561							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR941840	SRP027561							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR941841	SRP027561							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR941842	SRP027561							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR941843	SRP027561							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR941844	SRP027561							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR941845	SRP027561							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR941846	SRP027561							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR941847	SRP027561							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
