refinebio_accession_code	experiment_accession	refinebio_age	refinebio_cell_line	refinebio_compound	refinebio_disease	refinebio_disease_stage	refinebio_genetic_information	refinebio_organism	refinebio_platform	refinebio_processed	refinebio_race	refinebio_sex	refinebio_source_archive_url	refinebio_source_database	refinebio_specimen_part	refinebio_subject	refinebio_time	refinebio_title	refinebio_treatment
SRR5448408	SRP103929							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		od600=0.3~0.5 log-phase yeast culture		pho4Δ ScPHO2 replicate 1	
SRR5448409	SRP103929							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		od600=0.3~0.5 log-phase yeast culture		pho4Δ ScPHO2 replicate 2	
SRR5448410	SRP103929							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		od600=0.3~0.5 log-phase yeast culture		ScPHO4 ScPHO2 replicate 1	
SRR5448411	SRP103929							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		od600=0.3~0.5 log-phase yeast culture		ScPHO4 ScPHO2 replicate 2	
SRR5448412	SRP103929							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		od600=0.3~0.5 log-phase yeast culture		SpPHO4 ScPHO2 replicate 1	
SRR5448413	SRP103929							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		od600=0.3~0.5 log-phase yeast culture		SpPHO4 ScPHO2 replicate 2	
SRR5448414	SRP103929							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		od600=0.3~0.5 log-phase yeast culture		CgPHO4 ScPHO2 replicate 1	
SRR5448415	SRP103929							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		od600=0.3~0.5 log-phase yeast culture		CgPHO4 ScPHO2 replicate 2	
SRR5448416	SRP103929							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		od600=0.3~0.5 log-phase yeast culture		CbPHO4 ScPHO2 replicate 1	
SRR5448417	SRP103929							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		od600=0.3~0.5 log-phase yeast culture		CbPHO4 ScPHO2 replicate 2	
SRR5448418	SRP103929							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		od600=0.3~0.5 log-phase yeast culture		NdPHO4 ScPHO2 replicate 1	
