refinebio_accession_code	experiment_accession	refinebio_age	refinebio_cell_line	refinebio_compound	refinebio_disease	refinebio_disease_stage	refinebio_genetic_information	refinebio_organism	refinebio_platform	refinebio_processed	refinebio_race	refinebio_sex	refinebio_source_archive_url	refinebio_source_database	refinebio_specimen_part	refinebio_subject	refinebio_time	refinebio_title	refinebio_treatment
SRR202029	SRP006729		ah326					SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer IIx (IlluminaGenomeAnalyzerIIx)	True				SRA	whole cell	sch9 whole cells, dmso		SCH9 + DMSO	dmso 30 min
SRR202030	SRP006729		ah326					SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer IIx (IlluminaGenomeAnalyzerIIx)	True				SRA	whole cell	sch9 whole cells, pp1		SCH9 + PP1	300 nm 1nm-pp1 30 min
SRR202031	SRP006729		ah327					SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer IIx (IlluminaGenomeAnalyzerIIx)	True				SRA	whole cell	sch9-as whole cells, dmso		sch9-as + DMSO	dmso 30 min
SRR202032	SRP006729		ah327					SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer IIx (IlluminaGenomeAnalyzerIIx)	True				SRA	whole cell	sch9-as whole cells, pp1		sch9-as + PP1	300 nm 1nm-pp1 30 min
SRR202033	SRP006729		ah319					SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer IIx (IlluminaGenomeAnalyzerIIx)	True				SRA	whole cell	sch9-as stb3 whole cells, dmso		sch9-as stb3 + DMSO	dmso 30 min
SRR202034	SRP006729		ah319					SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer IIx (IlluminaGenomeAnalyzerIIx)	True				SRA	whole cell	sch9-as stb3 whole cells, pp1		sch9-as stb3 + PP1	300 nm 1nm-pp1 30 min
SRR202035	SRP006729		ah347					SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer IIx (IlluminaGenomeAnalyzerIIx)	True				SRA	whole cell	sch9-as dot6 tod6 whole cells, dmso		sch9-as dot6 tod6 + DMSO	dmso 30 min
SRR202036	SRP006729		ah347					SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer IIx (IlluminaGenomeAnalyzerIIx)	True				SRA	whole cell	sch9-as dot6 tod6 whole cells, pp1		sch9-as dot6 tod6 + PP1	300 nm 1nm-pp1 30 min
SRR202037	SRP006729		ah349					SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer IIx (IlluminaGenomeAnalyzerIIx)	True				SRA	whole cell	sch9-as stb3 dot6 tod6 whole cells, dmso		sch9-as stb3 dot6 tod6 + DMSO	dmso 30 min
SRR202038	SRP006729		ah349					SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer IIx (IlluminaGenomeAnalyzerIIx)	True				SRA	whole cell	sch9-as stb3 dot6 tod6 whole cells, pp1		sch9-as stb3 dot6 tod6 + PP1	300 nm 1nm-pp1 30 min
SRR202039	SRP006729		ah409					SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer IIx (IlluminaGenomeAnalyzerIIx)	True				SRA	whole cell	sch9-as rpd3 whole cells, dmso		sch9-as rpd3 + DMSO	dmso 30 min
SRR202040	SRP006729		ah409					SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer IIx (IlluminaGenomeAnalyzerIIx)	True				SRA	whole cell	sch9-as rpd3 whole cells, pp1		sch9-as rpd3 + PP1	300 nm 1nm-pp1 30 min
SRR202041	SRP006729		ah598					SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer IIx (IlluminaGenomeAnalyzerIIx)	True				SRA	whole cell	sch9-as rco1 whole cells, dmso		sch9-as rco1 + DMSO	dmso 30 min
SRR202042	SRP006729		ah598					SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer IIx (IlluminaGenomeAnalyzerIIx)	True				SRA	whole cell	sch9-as rco1 whole cells, pp1		sch9-as rco1 + PP1	300 nm 1nm-pp1 30 min
SRR202043	SRP006729		ah585					SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer IIx (IlluminaGenomeAnalyzerIIx)	True				SRA	whole cell	sch9-as sds3 whole cells, dmso		sch9-as sds3 + DMSO	dmso 30 min
SRR202044	SRP006729		ah585					SACCHAROMYCES_CEREVISIAE	Illumina Genome Analyzer IIx (IlluminaGenomeAnalyzerIIx)	True				SRA	whole cell	sch9-as sds3 whole cells, pp1		sch9-as sds3 + PP1	300 nm 1nm-pp1 30 min
