refinebio_accession_code	experiment_accession	refinebio_age	refinebio_cell_line	refinebio_compound	refinebio_disease	refinebio_disease_stage	refinebio_genetic_information	refinebio_organism	refinebio_platform	refinebio_processed	refinebio_race	refinebio_sex	refinebio_source_archive_url	refinebio_source_database	refinebio_specimen_part	refinebio_subject	refinebio_time	refinebio_title	refinebio_treatment
SRR1587706	SRP047761		yb210 glbrcy73					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Saccharomyces cerevisiae YB210 GLBRCY73	
SRR1587707	SRP047761		yb210 glbrcy73					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Saccharomyces cerevisiae YB210 GLBRCY73	
SRR1587708	SRP047761		yb210 glbrcy73					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Saccharomyces cerevisiae YB210 GLBRCY73	
SRR1587709	SRP047761		yb210 glbrcy73					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Saccharomyces cerevisiae YB210 GLBRCY73	
SRR1587710	SRP047761		yb210 glbrcy73					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Saccharomyces cerevisiae YB210 GLBRCY73	
SRR1587711	SRP047761		yb210 glbrcy73					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Saccharomyces cerevisiae YB210 GLBRCY73	
SRR1587712	SRP047761		yb210 glbrcy73					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Saccharomyces cerevisiae YB210 GLBRCY73	
SRR1587714	SRP047761		yb210 glbrcy73					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Saccharomyces cerevisiae YB210 GLBRCY73	
SRR1587715	SRP047761		yb210 glbrcy73					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Saccharomyces cerevisiae YB210 GLBRCY73	
SRR1587716	SRP047761		yb210 glbrcy73					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Saccharomyces cerevisiae YB210 GLBRCY73	
SRR1587717	SRP047761		yb210 glbrcy73					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Saccharomyces cerevisiae YB210 GLBRCY73	
SRR1587718	SRP047761		yb210 glbrcy73					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Saccharomyces cerevisiae YB210 GLBRCY73	
SRR1587719	SRP047761		yb210 glbrcy73					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Saccharomyces cerevisiae YB210 GLBRCY73	
SRR1587720	SRP047761		yb210 glbrcy73					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Saccharomyces cerevisiae YB210 GLBRCY73	
SRR1587721	SRP047761		yb210 glbrcy73					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA				Saccharomyces cerevisiae YB210 GLBRCY73	
SRR3439060	SRP047761		yb210 glbrcy73					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Saccharomyces cerevisiae YB210 GLBRCY73	
SRR3439061	SRP047761		yb210 glbrcy73					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Saccharomyces cerevisiae YB210 GLBRCY73	
SRR3439062	SRP047761		yb210 glbrcy73					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Saccharomyces cerevisiae YB210 GLBRCY73	
SRR3439063	SRP047761		yb210 glbrcy73					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Saccharomyces cerevisiae YB210 GLBRCY73	
SRR3439064	SRP047761		yb210 glbrcy73					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Saccharomyces cerevisiae YB210 GLBRCY73	
SRR3439065	SRP047761		yb210 glbrcy73					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Saccharomyces cerevisiae YB210 GLBRCY73	
SRR3439066	SRP047761		yb210 glbrcy73					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Saccharomyces cerevisiae YB210 GLBRCY73	
SRR3439067	SRP047761		yb210 glbrcy73					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Saccharomyces cerevisiae YB210 GLBRCY73	
SRR3439068	SRP047761		yb210 glbrcy73					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Saccharomyces cerevisiae YB210 GLBRCY73	
SRR3439069	SRP047761		yb210 glbrcy73					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Saccharomyces cerevisiae YB210 GLBRCY73	
SRR3439070	SRP047761		yb210 glbrcy73					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Saccharomyces cerevisiae YB210 GLBRCY73	
