index	condition	id	name	collapsed	reactants	products	modifiers	additional_components	magnitude_change	source_p_value	target_p_value	averaged_p_value
0	0	reaction_70560_reaction_71775_reaction_70994	carbamoyl phosphate + ornithine => citrulline + orthophosphate // GDP + Orthophosphate + Succinyl-CoA <=> GTP + Succinate + CoA // Succinate <=> Fumarate (with FAD redox reaction on enzyme)	true	CAP,ornithine	fumaric acid	SUCLG1:SUCLG2,catalyst,OTC trimer,catalyst,SDH complex (ox.),catalyst	P53597,ENST00000393868,Q96I99,ENST00000493112,P00480,ENST00000039007,P21912,ENST00000375499,O14521,ENST00000528048,Q99643,ENST00000513009,P31040,ENST00000510361,species_113596	1.090684977	3.2200000000000004e-8	0.023686914	0.00007507177066435009
1	0	reaction_70560_reaction_70997_reaction_70994	carbamoyl phosphate + ornithine => citrulline + orthophosphate // ADP + Orthophosphate + Succinyl-CoA <=> ATP + Succinate + CoA // Succinate <=> Fumarate (with FAD redox reaction on enzyme)	true	CAP,ornithine	fumaric acid	SUCLA2:SUCLG1,catalyst,OTC trimer,catalyst,SDH complex (ox.),catalyst	P53597,ENST00000393868,Q9P2R7,ENST00000646932,P00480,ENST00000039007,P21912,ENST00000375499,O14521,ENST00000528048,Q99643,ENST00000513009,P31040,ENST00000510361,species_113596	1.090684977	3.2200000000000004e-8	0.023686914	0.00007507177066435009
2	0	reaction_70938_reaction_450984_reaction_71046	lysine + alpha-ketoglutarate +NADPH + H+ => saccharopine + NADP+ + H2O // isocitrate + NADP+ => alpha-ketoglutarate + CO2 + NADPH + H+ [IDH2] // glutaryl-CoA + FAD => crotonyl-CoA + FADH2 + CO2	true	NADPH,lysine,2OG,H+	FAD,GL-CoA	IDH2 dimer,catalyst,AASS tetramer,catalyst,GCDH tetramer,catalyst	species_1981162,P48735,ENST00000540499,Q9UDR5,ENST00000679864,Q92947,ENST00000591470,species_113596	1.6175573250000002	0.000172834	0.023686914	0.0055000079105622405
3	0	reaction_70938_reaction_450984_reaction_9012268	lysine + alpha-ketoglutarate +NADPH + H+ => saccharopine + NADP+ + H2O // isocitrate + NADP+ => alpha-ketoglutarate + CO2 + NADPH + H+ [IDH2] // ME2:Mg2+ tetramer oxidatively decarboxylates MAL to PYR	true	NADPH,lysine,2OG,H+	NAD+,malic acid	IDH2 dimer,catalyst,AASS tetramer,catalyst,ME2:Mg2+ tetramer,catalyst,fumaric acid,catalyst,ATP,inhibitor	species_1981162,P48735,ENST00000540499,Q9UDR5,ENST00000679864,P23368,ENST00000382927,species_29926	1.471821038	0.000172834	0.361250699	0.021478968473373834
4	0	reaction_70938_reaction_450984_reaction_70713	lysine + alpha-ketoglutarate +NADPH + H+ => saccharopine + NADP+ + H2O // isocitrate + NADP+ => alpha-ketoglutarate + CO2 + NADPH + H+ [IDH2] // BCKDH transfers CoA group from CoA-SH to BCAAs	true	NADPH,lysine,2OG,H+	NAD+,CoA-SH,KIC, KMVA, KIV	IDH2 dimer,catalyst,AASS tetramer,catalyst,lipo-BCKDH,catalyst	species_1981162,P48735,ENST00000540499,Q9UDR5,ENST00000679864,CHEBI:28654,CHEBI:16530,CHEBI:17865,species_70715,species_70851,species_70718,P11182,ENST00000370132,P09622,ENST00000437604,species_29480,P21953,ENST00000369760,species_113596,P12694,ENST00000457836	1.6175573250000002	0.000172834	0.023686914	0.0055000079105622405
5	0	reaction_70569_reaction_202127	arginine + H2O => ornithine + urea [ARG1] // eNOS synthesizes NO	true	NADPH,O2,L-Arg	Urea,ornithine	ARG1 trimer,catalyst,p-S1177-eNOS:CaM:HSP90:p-AKT1:BH4,catalyst,ADMA,inhibitor	species_1981162,P05089,ENST00000640973,P07900,ENST00000334701,species_76629,species_1606834,species_71185,P29474,ENST00000484524,P0DP23,ENST00000356978,species_29870,species_113596,P31749,ENST00000683722,species_216667	1.090684977	3.2200000000000004e-8	0.023686914	0.00007507177066435009
6	0	reaction_70745_reaction_70773_reaction_70560	isovaleryl-CoA + FAD => beta-methylcrotonyl-CoA + FADH2 // beta-methylcrotonyl-CoA + ATP + CO2 <=> beta-methylglutaconyl-CoA + ADP + orthophosphate + H2O [MCCA] // carbamoyl phosphate + ornithine => citrulline + orthophosphate	true	FAD,ISV-CoA	CAP,ornithine	6x(Btn-MCCC1:MCCC2),catalyst,IVD tetramer,catalyst,OTC trimer,catalyst	Q9HCC0,ENST00000683789,Q96RQ3,ENST00000265594,species_113596,P26440,ENST00000651168,P00480,ENST00000039007	1.090684977	3.2200000000000004e-8	0.023686914	0.00007507177066435009
7	0	reaction_70938_reaction_6808487_reaction_71046	lysine + alpha-ketoglutarate +NADPH + H+ => saccharopine + NADP+ + H2O // ALDH1L2 dehydrogenates 10-formyl-THFPG to THFPG // glutaryl-CoA + FAD => crotonyl-CoA + FADH2 + CO2	true	NADPH,lysine,2OG,H+	FAD,GL-CoA	ADH1L2 tetramer,catalyst,AASS tetramer,catalyst,GCDH tetramer,catalyst	Q3SY69,ENST00000552270,Q9UDR5,ENST00000679864,Q92947,ENST00000591470,species_113596	1.6175573250000002	0.000172834	0.023686914	0.0055000079105622405
8	0	reaction_70938_reaction_6808487_reaction_9012268	lysine + alpha-ketoglutarate +NADPH + H+ => saccharopine + NADP+ + H2O // ALDH1L2 dehydrogenates 10-formyl-THFPG to THFPG // ME2:Mg2+ tetramer oxidatively decarboxylates MAL to PYR	true	NADPH,lysine,2OG,H+	NAD+,malic acid	ADH1L2 tetramer,catalyst,AASS tetramer,catalyst,ME2:Mg2+ tetramer,catalyst,fumaric acid,catalyst,ATP,inhibitor	Q3SY69,ENST00000552270,Q9UDR5,ENST00000679864,P23368,ENST00000382927,species_29926	1.471821038	0.000172834	0.361250699	0.021478968473373834
9	0	reaction_70938_reaction_6808487_reaction_70713	lysine + alpha-ketoglutarate +NADPH + H+ => saccharopine + NADP+ + H2O // ALDH1L2 dehydrogenates 10-formyl-THFPG to THFPG // BCKDH transfers CoA group from CoA-SH to BCAAs	true	NADPH,lysine,2OG,H+	NAD+,CoA-SH,KIC, KMVA, KIV	ADH1L2 tetramer,catalyst,AASS tetramer,catalyst,lipo-BCKDH,catalyst	Q3SY69,ENST00000552270,Q9UDR5,ENST00000679864,CHEBI:28654,CHEBI:16530,CHEBI:17865,species_70715,species_70851,species_70718,P11182,ENST00000370132,P09622,ENST00000437604,species_29480,P21953,ENST00000369760,species_113596,P12694,ENST00000457836	1.6175573250000002	0.000172834	0.023686914	0.0055000079105622405
