refinebio_accession_code	experiment_accession	refinebio_age	refinebio_cell_line	refinebio_compound	refinebio_disease	refinebio_disease_stage	refinebio_genetic_information	refinebio_organism	refinebio_platform	refinebio_processed	refinebio_race	refinebio_sex	refinebio_source_archive_url	refinebio_source_database	refinebio_specimen_part	refinebio_subject	refinebio_time	refinebio_title	refinebio_treatment
SRR1797370	SRP053544		yb210 glbrcy127					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Saccharomyces cerevisiae YB210 GLBRCY127	
SRR1797371	SRP053544		yb210 glbrcy127					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Saccharomyces cerevisiae YB210 GLBRCY127	
SRR1797372	SRP053544		yb210 glbrcy127					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Saccharomyces cerevisiae YB210 GLBRCY127	
SRR1797373	SRP053544		yb210 glbrcy127					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Saccharomyces cerevisiae YB210 GLBRCY127	
SRR1797374	SRP053544		yb210 glbrcy127					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Saccharomyces cerevisiae YB210 GLBRCY127	
SRR1797375	SRP053544		yb210 glbrcy127					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Saccharomyces cerevisiae YB210 GLBRCY127	
SRR1797376	SRP053544		yb210 glbrcy127					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Saccharomyces cerevisiae YB210 GLBRCY127	
SRR1797377	SRP053544		yb210 glbrcy127					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Saccharomyces cerevisiae YB210 GLBRCY127	
SRR1797378	SRP053544		yb210 glbrcy127					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Saccharomyces cerevisiae YB210 GLBRCY127	
SRR1797379	SRP053544		yb210 glbrcy127					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Saccharomyces cerevisiae YB210 GLBRCY127	
SRR1797380	SRP053544		yb210 glbrcy127					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA				Saccharomyces cerevisiae YB210 GLBRCY127	
