refinebio_accession_code	experiment_accession	refinebio_age	refinebio_cell_line	refinebio_compound	refinebio_disease	refinebio_disease_stage	refinebio_genetic_information	refinebio_organism	refinebio_platform	refinebio_processed	refinebio_race	refinebio_sex	refinebio_source_archive_url	refinebio_source_database	refinebio_specimen_part	refinebio_subject	refinebio_time	refinebio_title	refinebio_treatment
SRR960622	SRP029399		yjm682					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960623	SRP029399		yjm1415					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960624	SRP029399		yjm1389					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960625	SRP029399		yjm689					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960626	SRP029399		yjm555					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960630	SRP029399		yjm1417					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960631	SRP029399		yjm681					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960632	SRP029399		yjm1400					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960633	SRP029399		yjm984					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960634	SRP029399		yjm1386					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960635	SRP029399		yjm1387					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960636	SRP029399		yjm990					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960637	SRP029399		yjm969					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960638	SRP029399		yjm1383					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960639	SRP029399		yjm993					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960640	SRP029399		yjm1385					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960641	SRP029399		yjm987					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960642	SRP029399		yjm1381					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960643	SRP029399		yjm972					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960644	SRP029399		yjm270					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960645	SRP029399		yjm326					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960646	SRP029399		by4716					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960647	SRP029399		yjm320					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960648	SRP029399		yjm1129					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960649	SRP029399		yjm627					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960650	SRP029399		yjm339					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960651	SRP029399		yjm280					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960652	SRP029399		yjm428					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960653	SRP029399		yjm269					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960654	SRP029399		yjm145					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960655	SRP029399		yjm1290					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960656	SRP029399		yjm975					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960657	SRP029399		yjm978					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960658	SRP029399		yjm981					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960659	SRP029399		yjm1077					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960660	SRP029399		yjm1250					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960661	SRP029399		yjm451					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960662	SRP029399		yjm1078					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960663	SRP029399		yjm1083					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960664	SRP029399		yjm1273					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960665	SRP029399		yjm1252					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960666	SRP029399		yjm1197					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960667	SRP029399		yjm1338					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960668	SRP029399		yjm1339					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960669	SRP029399		yjm1341					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960670	SRP029399		yjm1199					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960671	SRP029399		yjm1190					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960672	SRP029399		yjm1336					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960673	SRP029399		yjm1192					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960674	SRP029399		yjm1332					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960675	SRP029399		yjm1132					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960677	SRP029399		yjm1307					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960678	SRP029399		yjm1202					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960679	SRP029399		yjm1304					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960680	SRP029399		yjm1342					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960681	SRP029399		yjm1399					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960682	SRP029399		yjm1311					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960683	SRP029399		yjm1293					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960684	SRP029399		yjm1355					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960685	SRP029399		yjm1356					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960686	SRP029399		yjm1326					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960687	SRP029399		yjm541					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960688	SRP029399		yjm193					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960689	SRP029399		yjm195					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960690	SRP029399		yjm554					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960691	SRP029399		yjm456					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960692	SRP029399		yjm189					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960693	SRP029399		yjm470					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960694	SRP029399		yjm1418					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960695	SRP029399		yjm1343					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960696	SRP029399		yjm271					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960697	SRP029399		yjm1402					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960698	SRP029399		yjm244					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960699	SRP029399		yjm1414					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960700	SRP029399		yjm247					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960701	SRP029399		yjm996					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960702	SRP029399		yjm1403					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960703	SRP029399		yjm248					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960704	SRP029399		yjm450					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960705	SRP029399		yjm453					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960706	SRP029399		yjm1401					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
SRR960711	SRP029399		yjm428					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA				Generic sample from Saccharomyces cerevisiae	
