refinebio_accession_code	experiment_accession	refinebio_age	refinebio_cell_line	refinebio_compound	refinebio_disease	refinebio_disease_stage	refinebio_genetic_information	refinebio_organism	refinebio_platform	refinebio_processed	refinebio_race	refinebio_sex	refinebio_source_archive_url	refinebio_source_database	refinebio_specimen_part	refinebio_subject	refinebio_time	refinebio_title	refinebio_treatment
SRR4044709	SRP082411		f45					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole colony		WT batch 1 rep1	
SRR4044710	SRP082411		f45					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole colony		WT batch 1 rep2	
SRR4044712	SRP082411		f45					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole colony		WT batch 1 rep4	
SRR4044713	SRP082411		f45					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole colony		Chr 15 disome batch 1 rep1	
SRR4044714	SRP082411		f45					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole colony		Chr 15 disome batch 1 rep2	
SRR4044715	SRP082411		f45					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole colony		Chr 15 disome batch 1 rep3	
SRR4044716	SRP082411		f45					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole colony		Chr 15 disome batch 1 rep4	
SRR4044717	SRP082411		f45					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole colony		Chr 16 disome batch 1 rep1	
SRR4044718	SRP082411		f45					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole colony		Chr 16 disome batch 1 rep2	
SRR4044719	SRP082411		f45					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole colony		Chr 16 disome batch 1 rep3	
SRR4044720	SRP082411		f45					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole colony		Chr 16 disome batch 1 rep4	
SRR4044721	SRP082411		f45					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole colony		Chr 16 disome dig1D hemizygous batch 1 rep1	
SRR4044722	SRP082411		f45					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole colony		Chr 16 disome dig1D hemizygous batch 1 rep2	
SRR4044723	SRP082411		f45					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole colony		Chr 16 disome dig1D hemizygous batch 1 rep3	
SRR4044724	SRP082411		f45					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole colony		Chr 16 disome dig1D hemizygous batch 1 rep4	
SRR4044726	SRP082411		f45					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole colony		Empty plasmid control batch 1 rep2	
