refinebio_accession_code	experiment_accession	refinebio_age	refinebio_cell_line	refinebio_compound	refinebio_disease	refinebio_disease_stage	refinebio_genetic_information	refinebio_organism	refinebio_platform	refinebio_processed	refinebio_race	refinebio_sex	refinebio_source_archive_url	refinebio_source_database	refinebio_specimen_part	refinebio_subject	refinebio_time	refinebio_title	refinebio_treatment
SRR1201634	SRP040474		w303		missing			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA	not applicable			Saccharomyces cerevisiae WT untreated ployA RNA HiSeq2000	
SRR1201740	SRP040474		w303		missing			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA	not applicable			Saccharomyces cerevisiae WT untreated ployA RNA HiSeq2000	
SRR1201741	SRP040474		w303		missing			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA	not applicable			Saccharomyces cerevisiae WT untreated ployA RNA HiSeq2000	
SRR1201746	SRP040474		w303		missing			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA	not applicable			Saccharomyces cerevisiae WT HU-treatted ployA RNA HiSeq2000	200 mm hu
SRR1201747	SRP040474		w303		missing			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA	not applicable			Saccharomyces cerevisiae rad53 untreated ployA RNA HiSeq2000	untreated
SRR1201748	SRP040474		w303		missing			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA	not applicable			Saccharomyces cerevisiae rad53 HU-treated ployA RNA HiSeq2000	200 mm hu
SRR1201988	SRP040474		w303		missing			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA	not applicable			Saccharomyces cerevisiae rad53 untreated ployA RNA HiSeq2000	untreated
SRR1201990	SRP040474		w303		missing			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA	not applicable			Saccharomyces cerevisiae rad53 untreated ployA RNA HiSeq2000	untreated
SRR1201992	SRP040474		w303		missing			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA	not applicable			Saccharomyces cerevisiae rad53 HU-treated ployA RNA HiSeq2000	200 mm hu
SRR1201993	SRP040474		w303		missing			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA	not applicable			Saccharomyces cerevisiae rad53 HU-treated ployA RNA HiSeq2000	200 mm hu
SRR1204462	SRP040474		w303		missing			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA	not applicable			Saccharomyces cerevisiae WT HU-treatted ployA RNA HiSeq2000	200 mm hu
SRR1204463	SRP040474		w303		missing			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA	not applicable			Saccharomyces cerevisiae WT HU-treatted ployA RNA HiSeq2000	200 mm hu
