refinebio_accession_code	experiment_accession	refinebio_age	refinebio_cell_line	refinebio_compound	refinebio_disease	refinebio_disease_stage	refinebio_genetic_information	refinebio_organism	refinebio_platform	refinebio_processed	refinebio_race	refinebio_sex	refinebio_source_archive_url	refinebio_source_database	refinebio_specimen_part	refinebio_subject	refinebio_time	refinebio_title	refinebio_treatment
SRR1121434	SRP035366		by4741 wild type					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		logarithmically growing cells in liquid culture		WT untreated Rep1	untreated
SRR1121435	SRP035366		by4741 wild type					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		logarithmically growing cells in liquid culture		WT untreated Rep 2	untreated
SRR1121436	SRP035366		by4741 wild type					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		logarithmically growing cells in liquid culture		WT untreated Rep 3	untreated
SRR1121437	SRP035366		by4741 wild type					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		logarithmically growing cells in liquid culture		WT CuSO4 treated Rep 1	0.1 mm cuso4
SRR1121438	SRP035366		by4741 wild type					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		logarithmically growing cells in liquid culture		WT CuSO4 treated Rep 2	0.1 mm cuso4
SRR1121439	SRP035366		by4741 wild type					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		logarithmically growing cells in liquid culture		WT CuSO4 treated Rep 3	0.1 mm cuso4
SRR1121440	SRP035366		by4741 wild type					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		logarithmically growing cells in liquid culture		WT CuSO4 treated Rep 3	0.1 mm cuso4
SRR1121441	SRP035366		by4741 wild type					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		logarithmically growing cells in liquid culture		WT BPQ + CuSO4 treated Rep 1	1.68 μm bpq, 0.1 mm cuso4
SRR1121442	SRP035366		by4741 wild type					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		logarithmically growing cells in liquid culture		WT BPQ + CuSO4 treated Rep 2	1.68 μm bpq, 0.1 mm cuso4
SRR1121443	SRP035366		by4741 wild type					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		logarithmically growing cells in liquid culture		WT BPQ + CuSO4 treated Rep 3	1.68 μm bpq, 0.1 mm cuso4
SRR1121444	SRP035366		by4741 fra2δ					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		logarithmically growing cells in liquid culture		fra2Δ untreated Rep1	untreated
SRR1121445	SRP035366		by4741 fra2δ					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		logarithmically growing cells in liquid culture		fra2Δ untreated Rep 2	untreated
SRR1121446	SRP035366		by4741 fra2δ					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		logarithmically growing cells in liquid culture		fra2Δ untreated Rep 3	untreated
SRR1121447	SRP035366		by4741 fra2δ					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		logarithmically growing cells in liquid culture		fra2Δ CuSO4 treated Rep 1	0.1 mm cuso4
SRR1121448	SRP035366		by4741 fra2δ					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		logarithmically growing cells in liquid culture		fra2Δ CuSO4 treated Rep 1	0.1 mm cuso4
SRR1121449	SRP035366		by4741 fra2δ					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		logarithmically growing cells in liquid culture		fra2Δ CuSO4 treated Rep 1	0.1 mm cuso4
SRR1121450	SRP035366		by4741 fra2δ					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		logarithmically growing cells in liquid culture		fra2Δ CuSO4 treated Rep 2	0.1 mm cuso4
SRR1121451	SRP035366		by4741 fra2δ					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		logarithmically growing cells in liquid culture		fra2Δ CuSO4 treated Rep 2	0.1 mm cuso4
SRR1121453	SRP035366		by4741 fra2δ					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		logarithmically growing cells in liquid culture		fra2Δ CuSO4 treated Rep 3	0.1 mm cuso4
SRR1121454	SRP035366		by4741 fra2δ					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		logarithmically growing cells in liquid culture		fra2Δ CuSO4 treated Rep 3	0.1 mm cuso4
SRR1121455	SRP035366		by4741 fra2δ					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		logarithmically growing cells in liquid culture		fra2Δ CuSO4 treated Rep 3	0.1 mm cuso4
SRR1121457	SRP035366		by4741 fra2δ					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA		logarithmically growing cells in liquid culture		fra2Δ BPQ + CuSO4 treated Rep 2	1.68 μm bpq, 0.1 mm cuso4
