refinebio_accession_code	experiment_accession	refinebio_age	refinebio_cell_line	refinebio_compound	refinebio_disease	refinebio_disease_stage	refinebio_genetic_information	refinebio_organism	refinebio_platform	refinebio_processed	refinebio_race	refinebio_sex	refinebio_source_archive_url	refinebio_source_database	refinebio_specimen_part	refinebio_subject	refinebio_time	refinebio_title	refinebio_treatment
SRR652952	SRP018195		wt by4742 (mata his3-delta-1 leu2-delta-0 lys2-delta-0 ura3-delta-0)					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole cell		SD gPAR-CLIP Replicate 1	none
SRR652953	SRP018195		wt by4742 (mata his3-delta-1 leu2-delta-0 lys2-delta-0 ura3-delta-0)					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole cell		SD gPAR-CLIP Replicate 2	none
SRR652954	SRP018195		wt by4742 (mata his3-delta-1 leu2-delta-0 lys2-delta-0 ura3-delta-0)					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole cell		SD-glucose gPAR-CLIP Replicate 1	2 hr growth without glucose
SRR652955	SRP018195		wt by4742 (mata his3-delta-1 leu2-delta-0 lys2-delta-0 ura3-delta-0)					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole cell		SD-glucose gPAR-CLIP Replicate 2	2 hr growth without glucose
SRR652956	SRP018195		wt by4742 (mata his3-delta-1 leu2-delta-0 lys2-delta-0 ura3-delta-0)					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole cell		SD-nitrogen gPAR-CLIP Replicate 1	2 hr growth without nitrogen
SRR652957	SRP018195		wt by4742 (mata his3-delta-1 leu2-delta-0 lys2-delta-0 ura3-delta-0)					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole cell		SD-nitrogen gPAR-CLIP Replicate 2	2 hr growth without nitrogen
SRR652958	SRP018195		wt by4742 (mata his3-delta-1 leu2-delta-0 lys2-delta-0 ura3-delta-0)					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole cell		SD-4sU mRNA-seq Replicate 1	none
SRR652959	SRP018195		wt by4742 (mata his3-delta-1 leu2-delta-0 lys2-delta-0 ura3-delta-0)					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole cell		SD-4sU mRNA-seq Replicate 2	none
SRR652960	SRP018195		wt by4742 (mata his3-delta-1 leu2-delta-0 lys2-delta-0 ura3-delta-0)					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole cell		SD mRNA-seq Replicate 1	none
SRR652961	SRP018195		wt by4742 (mata his3-delta-1 leu2-delta-0 lys2-delta-0 ura3-delta-0)					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole cell		SD mRNA-seq Replicate 2	none
SRR652962	SRP018195		wt by4742 (mata his3-delta-1 leu2-delta-0 lys2-delta-0 ura3-delta-0)					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole cell		SD-glucose mRNA-seq Replicate 1	2 hr growth without glucose
SRR652963	SRP018195		wt by4742 (mata his3-delta-1 leu2-delta-0 lys2-delta-0 ura3-delta-0)					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole cell		SD-glucose mRNA-seq Replicate 2	2 hr growth without glucose
SRR652964	SRP018195		wt by4742 (mata his3-delta-1 leu2-delta-0 lys2-delta-0 ura3-delta-0)					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole cell		SD-nitrogen mRNA-seq Replicate 1	2 hr growth without nitrogen
SRR652965	SRP018195		wt by4742 (mata his3-delta-1 leu2-delta-0 lys2-delta-0 ura3-delta-0)					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole cell		SD-nitrogen mRNA-seq Replicate 2	2 hr growth without nitrogen
SRR652966	SRP018195		(mata his3-delta-1 leu2-delta-0 met15-delta-0 ura3-delta-0 puf3-tap::his5)					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole cell		Puf3p PAR-CLIP	none
SRR652967	SRP018195		wt by4742 (mata his3-delta-1 leu2-delta-0 lys2-delta-0 ura3-delta-0)					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole cell		SD total mRNA-seq Replicate 1	none
SRR652968	SRP018195		wt by4742 (mata his3-delta-1 leu2-delta-0 lys2-delta-0 ura3-delta-0)					SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		whole cell		SD total mRNA-seq Replicate 2	none
