refinebio_accession_code	experiment_accession	refinebio_age	refinebio_cell_line	refinebio_compound	refinebio_disease	refinebio_disease_stage	refinebio_genetic_information	refinebio_organism	refinebio_platform	refinebio_processed	refinebio_race	refinebio_sex	refinebio_source_archive_url	refinebio_source_database	refinebio_specimen_part	refinebio_subject	refinebio_time	refinebio_title	refinebio_treatment
SRR8552462	SRP184773		1-4-1-1-d931		polya transcriptome			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	peterhof yeast genetic collection			1-4-1-1-D931 [swi-]	
SRR8552463	SRP184773		1-4-1-1-d931		polya transcriptome			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	peterhof yeast genetic collection			1-4-1-1-D931 [swi-]	
SRR8552464	SRP184773		11-1-1-d931		polya transcriptome			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	peterhof yeast genetic collection			11-1-1-D931 swi1delta	
SRR8552465	SRP184773		11-1-1-d931		polya transcriptome			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	peterhof yeast genetic collection			11-1-1-D931 swi1delta	
SRR8552466	SRP184773		11-1-1-d931		polya transcriptome			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	peterhof yeast genetic collection			11-1-1-D931 swi1delta	
SRR8552467	SRP184773		11-1-1-d931		polya transcriptome			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	peterhof yeast genetic collection			11-1-1-D931 swi1delta	
SRR8552468	SRP184773		11-1-1-d931		polya transcriptome			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	peterhof yeast genetic collection			11-1-1-D931 swi1delta	
SRR8552469	SRP184773		11-1-1-d931		polya transcriptome			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	peterhof yeast genetic collection			11-1-1-D931 swi1delta	
SRR8552470	SRP184773		11-1-1-d931		polya transcriptome			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	peterhof yeast genetic collection			11-1-1-D931 swi1delta	
SRR8552471	SRP184773		11-1-1-d931		polya transcriptome			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	peterhof yeast genetic collection			11-1-1-D931 swi1delta	
SRR8552472	SRP184773		12-1-4-1-1-d931		polya transcriptome			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	peterhof yeast genetic collection			12-1-4-1-1-D931 [SWI+]	
SRR8552473	SRP184773		12-1-4-1-1-d931		polya transcriptome			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	peterhof yeast genetic collection			12-1-4-1-1-D931 [SWI+]	
SRR8552474	SRP184773		1-4-1-1-d931		polya transcriptome			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	peterhof yeast genetic collection			1-4-1-1-D931 [swi-]	
SRR8552475	SRP184773		1-4-1-1-d931		polya transcriptome			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	peterhof yeast genetic collection			1-4-1-1-D931 [swi-]	
SRR8552476	SRP184773		1-4-1-1-d931		polya transcriptome			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	peterhof yeast genetic collection			1-4-1-1-D931 [swi-]	
SRR8552477	SRP184773		1-4-1-1-d931		polya transcriptome			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	peterhof yeast genetic collection			1-4-1-1-D931 [swi-]	
SRR8552478	SRP184773		12-1-4-1-1-d931		polya transcriptome			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	peterhof yeast genetic collection			12-1-4-1-1-D931 [SWI+]	
SRR8552479	SRP184773		12-1-4-1-1-d931		polya transcriptome			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	peterhof yeast genetic collection			12-1-4-1-1-D931 [SWI+]	
SRR8552480	SRP184773		1-4-1-1-d931		polya transcriptome			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	peterhof yeast genetic collection			1-4-1-1-D931 [swi-]	
SRR8552481	SRP184773		1-4-1-1-d931		polya transcriptome			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	peterhof yeast genetic collection			1-4-1-1-D931 [swi-]	
SRR8552482	SRP184773		12-1-4-1-1-d931		polya transcriptome			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	peterhof yeast genetic collection			12-1-4-1-1-D931 [SWI+]	
SRR8552483	SRP184773		12-1-4-1-1-d931		polya transcriptome			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	peterhof yeast genetic collection			12-1-4-1-1-D931 [SWI+]	
SRR8552484	SRP184773		12-1-4-1-1-d931		polya transcriptome			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	peterhof yeast genetic collection			12-1-4-1-1-D931 [SWI+]	
SRR8552485	SRP184773		12-1-4-1-1-d931		polya transcriptome			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2500 (IlluminaHiSeq2500)	True				SRA	peterhof yeast genetic collection			12-1-4-1-1-D931 [SWI+]	
