	log2FC	FDR
YGL013C	-0.073000845	0.597363593
YGL126W	-0.199801138	0.130477361
YMR050C	0.820362139	
YPL030W	-0.16844601	0.608727371
YDR213W	-0.068300797	0.736964117
YHR122W	0.147127379	0.275748564
tT(AGU)O1		
YOL102C	0.114808336	0.48035215
YLR410W	-0.165059558	0.088840398
YGL087C	0.120368859	0.585084721
YBR258C	0.171468805	0.505899126
YKL094W	0.045771833	0.778393815
YHR018C	-0.328508492	0.000281308
YKR001C	-0.085595916	0.428885546
YCL054W	-0.0193506	0.902047371
YLR393W	-0.654167097	5.65e-05
YMR013C	-0.018822828	0.936590858
YOR295W	0.216245322	0.129594796
YPR003C	-0.07648465	0.620008753
YFL017C	0.050956161	0.810339678
YDR409W	-0.192237732	0.303464487
YBR045C	-0.112122857	0.665040767
YNL118C	0.019949149	0.879032362
YOR043W	-0.060749417	0.656799612
YKL057C	0.011758391	0.944933063
YMR191W	0.213903039	0.014728283
YAL002W	-0.169899058	0.12476284
YIL051C	-0.047200077	0.81697953
YOR002W	0.068299427	0.632122153
Q0115		
YDR220C	0.388860781	0.829503795
YOR184W	0.097946085	0.421633779
YER134C	-0.077978965	0.787190635
YPR066W	0.063230278	0.772735584
YER139C	0.151588204	0.394834777
YDR251W	-0.135917474	0.135827609
YPL106C	0.006433907	0.96355165
YDR390C	-0.03303599	0.850743312
YKL102C	0.139181286	0.885606068
snR67	0.338112856	0.539682415
YDR333C	-0.122959076	0.317140321
YMR257C	-0.246205046	0.012433077
YCR041W	-0.17412881	0.833307292
YBR089C-A	0.118393265	0.717809387
YGR090W	-0.139747884	0.308145509
YER006W	0.055342421	0.713107421
YCR020W-B	-0.040681487	0.910082925
YLL045C	0.089099718	0.756370267
YML128C	-0.057092233	0.793278999
YGR101W	-0.242830525	0.031562677
YOL032W	0.132232974	0.32050745
YKL207W	0.031058707	0.856099616
YOR168W	-0.046761636	0.739257409
YNL191W	0.083286978	0.680099284
YBL038W	-0.052047633	0.782573692
YIL105C	0.04306967	0.766841897
YDL244W	0.25181973	0.432649354
YJR005W	0.094557519	0.34071298
YMR303C	0.481819326	0.002994168
YNL313C	-0.194892525	0.26723851
YLR462W	0.186267919	0.918724936
YMR041C	0.118991193	0.388044898
YPL181W	-0.192504359	0.053568604
YNL024C	-0.009608049	0.981346077
YBR202W	-0.099372542	0.583600402
YOR366W	0.349761951	0.787190635
YLR273C	-0.04938145	0.793070867
YIL174W		
YLR234W	-0.194765434	0.681155995
YDR416W	0.050969452	0.729890868
YBR269C	0.069791759	0.78512545
YML001W	0.068836846	0.659008408
YMR022W	0.109388348	0.577750217
YDR481C	-0.116652981	0.339398551
YHR143W	0.029269593	0.830848306
YLR455W	-0.082769215	0.641699985
YDR040C	0.492007416	0.025690586
YBL017C	-0.05293802	0.633070004
YDL045W-A	0.105966843	0.657704094
YNL002C	0.130178948	0.317140321
YIL065C	-0.07271149	0.711809805
YOL072W	-0.232540706	0.143037129
YCR066W	-0.416041407	0.000740044
snR54	-1.001904511	0.322541246
YBR166C	0.055957622	0.728635015
YOR362C	0.081596649	0.691822638
YDL176W	0.011334894	0.96355165
YPL105C	-0.044854863	0.771185525
YBL005W-A		
YDR048C	-0.009653006	0.997133918
YPR184W	0.256778439	0.129881285
YGR242W	-0.377300486	0.605161656
tP(UGG)A	2.1582617	
YPL091W	-0.065923217	0.626853852
YOL165C	-1.631395746	0.338819755
snR79	-0.000724158	0.999337168
YNR002C	-0.114933443	0.480555286
YOR079C	0.018449014	0.922872652
YJL153C	-0.292357123	0.234443211
YFL067W	-4.546007386	0.001964391
YMR173W	-0.083755591	0.846284072
YLR174W	-0.287779217	0.0168466
YER014W	-0.053251913	0.798127494
YNL282W	-0.231461553	0.467869743
YGL060W	-0.1529949	0.375121276
YNL132W	-0.026602831	0.91421918
YJL177W	0.069085674	0.789218697
YGR186W	-0.074598136	0.535487256
YHR083W	-0.217989095	0.072556079
YCL048W-A	0.849861041	0.002021403
RUF5-2		
YLR009W	0.139284514	0.535487256
tY(GUA)O	-0.650640604	
YDL109C	-0.307015852	0.18886965
YHR035W	0.250726237	0.120660592
YLR054C	0.299947338	0.073379795
YDR493W	0.079994366	0.718141578
YIL024C	0.119912756	0.538531434
YER144C	-0.29283342	0.004641766
YKL009W	0.03021973	0.887947185
YOR106W	0.049546507	0.793476254
YBL030C	-0.282200988	0.000313055
YDL069C	-0.119805497	0.61360419
YBL002W	0.05220909	0.856099616
YBR211C	0.173882082	0.168482959
YDR346C	0.022848351	0.884567005
YMR184W	-0.009113073	0.967959996
YLR031W	0.072628234	0.804442465
YML106W	-0.005286675	0.9808612
YJL009W	0.064958661	0.873284847
YBL081W	-0.335860812	0.066845668
YGR024C	0.192071791	0.138189933
YNR029C	0.050582553	0.75460091
YOL008W	-0.026456496	0.904430661
YNL306W	0.057503912	0.790690736
YLR035C	-0.084361209	0.607662971
YLR154C-G		
YOR019W	0.272158864	0.012664854
YPL257W	0.242201204	0.202696991
YCR026C	-0.15032538	0.233073523
YEL030C-A	-0.614876475	0.665432461
YOL045W	0.535588206	4.47e-07
YLR152C	-0.123579032	0.460493248
YMR162C	-0.050895102	0.71702295
YDR518W	0.230881201	0.011048597
YGL012W	0.082499053	0.432649354
YDR454C	0.135952201	0.398644516
YDR197W	0.040560967	0.816098907
YLR056W	0.10993719	0.272574439
