	log2fc	p-adj
CUE1	0.147200692	0.034960774
GUT2	-0.462819377	0.000584108
OCA2	0.432717901	4.35e-05
TDA5	0.578644574	0.001197237
RLM1	0.092262271	0.241404428
UBX7	-0.03276631	0.820607647
IES6	0.149746158	0.085252971
IDI1	0.023504925	0.823865394
EBP2	-0.026383704	0.800491347
ERG25	0.454299378	0.385876519
KAP104	0.0188703	0.750899073
GCD14	-0.044269302	0.646568967
VAC17	1.62072398	0.00014938
ATP7	-2.422027471	0.014145946
SSU1	0.544455033	0.006374692
FMT1	-0.442826121	0.054327346
ERG1	1.089010401	0.001305338
TUB1	0.142721115	0.248053454
GET1	0.239065888	0.077715441
KAP114	0.194779388	0.073537033
TCB1	0.179796189	0.040182157
RSM26	0.54292331	0.004077875
RKM3	0.241683315	0.000378839
IOC3	0.076873106	0.31856717
RPC34	-0.258007854	0.134013048
YPL247C	-0.021002564	0.62594433
TAF3	0.141294666	0.000794447
EFB1	-0.120282992	0.440155959
GIN4	-0.347070162	0.006197865
RAD9	0.294565664	0.001292869
ECM33	-0.402108675	0.042985197
YLR290C	-0.642752564	8.62e-06
CLB2	-0.313118059	0.033699926
RRD2	0.253332327	0.081089536
SEN2	0.074663841	0.655006466
SEC10	0.14642721	0.123593705
ECM9	0.176788501	0.002950318
PAA1	0.197381062	0.07550659
SCM3	0.039338855	0.641786854
PAP2	0.101008707	0.30814571
TCO89	0.095947114	0.277994298
HMI1	-0.598718807	0.000438662
SAN1	-0.0288981	0.528119175
YJR003C	-0.603303502	1.02e-06
URE2	0.018659581	0.702922921
PPH21	-0.097718792	0.760345453
SPT5	-0.132801904	0.0417166
EIS1	0.037861578	0.620346645
GPM2	0.855690861	0.000410941
SCM4	0.429129926	0.161358096
TOA1	0.186283224	0.131469805
YGL082W	0.139645868	0.009847822
RPB4	0.035706582	0.723955899
TFB1	0.203458964	0.046185244
MPS3	0.26728845	0.049176854
SMF2	0.28540977	0.012786697
NMD5	-0.139281999	0.07922822
PBP1	-0.132942606	0.226241403
ISC1	0.237625691	0.379632091
CWC2	0.118483065	0.110684115
MDN1	0.18501725	0.016537763
ELF1	-0.273841046	0.60063508
YIL151C	-0.145661186	0.038075459
GPM3	-0.063845023	0.36175526
INP53	-0.027186297	0.580703826
DBP5	-0.069909276	0.242546662
SPC97	0.266245342	0.000518291
RSF2	-0.937678569	4e-06
POP3	0.125577711	0.077821175
GSH2	-0.102494243	0.26635435
YIR014W	0.210132757	0.050534457
YNL092W	0.474267642	1.78e-05
PHO80	0.311319844	0.022012787
YOR152C	0.226158422	0.066371327
SNU66	0.228884972	0.006808542
OPT1	0.907468914	0.000423571
YGR054W	-0.29190068	0.080088917
YDR286C	-1.487381834	0.011481609
RRP17	-0.066821447	0.248542638
SNT2	0.218639843	0.167329656
NUP82	0.013458804	0.720760323
GCN4	-0.237628974	0.203510821
ARP5	0.141957712	0.008642914
TOF2	0.131354726	0.01159158
TDH3	0.414804256	0.080430798
STE3	2.868452693	1.54e-05
GDH2	0.9375115	2.35e-05
ERG12	0.375620057	6.28e-05
UBC7	-0.055972941	0.193839048
ARP8	0.177590332	0.019372135
IGD1	-0.34881958	0.005111607
ISA1	-0.319058497	0.003278753
RAD30	0.22581635	0.020485988
YTH1	-0.110637327	0.820048793
NNT1	0.237989433	0.000912637
LIP2	-0.632480672	0.001865366
IGO1	0.074200691	0.194838516
VMA22	0.106103038	0.067316309
NRK1	0.163840888	0.009672808
TRM112	-0.0757991	0.842696317
RSC8	0.011155311	0.818447843
YBL107C	-0.16690816	0.569812065
YGL159W	-0.044568884	0.668139943
VMA11	0.179732221	0.084034606
TIM11	-2.939060163	0.027671736
YND1	-0.031967137	0.565851932
YNL295W	-0.24155355	0.377408079
GFD1	-0.146142354	0.195201402
PAH1	0.176470807	0.001362905
APC2	0.174603536	0.031369866
SSE1	0.055448039	0.394758618
PAN5	-0.238785131	0.246668114
LSM3	-0.214834296	0.102271332
PCS60	-0.02056655	0.488765144
YBR137W	-0.079270493	0.759638568
RSR1	0.230163043	0.052152568
RXT2	0.180376176	0.013177838
LSM7	-0.017000488	0.860534196
FZO1	-0.388044057	0.000554548
TIM13	-0.32009302	0.047536586
AGP2	0.195524748	0.051248932
HAP4	-0.728086172	0.005162433
PKP2	-0.7215758	2.41e-06
CHC1	0.064999124	0.260791961
PHO3	-0.960697563	3.22e-05
MTC3	-0.840608726	0.000172971
YEL025C	0.499093413	0.06247142
YDL129W	0.61614044	0.013605561
COG8	0.161554817	0.103162176
STP1	0.52761981	0.039850339
STB2	0.356889883	0.014379585
PRM9	0.301277039	0.006385233
GLT1	0.134549391	0.018233753
COX5B	-0.766137469	0.002750148
UTP8	0.077036382	0.076559494
PFS2	-0.004229033	0.914590293
LEU5	-1.408752829	4.77e-06
CPR7	0.114394918	0.27811246
YSY6	0.124142918	0.462263263
HAM1	-0.123246266	0.268969864
STU1	0.097711521	0.018591904
SPP382	0.146326889	0.142719528
TRS20	0.116199606	0.028954759
ILV6	-0.301886175	0.002186049
HXT5	2.350573408	0.001804026
ROY1	0.166691297	0.005560912
FOL3	0.454470838	0.001247016
YPL260W	-0.045820932	0.409732273
TRM8	-0.145703082	0.02841286
ALB1	-0.102062614	0.16998511
SAS2	0.107232191	0.603355745
FIR1	0.031658211	0.727480011
TRL1	-0.104246176	0.225089614
DCS2	0.735375634	0.000815689
MAK5	-0.01183433	0.794004271
STR2	0.57781164	0.003292759
CIR1	-0.549471324	0.003411788
VMA7	-0.066385672	0.407550832
SMB1	0.090770991	0.163513314
RPP1	0.054135907	0.032606076
GPI16	0.167356395	0.175209901
ERR3	1.092975295	0.005124211
FBP1	-3.030572267	0.000745809
PFK26	0.722848521	1.44e-05
IRS4	0.343842863	0.02584946
MMS1	0.326917241	2.07e-05
SAM50	-0.022248858	0.436861767
PRP19	0.048472185	0.474288648
NNF2	0.270083794	0.001672178
SFP1	0.251967832	0.025575827
ZDS1	-0.009072966	0.911980558
IZH3	1.324262961	0.001143684
URA2	0.277239152	0.000297641
FBP26	0.110310245	0.090919805
GLR1	-0.059537236	0.478417297
RIB7	0.182209672	0.204447735
KSS1	0.124374337	0.027430095
VAC7	0.041939833	0.467934674
PIB1	0.355424222	0.103969355
LCB4	-0.357210216	8.09e-06
TIP20	0.146943919	0.0414844
YDL063C	0.273471754	0.131237245
TAF14	0.029658058	0.677240106
PSK2	0.475914569	0.002168556
BNA5	-0.011242397	0.89269802
BNI5	0.063267324	0.303001852
TRZ1	-0.204891772	0.024759524
JHD2	0.098736608	0.113792091
RSM23	-1.328335651	8.89e-07
SGV1	0.060305578	0.127431228
MGA2	0.157329687	0.074820974
PNT1	-0.303053607	0.004439674
CDC50	0.449654991	0.139822522
YEH1	1.15656266	0.00096268
YNG1	0.089088709	0.500702994
UGP1	0.170296599	0.023061827
CBT1	-1.110015159	7.14e-06
NUP42	0.180703692	0.089571631
LCB5	0.201878847	0.01293666
MTF1	-0.195511934	0.253955632
SMY2	-0.429581391	0.004935805
GTS1	0.00255776	0.957890033
MNS1	0.249717037	0.016661492
PUS6	0.193803515	0.024520453
YFL002W-A	0.564989806	0.0021124
PPT1	-0.19934476	0.121347976
OYE2	-0.016090776	0.900786052
NMD4	-0.085608338	0.493472758
YHR122W	-0.206255173	0.445687283
CTS2	0.622435769	0.001520815
SEC20	0.350879713	0.000104799
BCH2	0.244098571	0.001564707
NQM1	1.888217924	0.000294265
ALK1	-0.244485388	0.012688493
YIL055C	1.533519058	0.001121422
NOT5	0.050998061	0.100880306
SSZ1	0.003020071	0.94087287
MRP1	-0.343755045	0.001106609
TRM2	0.354616327	0.013896192
AIM2	-0.076400892	0.582071451
TFC8	0.167704414	0.083896715
DYN2	0.311514993	0.010097642
ATP23	-0.614130983	0.236315231
AUR1	0.142998721	0.35710123
RRP36	0.124406806	0.116304315
YDJ1	0.004640472	0.852133019
SEC65	-0.099034232	0.184570357
DUN1	0.102908742	0.192870407
GCY1	0.041797022	0.547750384
