	log2fc	p-adj
KTI12	0.728670443	0.000726462
YPL168W	-0.719285265	0.000481332
SVL3	-0.295222094	0.000398173
POX1	1.61335546	0.000711034
CTR1	-0.23173683	0.3690076
SCC2	0.259036873	0.003356875
ARF2	0.149510459	0.0265864
MIF2	0.176225734	0.40892484
RPS19B	-0.397379223	0.063686423
HMF1	0.094256237	0.737564864
SUR2	0.163303209	0.331441286
TSA1	0.09027258	0.676006608
SRB2	0.026773461	0.586022879
TIM13	-0.32009302	0.047536586
KSP1	-0.309826944	0.017509027
MRPS9	-1.501325977	6.33e-05
BIT61	0.014019075	0.762187585
SSB1	-0.469857797	0.106168261
RPC17	-0.027530933	0.817074275
YOR262W	0.115520767	0.170613473
TRZ1	-0.204891772	0.024759524
RRP1	0.163334013	0.061119651
WWM1	0.246035729	0.016487843
MED4	0.051612683	0.874735527
DOT5	0.040878864	0.707674368
SIW14	0.25952199	0.008679957
REX2	-0.10179398	0.107563055
YNL155W	-0.137348774	0.040499662
MPS2	0.07897966	0.537598888
APE2	0.26839824	0.003112942
GAL80	0.278481346	0.008198234
PPZ1	-0.122563126	0.13117177
YDJ1	0.004640472	0.852133019
NOP9	0.047595402	0.401066004
PRP40	0.186780388	0.083106719
NOP13	-0.2509916	0.017838018
BRL1	-0.057408263	0.468451854
ESC1	0.306431373	0.003694861
DSK2	-0.183243397	0.097837951
COG7	0.034234157	0.640525498
REX3	-0.039002744	0.769333316
DAP2	0.434220581	0.01374489
GLY1	-0.301763117	0.000977935
LYS21	0.116367292	0.062118778
GNA1	0.063989634	0.12971489
RHO1	-0.126625196	0.277411589
BET4	0.117508496	0.01674652
ECM31	-0.241668127	0.006169354
MET12	0.056589702	0.207220319
PET54	-0.585470356	0.000552332
RPL25	-0.337908493	0.04259877
FSH3	-0.000400673	0.994020453
COA1	0.005496017	0.951553008
SDS22	0.138009586	0.139081283
ADE1	0.32319138	0.008224707
NSE5	0.081755651	0.281916885
VPS27	0.250968639	0.001186822
PIK1	0.121545636	0.107235455
RNH201	-0.202128969	0.11652241
SGF29	0.246425492	0.020028726
SCP160	-0.275983728	0.064828726
YMR226C	-0.180844098	0.147427709
PRP38	0.077989371	0.140226878
NBP35	-0.419466761	0.268252373
YGR250C	-0.794917387	0.000365711
ERV1	-0.135001497	0.156284996
GPI2	-0.313020887	0.220972814
POL32	0.187602173	0.058493323
ERT1	-0.058989045	0.700587101
DIG2	0.015576707	0.964750075
SSZ1	0.003020071	0.94087287
ISD11	-0.609429476	0.003069432
YBR071W	-0.321293609	0.018410691
SEC39	0.087306168	0.013983993
YGR021W	-0.797142636	4.06e-05
RPS21B	-0.151409146	0.258206406
YJU2	-0.05659829	0.479365019
CYK3	-0.319544895	0.00474385
SLP1	0.172509123	0.628749646
SNT2	0.218639843	0.167329656
YBL028C	-0.157485793	0.272267199
CUP2	-0.044809654	0.933401392
SOL1	0.171549448	0.063967122
ICP55	-0.380626834	0.002234879
GIC2	-0.873673543	0.000741588
PEX30	0.441345946	0.002791988
SSH1	0.039322204	0.718656906
FAU1	-0.348773444	0.129977219
HST2	0.387141015	0.000507719
YPT32	0.29649084	0.050110336
YNL193W	0.015518018	0.782027665
SLX8	-0.012286589	0.830796955
MET4	0.206631766	0.15010382
YPR1	0.193556433	0.026530289
RSR1	0.230163043	0.052152568
TRS120	0.084446689	0.023648945
