	log2fc	p-adj
SIR3	0.324940138	0.000380915
VTS1	0.028790711	0.797955311
CIR1	-0.549471324	0.003411788
SOK1	0.138101568	0.014647331
TPO4	-2.60686707	1.31e-05
MAP1	-0.271607104	0.007377188
NNK1	0.053775092	0.305945403
PHR1	0.575776714	0.000248441
PDI1	-0.144674264	0.000325189
YAR1	0.178072188	0.022513971
MSP1	-0.211853341	0.005817149
TPO1	-2.305901209	0.000805625
PXA1	1.57331955	0.000982008
KIN3	-0.080129466	0.241008433
LOT6	0.120804309	0.258326359
ACM1	-0.199189822	0.206564624
PRP45	0.257804103	0.017316895
VID27	0.120111268	0.138062539
NTE1	0.312898225	0.019456278
SAS2	0.107232191	0.603355745
HPR1	0.238546454	0.017970991
DDP1	0.022506958	0.74723156
YPL066W	0.082152296	0.295508742
YDR109C	0.257898873	0.000609435
RPT1	0.002835532	0.955906771
ECI1	0.746637766	0.037676321
MUS81	0.252825679	0.000855509
EXO70	0.106936646	0.098036788
VHS2	0.012879493	0.851419724
LYS21	0.116367292	0.062118778
YOL092W	0.007313752	0.917165744
RNR1	-0.455045013	0.028223458
BER1	0.256314248	0.423831579
IRC21	0.145617029	0.075820826
RTC3	0.101791852	0.382925297
MRPL25	-1.020601468	0.000452203
BDH1	-0.199634685	0.001119513
TCO89	0.095947114	0.277994298
YPT6	-0.016626199	0.455393093
FAR7	0.127170734	0.136245196
MOD5	0.172675636	0.014727494
IOC4	0.224852378	0.002022035
SKG1	-0.024450274	0.623512147
YDL144C	0.067484951	0.568668534
DRS2	0.210091261	0.00366453
LAS21	0.017002629	0.787343385
YHR192W	0.350116553	0.014014984
BRE2	0.253135079	5.1e-06
YJR124C	-0.048737581	0.701843389
RET1	0.023819463	0.736406744
YIL055C	1.533519058	0.001121422
RAD52	0.14003645	0.059938717
YHR080C	-0.260724869	0.00690377
RRN3	0.088583453	0.381047504
YJR141W	0.198324862	0.665142765
COG2	0.271449633	0.011375741
CYK3	-0.319544895	0.00474385
RPS29B	-0.625655286	0.314467722
IDS2	0.112746536	0.263093925
YPS1	-0.112011193	0.132901405
CDC26	-0.00150748	0.985948096
YKL091C	0.059499839	0.332811754
DSF1	1.929712247	0.008430025
RAD24	0.228475097	0.071722366
MET13	0.234624464	0.0062309
AAR2	0.062584148	0.514676903
IMP2	-0.336570057	0.029494968
PGA3	0.348125336	0.002134213
PRI1	0.092911662	0.039304899
TIF4632	-0.177972911	0.051699023
SPC25	0.120300428	0.046606633
DGA1	0.659789416	0.003190125
DBF2	0.012079457	0.840302221
POL32	0.187602173	0.058493323
KRI1	0.267399261	0.00033207
POL3	0.091613343	0.048911662
TYE7	-0.072874325	0.222003208
YUR1	0.178805353	0.184958986
VMA5	0.087134615	0.294949411
