	log2fc	p-adj
MAE1	1.572521046	0.001638704
PML39	0.308695935	0.005234215
CAF16	0.110396484	0.099963243
TNA1	-0.183404573	0.2999595
UBC12	-0.051136273	0.311886877
HEM14	0.161042964	0.078691733
NOP58	-0.165478577	0.315325731
PCF11	-0.035021601	0.670433702
SUT1	1.320180003	0.000283974
ERV1	-0.135001497	0.156284996
VTC2	-0.202117655	0.090974745
RAD59	0.23481396	0.112349287
TPM1	-0.167593973	0.159796912
MET1	0.151572122	0.1758024
FSF1	-0.998913709	0.000147939
SEC26	-0.037490216	0.470958444
DOC1	0.251234627	0.013329568
AFR1	0.068919888	0.540090184
REE1	1.227787428	1.28e-05
DPP1	0.204982454	0.056767009
SWH1	0.157435601	0.041522492
VPS30	0.099517282	0.15047585
HBN1	-0.094329885	0.481141009
ILV1	-0.848623437	0.000749261
ASK10	0.237897825	0.015295383
SEC5	0.119228539	0.017711441
RRG8	-1.737696929	2.51e-05
YNL058C	-0.082091632	0.373233308
APJ1	0.733334553	0.016650277
LAG1	0.236513347	0.072793111
RPL22A	-0.139690151	0.177299986
GPD2	0.769756469	0.000292323
YNL195C	1.193428449	0.015869487
SXM1	0.003079979	0.978116816
GEP4	-0.456304888	0.001335461
YND1	-0.031967137	0.565851932
REP2	0.13089213	0.422077621
TSR2	0.077432924	0.47270964
RRP5	-0.069901343	0.155468733
FRE8	0.330550432	0.00016073
DPM1	0.235407432	0.006020745
STE3	2.868452693	1.54e-05
APC11	0.148688192	0.133913634
YIP3	-0.206192535	0.054681315
FPS1	0.319980773	0.024879292
IRC25	-0.151559834	0.403784819
AEP2	-0.679723266	3.32e-05
BUD8	0.24547173	0.100297443
ERV14	0.086565746	0.389175657
RSF1	0.461621015	0.011993296
PAM16	-0.053049679	0.405101066
MSS116	-0.393767231	0.000691136
HOM3	0.05430068	0.439280044
ERG20	-0.260177966	0.002416374
YPR1	0.193556433	0.026530289
CSN9	0.704793971	5e-05
PDX3	0.102597273	0.083809647
PKP2	-0.7215758	2.41e-06
ACH1	-2.742380359	3.69e-08
ALG3	0.329046238	0.001750182
SAW1	0.070801309	0.684215543
CYB5	0.431138653	0.018693666
PAN1	-0.037048831	0.453592179
YHI9	0.337698887	0.000404124
YDR090C	0.168436242	0.029164566
RPL23A	-0.249686356	0.027068493
MRP2	-1.339492668	0.003033152
MTW1	0.231478845	0.207346143
SAK1	0.111065945	0.05425868
PTK2	-0.004081995	0.955644844
YMR160W	0.24535223	0.013973045
YIL055C	1.533519058	0.001121422
ARK1	0.189923227	0.073190215
LAP3	0.518727004	0.000346109
OAC1	-2.109730411	2.32e-05
FMP52	0.764954886	0.004967704
RRP14	-0.133072658	0.583485764
ECM32	0.032743223	0.274279908
ROM1	0.374458803	0.008519605
MRPL35	-0.700365975	2.8e-05
SPT6	-0.05074725	0.364956378
BRR6	0.514652519	0.005434597
SMT3	0.378136845	0.007123761
MET3	0.157846719	0.225709823
SAS10	-0.025968745	0.824145368
KNS1	-0.082051787	0.133355868
GNP1	0.12328523	0.014337643
DEP1	0.162014928	0.014756978
TIF4631	-0.243439399	0.03236122
YLR241W	0.121842768	0.160515415
ALD5	-0.118574585	0.012064453
PDR5	2.049157254	0.000520286
URB2	0.118926867	0.293825892
RSP5	0.068599637	0.158505531
YKL107W	1.297365226	0.002959172
SBH2	0.0242769	0.647763674
SBA1	0.168837893	0.015725247
RPL17A	-0.988515123	0.465508732
NVJ1	-0.071353316	0.235563069
COX4	-2.43386103	4.88e-05
YME1	-0.326711298	0.002076712
COQ10	-0.858692093	0.000536985
YRA2	0.114789176	0.085926943
YNL134C	-1.724985804	4.48e-05
RKM4	0.012539836	0.712439566
SUM1	0.214586171	0.068652367
CPS1	0.560488399	0.011763367
EXG2	0.277565023	0.011072759
ERV46	0.220155634	0.006897035
LCB1	0.153498825	0.330492197
VAS1	-0.147408756	0.09707528
RPB5	-0.101407356	0.1251793
SIW14	0.25952199	0.008679957
TUP1	-0.016335724	0.805463813
MFB1	0.094794452	0.207100374
NNF2	0.270083794	0.001672178
MOD5	0.172675636	0.014727494
YDR061W	-0.016305148	0.893202554
YLR422W	0.130321507	0.006055551
DIA4	-0.717661324	0.009903928
BAT2	1.479527211	0.013142668
GEA2	0.045743361	0.209392151
NUP192	0.065868393	0.100671376
MIA40	-0.98291256	5.66e-06
MPA43	-0.240487146	0.008766926
MPE1	0.123370404	0.049053088
YRB1	0.171250612	0.118500947
MRS3	-1.163663478	2.23e-05
SEC53	-0.098915461	0.095145396
TRX1	-0.282133373	0.44616934
GLN3	0.207156577	0.015349697
ADH1	0.760321679	0.012358842
VPS74	-0.012214271	0.792080664
STB2	0.356889883	0.014379585
FRQ1	0.051814246	0.55094964
NGL2	-0.022412739	0.753554997
STF2	-1.086998367	0.000184513
MRP8	0.084848087	0.263991508
MUB1	-0.291697564	0.000870575
JEM1	-0.083611818	0.389939166
COG5	0.054773212	0.289493307
CYC8	0.032711196	0.336370585
TRE2	0.179096638	0.036036056
PTC1	0.234372233	0.028778222
RAF1	0.468985944	0.005570488
YCK3	0.099304071	0.150234233
MYO2	0.063648968	0.27266161
SHE2	-0.058690793	0.662319306
NTH1	0.120369313	0.039335383
SIP1	-0.149699953	0.077620347
SMC2	0.235628882	0.008723262
EXO70	0.106936646	0.098036788
UPS1	-0.73507067	0.001947941
PNP1	0.132950878	0.079438319
THP1	0.192319598	0.100972176
PPN1	0.285733155	0.01556356
CMP2	0.048463545	0.314272073
GLC8	-0.033813809	0.776117534
SSU72	0.081494566	0.40016637
JHD2	0.098736608	0.113792091
HXT5	2.350573408	0.001804026
YIR007W	0.400235593	0.017494832
RPL32	-0.375084215	0.043704543
COG3	0.170990554	0.020189405
NAT1	-0.157858681	0.025075008
VTC1	-0.129514614	0.029002298
SCS7	0.350389143	0.121462139
RTN2	0.518803303	0.009893562
CWC23	0.207726306	0.032386008
ARO3	0.040844678	0.450286173
GUF1	-0.59584407	0.002379686
YNL181W	0.215463285	0.046702097
SPP1	-0.093011236	0.755009078
IZH3	1.324262961	0.001143684
DUS1	0.129537405	0.020384259
YMR226C	-0.180844098	0.147427709
