	log2fc	p-adj
ROT1	-0.263330873	0.664818272
MTG1	-1.352435741	1.16e-05
RPL31A	-0.415749115	0.113746595
IES2	0.202066866	0.007596947
SNF6	-0.048700336	0.299179853
YPL077C	-0.249343016	0.009653297
YNL247W	-0.180994784	0.248689169
NOT5	0.050998061	0.100880306
SET5	0.230265095	0.016452283
KIP2	-0.100289673	0.328315198
BNA4	-0.724652567	0.001432641
YCR075W-A	0.18357663	0.009276171
HYM1	-0.308494663	0.062087829
SDH2	-2.961825969	0.004179225
RPN2	-0.017976614	0.520946018
TRI1	0.215820965	0.007707422
BET4	0.117508496	0.01674652
ISA2	-0.292676276	0.010183192
TIM50	-0.057709752	0.580244773
SNO4	2.196033303	0.000352789
MSL5	-0.013599546	0.726171972
PLP1	0.371830993	0.46961845
APL3	0.123520097	0.001559894
YLR455W	-0.035067145	0.713475037
APL5	-0.123296567	0.135914341
CMD1	0.482191104	0.039794873
RPL8A	-0.399206997	0.038558557
YNL022C	0.203445431	0.044352322
SCD6	0.068155588	0.39762544
YPL107W	-1.570194763	1.66e-07
SPE1	1.42301729	0.013287027
RPL24A	-0.722748392	0.018661887
PUF3	-0.131281322	0.007769436
SEC26	-0.037490216	0.470958444
ICS2	-0.421209626	0.005099723
LAP2	0.119161692	0.040362556
ARP3	-0.015247178	0.790649795
YKR096W	0.56782776	0.001221949
YTP1	-0.454559075	0.024072211
GYP1	0.210188798	0.102038315
IAH1	0.243094441	0.029988117
SOF1	-0.074775336	0.296927759
SWC4	0.124509772	0.05765091
RER2	0.224551154	0.003312275
RKM3	0.241683315	0.000378839
SKM1	-0.60961941	0.012729777
KNH1	0.940246067	0.002226304
ISD11	-0.609429476	0.003069432
EAF6	0.306519934	0.027276538
RRG9	-0.178756196	0.426689121
GFD1	-0.146142354	0.195201402
PRS3	-0.095124393	0.082114868
MRN1	-0.105224563	0.113490855
FMP43	2.508270662	0.000192337
RIP1	-3.210919438	0.009967459
YPL236C	0.37758301	0.00045547
BUD2	0.230387701	0.006309567
HAT2	0.126092601	0.230578586
NRP1	-0.122322641	0.205393607
HRI1	0.213373477	0.055804685
VTC4	-0.049894069	0.38691752
CAC2	-0.002987482	0.989712524
ERG27	0.3243166	0.006706945
GTT1	0.648785229	0.00056229
SMD2	0.008028873	0.919445899
GID7	0.481495894	2.65e-07
ENO2	0.517150766	0.000174858
KTR4	0.107763999	0.027137649
YML082W	0.129338777	0.000837662
