	log2fc	p-adj
PTH1	-0.477940264	0.002529511
RAT1	0.089971073	0.190202961
PGM1	0.102393145	0.252834354
UTP5	-0.034486662	0.613060765
KIN2	0.215199369	0.001236848
DAL81	0.25759343	0.036188814
SLY1	-0.021295862	0.735753548
ADE2	0.286020766	0.002515922
EXG1	-0.263981843	0.219592781
VBA4	-0.325678627	0.119912736
MSB2	0.115244314	0.29948327
SCO2	0.123770095	0.351415009
ACF4	-0.041751451	0.573471833
RPL17B	-0.293821671	0.16709442
SEC12	0.354434145	0.012039433
DOC1	0.251234627	0.013329568
RXT2	0.180376176	0.013177838
BNR1	-0.053438369	0.373554493
FLC2	-0.028072006	0.73500564
ZIM17	-0.173992515	0.370307829
SEC17	-0.016699079	0.766211138
SAM4	-0.41145316	0.014991069
SHS1	-0.202048197	0.073409886
IXR1	0.34919117	0.000143298
SRV2	-0.015141331	0.845592304
PUT1	0.098854161	0.421422468
SCL1	-0.0148045	0.892431897
YML108W	-0.240490523	0.057765516
YPT32	0.29649084	0.050110336
AIM11	-0.707080769	2.29e-06
NTG2	0.103491328	0.681001089
YJU3	0.060865562	0.143976137
VFA1	0.000355035	0.995389568
CDC24	0.125117019	0.065955189
CWP1	-2.01592322	0.000446178
NTE1	0.312898225	0.019456278
NSE4	0.332221658	0.040635454
EXO1	-0.270710186	0.54416156
ENA1	0.53938543	0.00384763
GET3	-0.059305015	0.027394479
SNF6	-0.048700336	0.299179853
BCH1	0.084749822	0.342581778
JID1	-0.984755913	0.005243189
RRP14	-0.133072658	0.583485764
LSM8	0.248493061	0.03162021
HPR1	0.238546454	0.017970991
CMK1	0.071152963	0.288708732
CWH41	0.27484344	0.009035717
PIN3	0.25788208	0.05069195
APC1	0.164129562	0.006536047
ACB1	0.332482564	0.003423072
YRF1-1	0.531493785	0.004656853
YMD8	0.062261755	0.768458816
MNN2	0.089913512	0.378812683
AIM36	-0.232089412	0.045236959
AI3	-2.187322139	9.72e-08
YJL016W	-0.357326783	0.005308621
QCR2	-1.840165932	0.02523529
FAD1	0.352585313	0.130961312
YLR278C	0.173182499	0.07509568
YHR177W	0.300273424	0.074722988
PBA1	-0.165590276	0.341584596
ERV46	0.220155634	0.006897035
BDF1	0.214723498	0.03585045
RPC10	-0.019703193	0.854728913
RPP0	-0.389603343	0.195500739
SDS3	0.103658083	0.372615822
ROY1	0.166691297	0.005560912
APE2	0.26839824	0.003112942
RXT3	0.03290764	0.591871362
STU1	0.097711521	0.018591904
TAD3	0.238174142	0.117134901
CCT2	-0.180069721	0.064910746
BFR2	0.080189216	0.64617013
YKL065W-A	-0.487379243	0.155982384
CSE4	0.114998023	0.061755201
PRP6	0.21972467	0.005318907
SER33	0.236609334	0.002324217
REX2	-0.10179398	0.107563055
YOL114C	-0.321542889	0.065377579
MSB1	-0.321831969	0.017076009
ACS2	-0.286561664	1.12e-06
PTC3	-0.092101944	0.602021593
SNU114	0.193965062	0.002103469
RAD53	0.282971489	0.133429125
CBS1	-0.01169423	0.692705606
XYL2	0.606050252	0.005386092
YPR071W	0.070614883	0.23643474
ORM2	0.025016295	0.777568383
LAP3	0.518727004	0.000346109
KIN4	0.119987135	0.1936126
ERG27	0.3243166	0.006706945
RFC4	0.044228127	0.444130047
RGR1	0.217285337	0.025010132
EBS1	0.215060466	0.029283613
RAD28	0.352961842	0.08686644
TRR1	0.031010972	0.743911301
MXR1	0.543147454	2.37e-06
NAT3	-0.014814173	0.966871057
APT2	0.307619229	0.009227475
CPA2	0.938016928	9.56e-06
BSD2	-0.028723422	0.704241357
SPC72	-0.106396248	0.441287782
SOL1	0.171549448	0.063967122
BXI1	0.071221136	0.744807126
NTA1	0.191533433	0.064733187
MBR1	-0.775503165	0.035101302
SLY41	0.18102488	0.408795892
SFT2	0.099968766	0.114668303
ARG5,6	-0.937164377	3.86e-05
SAH1	-0.295808763	0.107407052
LPP1	-0.440891981	0.366017626
MKC7	0.216580596	0.062275498
CCL1	-0.06613505	0.488050348
RAI1	0.031435668	0.546119241
HTL1	-0.145137735	0.280329878
PIL1	0.118019822	0.190865092
SNF7	0.119276229	0.409450775
SRO9	-0.332118847	0.024942564
TID3	0.152884723	0.133239148
YOL103W-A	0.240923492	0.010641173
ARP5	0.141957712	0.008642914
SDH4	-2.805884902	1.33e-07
DUT1	0.141257889	0.104436454
YLR001C	0.219710253	0.066928825
ROM1	0.374458803	0.008519605
FMS1	0.580081334	0.003169301
YDL144C	0.067484951	0.568668534
POL30	-0.102551684	0.17762204
LSM3	-0.214834296	0.102271332
FAT1	-0.017382463	0.742252034
POM33	0.533334394	0.00151605
CDC55	0.160064969	0.021665588
PHO80	0.311319844	0.022012787
GLE2	0.042849724	0.751758097
KEI1	-0.045579642	0.53742094
GNA1	0.063989634	0.12971489
YDR089W	0.008571927	0.818069162
POP1	0.134174455	0.023518118
CRH1	-0.119837378	0.387387042
SML1	-0.401349672	0.003634722
SAF1	0.181881928	0.13425724
TEM1	-0.176486547	0.445961436
RAM2	0.360424191	0.001035835
YGR021W	-0.797142636	4.06e-05
UBP11	0.593607428	0.000225014
VCX1	0.336517568	0.028189628
RNA14	-0.026277869	0.727723752
RPB2	0.048517812	0.358833592
MNN5	-0.005242513	0.907843121
EXO70	0.106936646	0.098036788
STM1	-0.299741829	0.362319859
SVF1	0.230856424	0.19789507
AIM46	-0.897316219	0.000406262
HEM4	-0.184322061	0.125904868
SSK22	0.073628017	0.38542812
LHP1	-0.063303493	0.57966352
NAP1	-0.106286813	0.280118954
DSF2	0.133715693	0.173095382
SEC61	0.060694174	0.496999397
MSL1	0.30732247	0.040578337
GRE1	1.807032537	0.032470401
ETT1	0.213817554	0.003875376
CCA1	-0.108034346	0.012812216
STE11	0.036412458	0.36419531
KEL3	-0.049033102	0.509093232
SOL3	-0.182234416	0.087302288
TAF2	0.192532283	0.000883033
CUL3	0.313375332	0.007523953
MSN1	0.089890018	0.377706837
CDC39	0.037211194	0.141159049
EGD2	0.007762095	0.961561379
ELF1	-0.273841046	0.60063508
MIF2	0.176225734	0.40892484
STR3	0.4828065	0.000400512
