	log2fc	p-adj
RPS18A	-0.308019622	0.039017013
PCK1	0.570560312	0.071983215
TMA10	-0.531724738	0.014924717
YDR307W	0.310351263	0.011891014
PEP7	-0.003286343	0.93675112
NHP10	-0.058492758	0.731501261
ATG27	0.010168263	0.972891162
SPC97	0.266245342	0.000518291
MRPL33	-0.687670887	0.007414046
PHB2	-0.405460583	0.000124936
RRG9	-0.178756196	0.426689121
SSB2	-0.233648799	0.097026104
HNT3	0.46159792	0.015186391
RTT106	0.111428555	0.171142009
PHO86	0.055247409	0.442584814
PAN2	0.00639749	0.928213606
ELP2	-0.002575853	0.944528138
NCE103	3.012565765	0.076002742
APE2	0.26839824	0.003112942
NPT1	-0.122889155	0.009365653
DAD3	-0.384585988	0.417185127
IVY1	0.111623153	0.362187562
MRP20	-0.699962517	3.12e-05
ISF1	-0.274329659	0.017133579
SOK2	0.639659819	0.002106684
THR4	0.165425836	0.014952609
OLA1	-0.230931939	0.022187676
EMP47	0.094164517	0.319138682
BMH2	0.047056387	0.227049219
RPL10	-0.514956502	0.110520262
ICS2	-0.421209626	0.005099723
TOP2	0.118076129	0.069884784
YGR054W	-0.29190068	0.080088917
YAP1801	0.528873826	0.00773278
PSA1	-0.481662254	0.180174886
RNR1	-0.455045013	0.028223458
PIB2	-0.08771448	0.403488509
RTG3	0.265992956	0.017592306
CTT1	0.238299186	0.194396163
SAS10	-0.025968745	0.824145368
SLI1	0.555922862	8.72e-05
LYS21	0.116367292	0.062118778
YFH7	0.231943069	0.268042366
VMS1	-0.004356261	0.93586276
YUR1	0.178805353	0.184958986
YDL206W	-0.153774339	0.215540545
COG2	0.271449633	0.011375741
KIP2	-0.100289673	0.328315198
CTF3	0.114067246	0.002544822
SOL4	0.496989589	0.007660071
MGS1	0.267533013	9.58e-05
RHO1	-0.126625196	0.277411589
YMR124W	-0.137558252	0.273759379
VHR1	0.58310132	0.005920126
PSH1	0.268208936	0.00733286
HPT1	0.302151151	0.259052242
SPP381	0.231425721	0.253795598
YHR112C	0.465377406	0.001504249
MIC14	-0.747086026	0.146033852
GIS4	0.156972317	0.012505656
MFM1	-0.358100338	0.035235346
UBA2	0.028112594	0.162396171
BEM3	0.130477647	0.106634382
CMC2	-1.027817284	2.68e-06
CTI6	-0.037859601	0.641486704
PSF3	0.011028194	0.95068327
DGK1	0.11568362	0.166009141
SRC1	0.407110988	0.000905062
GAC1	-0.394842264	0.003491278
YAL044W-A	-0.102137309	0.649332605
TUS1	0.296952755	0.002231393
ICT1	0.067381781	0.230051556
ROX1	-0.057145191	0.522211797
MET6	-0.428658927	8.1e-05
BIG1	0.357552217	0.016073739
YPD1	-0.126801286	0.027849457
RIM20	0.153171636	0.115145535
PSK1	-0.003095066	0.938824775
TYR1	0.202745883	0.011158401
TAX4	0.43208395	0.010701928
GID8	0.020321141	0.731231492
ASG1	0.283515713	0.001285097
GCD7	-0.110797715	0.092944359
ABZ1	0.183979672	0.466115488
CBT1	-1.110015159	7.14e-06
AIM11	-0.707080769	2.29e-06
TRP4	0.329946485	0.035706347
KRE5	0.169101509	0.061665007
YLR446W	0.150093139	0.269091536
AIM31	-0.527996578	0.00122864
RCR2	-0.024952098	0.778584215
ADE12	-0.019841527	0.432154714
NCS6	0.045073662	0.761931843
CLA4	0.08010239	0.595139656
CCC2	0.26748736	0.029148113
SNC1	-0.072222698	0.771388454
OTU2	0.014590697	0.857775777
PUF4	-0.074342741	0.014158148
PAM18	0.006832478	0.920442135
RPO31	-0.026310879	0.501236116
CDC4	0.088934663	0.374105748
PCD1	0.514323627	1.85e-05
NSE1	0.247491562	0.039537708
SDH1	-2.128803615	2.1e-08
PEX11	0.80172994	5.57e-07
HAA1	-0.107628132	0.425077667
UTP11	-0.175451912	0.141091437
TIF11	-0.028911662	0.863119217
SPT15	0.133973159	0.034576018
DBF20	0.109757849	0.164099867
BRR6	0.514652519	0.005434597
GPB1	0.003101057	0.98221819
