	log2fc	p-adj
RKM3	0.241683315	0.000378839
SNT2	0.218639843	0.167329656
RRP40	0.168511473	0.103043573
PFA5	0.248545705	0.305236373
PIN3	0.25788208	0.05069195
RAD30	0.22581635	0.020485988
PIG2	0.201199322	0.317563099
DCC1	-0.155576669	0.329632412
GLR1	-0.059537236	0.478417297
HHO1	-0.089721892	0.183078533
RPL10	-0.514956502	0.110520262
GIM4	0.030174635	0.830142468
SNZ1	1.398590447	0.047750478
JAC1	-0.033025351	0.553924806
RPC82	-0.175582236	0.024921781
UGA3	0.178164422	0.142068213
SRB5	0.106201089	0.138434716
REX2	-0.10179398	0.107563055
LDB17	-0.002719105	0.917837752
GAD1	-0.038412469	0.629941189
PSY3	0.324291392	0.06486862
ILM1	0.343793909	0.002705672
SMY2	-0.429581391	0.004935805
SWC3	0.220028299	0.160038026
BPT1	0.103208431	0.078815159
SCM3	0.039338855	0.641786854
RRT8	0.078157067	0.614695383
YRR1	0.690412454	0.00142162
MGT1	-0.166572909	0.722270088
MGR1	-0.158560348	0.011189769
SKO1	-0.075734609	0.262151452
ERP1	0.198174402	0.0434073
YKL065W-A	-0.487379243	0.155982384
YML020W	0.351730793	0.005356948
ISM1	-0.254977606	0.000564217
FMP25	-0.870725108	0.00480261
YPL108W	0.148422313	0.290215834
GND2	0.193812849	0.038538288
PER33	0.182350836	0.015238527
ADH5	1.060186116	0.010341102
RRT2	0.34952817	0.03867484
CIK1	0.081452501	0.499937744
MIG1	0.314017006	0.338838237
EKI1	0.047334392	0.496372984
REX3	-0.039002744	0.769333316
SLM5	-0.161836133	0.018033074
MRS6	0.191321328	0.030525436
ITC1	0.180520288	0.036413476
VPS60	0.048001952	0.431660251
MRPL27	-1.092571283	3.89e-06
CWH41	0.27484344	0.009035717
ECM2	0.28383176	0.008339578
NCB2	0.15403957	0.189900569
YAT2	1.096609782	2.69e-05
YCR075W-A	0.18357663	0.009276171
SCS22	0.624341505	7.82e-05
YPL247C	-0.021002564	0.62594433
HEK2	-0.099029608	0.271457768
TRP4	0.329946485	0.035706347
YRM1	0.161730406	0.73459495
IMP2	-0.336570057	0.029494968
GRS2	0.298699356	0.012210671
VOA1	-0.185734131	0.41100208
TIP41	0.118784023	0.271613292
HRQ1	0.133550529	0.041924855
SPC105	0.305727715	0.029581951
YCL057C-A	-1.550758324	0.001307664
MSS2	-0.255332021	7.61e-08
SKM1	-0.60961941	0.012729777
YBR225W	0.181299531	0.044674365
SUI3	-0.19226624	0.065101557
MRPS12	-1.539646735	3.53e-06
ATO3	2.902631613	0.00028026
CUL3	0.313375332	0.007523953
ANB1	2.749713415	0.007215587
DML1	0.237120679	0.043765408
THS1	-0.002607954	0.948926598
ESBP6	0.085588151	0.433718818
YJR111C	0.26357821	0.112111295
TDH1	0.457079376	0.004366443
NUT1	0.340081218	0.002195255
LHS1	0.007427964	0.91565056
YNL260C	0.178616889	0.542297616
RTT107	0.211425163	0.017886522
SSY5	-0.435415085	0.003657334
