	log2fc	p-adj
IPP1	-0.087193378	0.798406037
PMC1	0.353949792	0.003747971
RPN1	-0.048652861	0.028110138
YKR078W	0.057396822	0.383436493
MAG1	0.583394286	0.002297533
CTF3	0.114067246	0.002544822
AGX1	-2.936423186	0.000186391
GAT1	-0.615221729	0.002847255
AKR2	0.423018694	0.001249936
POL2	-0.034993671	0.370009486
YCR043C	0.038414948	0.639093466
RRG9	-0.178756196	0.426689121
KTR5	0.179899662	0.411756175
IMO32	-0.686900622	0.000101372
MET30	0.197883497	0.000850485
RPS0A	-0.228598569	0.191959131
ASF1	0.408466859	0.000773596
TEA1	0.251771097	0.093470447
OST2	0.116715618	0.034251195
YPL066W	0.082152296	0.295508742
SPC105	0.305727715	0.029581951
NBL1	-0.373425215	0.243782936
STM1	-0.299741829	0.362319859
IRS4	0.343842863	0.02584946
CDH1	0.027122219	0.848027742
BDP1	0.147126125	0.174724475
MDJ2	-0.009367666	0.880343125
HIS7	0.180029235	0.008783752
SQS1	0.023551517	0.604858753
DAD3	-0.384585988	0.417185127
COX1	-3.378118682	3.84e-09
RRN11	0.262634245	0.00879334
RRT2	0.34952817	0.03867484
HBS1	0.162134441	0.05907011
VTS1	0.028790711	0.797955311
OCA6	0.220073149	0.064301604
PHO4	-0.384084496	0.013101598
YPL150W	0.146769006	0.042151275
PBA1	-0.165590276	0.341584596
RPL24B	-0.773523993	0.24964409
PIK1	0.121545636	0.107235455
HRK1	-0.071885841	0.218304928
RSM26	0.54292331	0.004077875
SEC14	-0.026477931	0.843450097
NAM7	0.087282596	0.162454493
EGT2	1.284319952	0.011742863
GPI10	0.173477152	0.047276638
DBF20	0.109757849	0.164099867
LEU1	-1.647075997	1.86e-06
SNU13	-0.242027082	0.02159261
RMD8	0.226098271	0.025104831
PER33	0.182350836	0.015238527
UPS3	-0.988447934	3.44e-07
YOL107W	0.136156389	0.169439273
SKP1	0.130377053	0.001790517
CSN9	0.704793971	5e-05
ASH1	-0.071179325	0.407100919
PPZ2	0.013581526	0.921394036
YKL075C	0.161017395	0.073244646
ERV25	0.172515901	0.071809823
STO1	0.108271688	0.11755012
RPI1	-1.116561453	8.25e-06
PHO88	0.192507415	0.017546068
YML131W	0.985757256	7.87e-05
TMA10	-0.531724738	0.014924717
ICL1	-1.428808808	0.015951269
SEN34	0.311693419	0.00093298
SAS4	0.159692998	0.00713525
ASK10	0.237897825	0.015295383
CNA1	0.184947842	0.044592166
RPL15A	-0.5777172	0.319946206
PET54	-0.585470356	0.000552332
FAA4	0.573923371	0.037035199
IFM1	-0.218422898	0.00753128
STE6	-4.559405182	6.94e-07
SSO2	0.081898972	0.405350751
PUF3	-0.131281322	0.007769436
RSM28	-1.995914713	4.11e-05
MEX67	0.025762067	0.682077812
VAC7	0.041939833	0.467934674
SRB2	0.026773461	0.586022879
CWH43	0.328625518	0.051724194
BUD22	0.155849555	0.014248043
YLR108C	1.853772454	1.19e-05
SWI6	0.179444366	0.015319457
CYC1	-1.566619948	0.001214178
ARC15	-0.118451735	0.245712616
AAH1	-0.094051119	0.518114976
YMR010W	-0.127512063	0.223100543
HIP1	-0.179285208	0.269407552
YCR015C	0.301915734	0.004120293
TTI2	0.184796198	0.012714133
MTO1	-0.415278652	0.005626201
RCK2	-0.226946813	0.012615301
SWD2	-0.105848638	0.253186929
PHB2	-0.405460583	0.000124936
TIM44	-0.2181282	0.071024931
NSE3	0.226673382	0.009790768
GEM1	0.048722784	0.853593403
YLR290C	-0.642752564	8.62e-06
DAP2	0.434220581	0.01374489
NAT1	-0.157858681	0.025075008
ACN9	-0.075938858	0.803974552
AIM10	-0.720421165	9.38e-05
MDG1	0.081950993	0.231777507
UME6	0.059880258	0.370161785
YOR111W	0.269977269	0.006695177
FMP32	0.101243478	0.267604096
HSL1	-0.234583082	0.048445158
LDB7	0.120632859	0.312764333
TPM1	-0.167593973	0.159796912
ITC1	0.180520288	0.036413476
SPT2	0.046006215	0.628551012
ERG9	0.32226306	0.003955856
MES1	-0.153453736	0.029390005
YBL107C	-0.16690816	0.569812065
CHS6	0.176693278	0.341385604
UMP1	0.884062004	0.006087915
EGD1	0.087239815	0.66175986
HIS6	-0.018572996	0.926463441
BBP1	0.133734223	0.26998244
GLC3	0.257442319	0.00972418
POS5	-0.673707135	4.57e-06
SSB1	-0.469857797	0.106168261
ATP6	-3.024107259	0.000233663
CHD1	0.133368129	0.127730133
YOR052C	-0.770876402	0.005426695
ELO1	0.108919205	0.184704886
ISA1	-0.319058497	0.003278753
HTS1	-0.06531286	0.254798237
YAP1	-0.005574766	0.93121757
FMN1	-0.171633467	0.009490862
PMS1	0.293811882	0.082734792
SEC16	-0.070412766	0.26714407
CYK3	-0.319544895	0.00474385
HSP31	-0.934295921	6.49e-06
FSF1	-0.998913709	0.000147939
MKC7	0.216580596	0.062275498
STR3	0.4828065	0.000400512
YPR127W	0.149749886	0.00627636
YNL155W	-0.137348774	0.040499662
YDR119W-A	-5.506777684	0.004082693
CYT1	-1.881464531	8.28e-05
SUT1	1.320180003	0.000283974
MRPL23	-0.709683682	6.9e-05
TPO5	-0.043034405	0.588334278
IRA1	0.014664635	0.637946495
MON2	0.239590583	0.000287788
YPS7	0.022602878	0.778055393
RNH202	-0.076938948	0.266204174
DPB2	0.297183414	0.001582039
SAG1	4.14535584	0.000845102
HAS1	-0.19278071	0.000699498
PDR15	1.996439794	0.006555416
YOR093C	0.095585602	0.089165074
PPQ1	-0.609591724	0.003448109
AGE2	0.012563052	0.672325388
APP1	-0.07704256	0.247829456
RRP3	-0.250859997	0.012196582
BZZ1	0.150075386	0.114507408
LAP3	0.518727004	0.000346109
HSE1	0.053280814	0.580064292
PNS1	0.148949167	0.031793717
SBA1	0.168837893	0.015725247
