	log2fc	p-adj
HRB1	0.086278159	0.424632441
GDS1	0.358433007	0.132689617
CDC11	-0.211298755	0.108793114
RAD33	0.263366016	0.000811268
YGR071C	0.151748939	0.001416927
UTP10	0.098730899	0.039214642
GLN3	0.207156577	0.015349697
SNU56	0.11965229	0.264904829
YCR023C	-0.002412518	0.963817288
MED2	0.158432535	0.158170806
JLP2	0.054856417	0.765647241
SNP1	0.161096844	0.061819685
NAT3	-0.014814173	0.966871057
PEP7	-0.003286343	0.93675112
FMP45	2.13210859	9.45e-05
ASC1	-0.236346212	0.009605246
RAD23	0.077693585	0.595564424
MTC3	-0.840608726	0.000172971
ATP4	-2.222981918	0.000347343
AIM32	-0.715426182	0.00039194
YML131W	0.985757256	7.87e-05
PHB1	-0.494574934	0.002717702
YER156C	-0.162579925	0.016225745
SSF2	0.035572277	0.584992472
YMR187C	0.063441177	0.724931743
MLC2	-0.151227115	0.419307988
YRB2	-0.049831229	0.63233067
GDB1	0.827897474	2.79e-05
TSR4	0.080848671	0.0256907
RPL10	-0.514956502	0.110520262
GPD2	0.769756469	0.000292323
GIC2	-0.873673543	0.000741588
MRPS5	-1.572781576	2.47e-08
SSM4	0.099112859	0.123186561
PNG1	0.267566796	0.04856164
KNS1	-0.082051787	0.133355868
ATG16	0.294052382	0.05828725
RLP7	-0.112017754	0.149978906
YCS4	0.196587952	0.003467526
LST4	0.059513396	0.309008152
YFR039C	0.297625509	0.001631001
ZRC1	0.172669833	0.070776871
HAP4	-0.728086172	0.005162433
VPS27	0.250968639	0.001186822
TAF11	0.107219416	0.000219492
SLK19	-0.128208777	0.075763673
SEC5	0.119228539	0.017711441
ASA1	0.342625385	0.006912323
YHR127W	-0.021981611	0.790355678
PAP1	0.002063854	0.978714923
RCR2	-0.024952098	0.778584215
ORC5	-0.072610275	0.325473629
EDE1	0.092030855	0.232677927
MRPL8	-1.120601613	0.000602054
SNF5	0.092724514	0.27388123
MSF1	-0.268432992	0.000848156
RRP12	0.203481017	0.008877116
NUP60	-0.028200579	0.8118177
PCD1	0.514323627	1.85e-05
MAS2	-0.491929016	0.001290133
FUI1	0.110146479	0.43823792
GIS3	-0.013917978	0.833122007
YPR147C	-0.072410768	0.63523364
ARP7	0.16306828	0.009162695
MDR1	0.187478961	0.010850359
HBT1	1.948745825	0.000420456
FAS1	-0.54360468	9.8e-05
CPR7	0.114394918	0.27811246
ECM30	0.272128096	0.000692975
SPT3	0.19081772	0.034503318
COX6	-1.819956151	0.001391627
GCS1	-0.039036488	0.50523031
ATP14	-1.697665211	0.018675406
YLR446W	0.150093139	0.269091536
RPL42B	-1.26424915	0.111901489
YTA6	0.013610688	0.848552389
SBA1	0.168837893	0.015725247
ENT1	-0.069811694	0.194635788
TPM1	-0.167593973	0.159796912
AIM5	-0.561845101	0.005035043
YSA1	-0.025733932	0.61545284
DSS1	-0.756562519	0.000372455
TAN1	0.057082018	0.505752136
YLR243W	0.17530328	0.098549467
MSC2	0.233014022	0.000111854
PRP43	0.007564804	0.791340732
RPD3	0.093225142	0.318710528
SGD1	0.207533939	0.049404286
HEM4	-0.184322061	0.125904868
HSL7	0.088160119	0.498698953
BRR2	0.121305708	0.030011917
YMR206W	-0.707983957	0.005882318
HOM6	0.164005439	0.063349224
GCY1	0.041797022	0.547750384
MGR1	-0.158560348	0.011189769
SRB7	-0.416594649	0.320892152
YJL055W	0.355892693	0.001757685
MBP1	0.19817135	0.045652534
IES2	0.202066866	0.007596947
NBL1	-0.373425215	0.243782936
YPT52	0.281530646	0.002157745
LRG1	0.277157558	0.000630578
RBA50	0.140615351	0.038278152
WTM1	0.412177547	0.010519023
SNU66	0.228884972	0.006808542
FSH1	-0.418227049	0.005968218
GRX5	-0.061967531	0.598840209
SET5	0.230265095	0.016452283
RAM2	0.360424191	0.001035835
SCW10	0.678778241	0.014785208
VMA6	0.044766139	0.782268888
GPR1	0.11465813	0.069467605
PHO85	0.140260792	0.013501478
KAP104	0.0188703	0.750899073
STE11	0.036412458	0.36419531
UBC6	-0.033252388	0.504105654
RAD5	-0.01193506	0.835735796
PHO90	0.428232528	0.002915971
ERG25	0.454299378	0.385876519
TFC1	0.037951067	0.556647856
TRX2	0.072788542	0.835238339
EXO1	-0.270710186	0.54416156
EMI5	-0.184147919	0.159334772
GCD1	-0.033887518	0.531012842
VPS3	0.273478477	0.000664977
FRA2	-0.127900773	0.786563472
VAM6	0.131238145	0.206160409
POP4	0.186766071	0.129081226
EXO84	0.086230585	0.464126342
LDB7	0.120632859	0.312764333
YMR1	0.21098049	0.007474258
TRI1	0.215820965	0.007707422
PTC1	0.234372233	0.028778222
BRO1	-0.032177043	0.537906736
SSZ1	0.003020071	0.94087287
GUD1	0.52397663	7.11e-05
FZF1	-0.123425046	0.015447408
APS3	-0.07103544	0.529744518
NPT1	-0.122889155	0.009365653
BUD3	0.020147214	0.700960456
IMP4	-0.006349131	0.895205903
RNR3	1.048618958	0.006726528
XPT1	-0.164006241	0.523993908
GON7	-0.257777613	0.185594003
TAD2	-0.073386392	0.555279658
MRPL51	-1.067611006	0.000611251
RHO3	-0.099222896	0.266640387
YDR381C-A	0.389930236	0.081271235
YMR244C-A	-0.155451984	0.26879802
RPN14	0.3414637	0.000434544
CWC22	0.282586371	0.002674884
RPC82	-0.175582236	0.024921781
TUL1	0.123783699	0.068990899
ABZ2	0.077415457	0.645481464
PRP24	0.157245781	0.071620279
AIM38	-1.199719294	1.81e-05
ADH6	0.306403784	1.83e-05
MSM1	-0.244778197	0.032524963
SNU71	0.152423208	0.004885877
HMG1	0.26517625	0.006617466
RPL19B	-0.442497807	0.197366805
YDR476C	0.864685221	0.035053426
SRL2	0.285679674	0.057995309
PAA1	0.197381062	0.07550659
YPR010C-A	-1.882662477	0.174080708
SFL1	-0.085895127	0.034548089
LSP1	-0.004534142	0.976912954
TIM50	-0.057709752	0.580244773
GRX8	-0.378137212	4.15e-05
APL6	-0.115016072	0.17964181
FYV7	-0.405078746	0.055665477
WHI2	0.016541965	0.705736289
CAB3	0.176779003	7.58e-05
FLC3	0.249794221	0.017648483
SNX3	0.195615708	0.05128381
ADE17	1.25816832	0.001206867
TFB4	0.284928295	0.121028846
