	log2fc	p-adj
COX14	-0.854988369	0.00021873
AIM25	-0.077682971	0.091672882
SGT1	0.268917259	0.010349116
YMR118C	0.277401592	0.331981197
MTW1	0.231478845	0.207346143
ATP25	-1.400008449	9.14e-06
NHX1	-0.0097264	0.909696298
FCY2	0.37794171	0.058784642
NAM8	-0.064432965	0.384916228
FIN1	-0.305484021	0.037437334
SES1	-0.453426355	0.032982463
FUR1	-0.339584554	0.001164845
DIB1	-0.17859426	0.480909561
AFG1	-0.938213156	0.001051843
KAR2	-0.286951753	0.054456153
YJR142W	0.293627058	0.008903178
CSM1	-0.001541611	0.984487312
VTH1	0.569747181	0.000140098
SRP68	0.051634959	0.571591119
HEM4	-0.184322061	0.125904868
SUR1	-0.095650937	0.080046388
MET17	6.330158287	1.65e-06
PIN3	0.25788208	0.05069195
DLT1	0.224642595	0.249436746
CIN8	0.019068599	0.821667192
GIN4	-0.347070162	0.006197865
RTN2	0.518803303	0.009893562
SNU71	0.152423208	0.004885877
RPL34A	-0.293829319	0.089823512
SPE1	1.42301729	0.013287027
MCK1	0.114656727	0.003911947
LCB3	0.263106024	0.355045648
ECM27	0.177674212	0.233651985
UGP1	0.170296599	0.023061827
YJR084W	0.128865957	0.079614794
MPP10	0.094574562	0.20453977
RSM7	-0.859595949	2.08e-06
SCM4	0.429129926	0.161358096
APL2	0.08620538	0.0827867
MTR3	-0.023525863	0.310751575
GSH1	0.182988323	0.009983994
MSH3	-0.064024479	0.448995893
YGL108C	0.043002124	0.825321817
URA8	-0.117349862	0.034672661
CHZ1	0.227627381	0.126745442
POC4	0.070352335	0.384719298
DSE1	0.029357327	0.828323427
YIH1	0.188032027	0.260167201
PFY1	0.189912815	0.007485275
ENA1	0.53938543	0.00384763
BET3	0.058824427	0.421598208
EFR3	0.061198842	0.07455585
NCE102	0.106755121	0.419035692
EMP70	-0.089772136	0.253369817
MEU1	-0.025511669	0.576968127
YNR034W-A	-1.193374073	0.007670218
RPH1	0.410523427	0.001609284
MNN9	0.14362462	0.257556447
YFH7	0.231943069	0.268042366
PIB2	-0.08771448	0.403488509
HSL1	-0.234583082	0.048445158
DUS3	-0.079408839	0.381618117
TPK2	0.19213707	0.016171611
GIM4	0.030174635	0.830142468
ATG1	0.358860276	3.34e-05
PFD1	0.018850222	0.83331217
GPI12	0.232402729	0.323704027
ARO9	-0.334538747	0.00051582
PFK1	0.175203273	0.033560238
IRS4	0.343842863	0.02584946
SMD3	0.050943219	0.682594671
RPS0B	-0.240714687	0.297490331
RVS161	-0.096389927	0.090234879
SEN1	-0.023152444	0.556967924
TRS20	0.116199606	0.028954759
DUO1	0.140830535	0.026622528
SPC98	0.420820499	0.090379196
UTP5	-0.034486662	0.613060765
NTA1	0.191533433	0.064733187
CCW14	0.096601248	0.877501985
DAP2	0.434220581	0.01374489
TMA16	-0.095581864	0.594985803
KIN4	0.119987135	0.1936126
RPL17B	-0.293821671	0.16709442
ALG5	0.09483274	0.097161163
ATG9	0.300264488	0.019151293
MKT1	0.16515723	0.027971784
COG4	0.169991325	0.027370419
BNI5	0.063267324	0.303001852
PEP7	-0.003286343	0.93675112
RRN9	0.129549465	0.117659883
IMG2	-0.816297302	0.005141285
FAS2	-0.562292445	0.005513191
MAK10	0.160375582	0.01089218
HIR2	0.000752868	0.987047304
IWR1	0.176748813	0.109357184
RER2	0.224551154	0.003312275
DGR2	-0.021331432	0.539496547
TRP2	0.012464115	0.607574566
BET4	0.117508496	0.01674652
DML1	0.237120679	0.043765408
HPM1	0.004684633	0.959303737
PUP2	-0.023964313	0.741363421
YER163C	-0.208292975	0.020216281
MGE1	0.147901815	0.306444296
ADE16	-0.06596148	0.208201781
CDC7	0.113476655	0.116962121
GDB1	0.827897474	2.79e-05
TAF8	0.084294242	0.282354171
YDL206W	-0.153774339	0.215540545
LAG2	0.563045835	0.086290347
CHS5	-0.04547132	0.415235094
PDR3	1.357087299	0.000276839
NAB3	0.15470791	0.04074536
YCK2	0.072021189	0.354657011
ARO7	-0.267920853	0.010467668
RPS22A	-0.152740934	0.010140097
FRS1	-0.181501684	0.178529231
