	log2fc	p-adj
SLX4	0.063882847	0.27196954
NAM2	-0.467859581	0.002293975
ATG2	-0.237494291	0.004208217
TIM50	-0.057709752	0.580244773
PCL8	0.055424702	0.503127797
RIT1	-0.101154139	0.131820133
RPS29B	-0.625655286	0.314467722
IES3	0.029740312	0.661265895
RPC40	0.0214967	0.535348722
RPS4B	-0.444799931	0.171676937
TRE2	0.179096638	0.036036056
HHT1	0.044486953	0.809743266
CAM1	0.01247628	0.905384241
YGR035C	1.556946378	0.001655424
YOR389W	0.480153093	0.009690108
ADR1	-1.334056772	2.73e-05
ATP17	-2.473066326	1.55e-07
YNL195C	1.193428449	0.015869487
CAR1	-0.004584823	0.950406537
VTH1	0.569747181	0.000140098
YJR111C	0.26357821	0.112111295
OMA1	-0.255751662	0.002129003
NRG1	0.070719391	0.501470997
SES1	-0.453426355	0.032982463
GLK1	0.080651341	0.625266003
LTE1	0.096795039	0.350366821
ALD6	0.192635316	0.142583197
PRE3	0.061473443	0.537082177
PMT2	0.018723143	0.813815445
URE2	0.018659581	0.702922921
YLR287C	0.066877243	0.504993645
NET1	0.081037125	0.290929638
EAF6	0.306519934	0.027276538
PEF1	0.227619517	0.008834239
CKB2	0.055235194	0.449600799
TRS85	0.223749466	0.003728601
ATP11	-0.052533704	0.373974776
CTS1	0.943363382	0.010689649
GNP1	0.12328523	0.014337643
MEU1	-0.025511669	0.576968127
YGR093W	0.055137863	0.323199869
ODC2	-2.070257406	6.06e-07
HER2	-1.034461548	0.000156462
RPL10	-0.514956502	0.110520262
YMR252C	0.254606419	0.286865208
MSW1	-1.081178448	7.35e-07
STE12	0.003500531	0.934577075
STE23	-0.10586368	0.025777778
YBR138C	-0.0129867	0.858814684
PRP28	0.244750277	0.017406004
TOP2	0.118076129	0.069884784
MRPL36	-1.093311613	7.07e-05
ORT1	-0.563348793	0.000672433
MSN1	0.089890018	0.377706837
YLR173W	0.443554133	0.00620623
YAK1	-0.039938817	0.462457504
TCM62	-0.542468117	0.000209807
BEM1	0.095944045	0.128725507
YME2	0.038101828	0.472033962
RPS24A	-0.372989097	0.072557219
UBC5	-0.49249804	0.362888847
SSK22	0.073628017	0.38542812
CUL3	0.313375332	0.007523953
UTP8	0.077036382	0.076559494
VID24	0.572919875	0.020765629
SSN2	0.165942091	0.038984355
STB5	0.303053134	0.024681172
AIM37	-1.258292686	2.24e-05
COG4	0.169991325	0.027370419
KSS1	0.124374337	0.027430095
SLY41	0.18102488	0.408795892
MDH1	-1.797356683	0.016993533
GPB2	0.123183877	0.061625518
POL32	0.187602173	0.058493323
ARP9	0.037290536	0.680396332
PRP46	0.219457135	0.174504579
RGA2	0.194391034	0.043036432
CBF1	0.086765097	0.036752922
YMC2	0.420483882	0.008245839
GUF1	-0.59584407	0.002379686
PRP43	0.007564804	0.791340732
NSE1	0.247491562	0.039537708
SNX41	0.144355198	0.182025876
YLR407W	0.279965536	0.041143925
YDL156W	0.255967888	0.023327883
RPC53	-0.123031798	0.174859571
ABP140	-0.200362126	0.005084678
BAP3	-0.544349392	0.001057999
NPL6	-0.025215257	0.811564464
YRB30	0.17281964	0.096598937
MAK5	-0.01183433	0.794004271
PRE2	-0.096199715	0.430639589
APE4	0.108291424	0.352229548
GSP1	-0.034300362	0.884073178
PRP24	0.157245781	0.071620279
NUM1	-0.432559608	0.000846745
SWD3	0.106899727	0.090729088
EXO5	-1.336014412	0.00010978
CLD1	-1.598521433	6.23e-06
RPN12	-0.013476033	0.669063576
SRP14	0.112693662	0.178375834
SLA1	-0.204617481	0.030542477
BXI1	0.071221136	0.744807126
HSP30	-3.537814601	0.027455457
RFM1	0.094302764	0.27714366
TAF3	0.141294666	0.000794447
RSA1	0.352323918	0.000129438
GRX8	-0.378137212	4.15e-05
ENT2	0.092855849	0.035513624
YPR153W	0.273474964	0.072701548
YKR023W	0.09256221	0.054641661
YOR111W	0.269977269	0.006695177
YGR012W	0.07990594	0.040715991
ERV25	0.172515901	0.071809823
OTU1	0.377574498	0.010369097
YPT31	0.06215513	0.320222623
SGN1	-0.433558553	0.011129831
