	log2fc	p-adj
SNN1	0.010876217	0.877718033
SEC63	0.125481844	0.211080566
SCD6	0.068155588	0.39762544
SEC13	-0.028346471	0.670105351
NTH1	0.120369313	0.039335383
NUP60	-0.028200579	0.8118177
YOL073C	-0.03971087	0.6984518
TMS1	-0.067075813	0.475442563
YPL245W	-0.562485924	0.000117117
KRI1	0.267399261	0.00033207
MBR1	-0.775503165	0.035101302
TDA10	0.332584098	0.000345229
MCA1	-0.121296781	0.203046984
TIF6	-0.156839758	0.116419666
ERJ5	0.094799567	0.438594011
ARC1	-0.351387537	0.008356679
SWD2	-0.105848638	0.253186929
DIF1	1.103937624	9.69e-05
KAP120	0.29698092	0.001614706
YER134C	-0.205705669	0.057011949
RRI1	0.202418906	0.065274083
SOL4	0.496989589	0.007660071
RPA14	0.018905672	0.668598775
GPI2	-0.313020887	0.220972814
YMR111C	0.088746245	0.193123149
KRS1	-0.129193558	0.001173162
HYR1	0.187263561	0.006148113
SLI1	0.555922862	8.72e-05
BNA4	-0.724652567	0.001432641
YLR001C	0.219710253	0.066928825
PMT6	0.416184386	0.018131547
TEF4	-0.388645941	0.082834606
ASF1	0.408466859	0.000773596
DNF3	0.02045412	0.718212442
TAE1	0.091893239	0.273310764
COG5	0.054773212	0.289493307
SUA7	-0.037024341	0.929651315
DCI1	1.27546965	6.95e-05
TPA1	-0.070145466	0.512053437
MET7	0.054149065	0.466822859
SFH1	0.112954826	0.129378293
YCF1	0.170550216	0.026562635
WRS1	-0.17395832	0.046096249
RGR1	0.217285337	0.025010132
RPN9	0.030411699	0.590133326
HMG2	0.475110223	0.001296397
ADH2	1.621291728	1.41e-07
LTE1	0.096795039	0.350366821
STE7	-0.001762187	0.98658699
NRG1	0.070719391	0.501470997
SUR1	-0.095650937	0.080046388
VPS30	0.099517282	0.15047585
MRPL38	-1.021800262	0.028502338
VIP1	-0.048954786	0.188046655
YNR029C	-0.098070543	0.188819891
SFB3	-0.117184577	0.419425752
PNS1	0.148949167	0.031793717
TSR3	-0.062033605	0.555602025
YCK2	0.072021189	0.354657011
KAR1	0.367190544	0.026273304
YBR197C	-0.305574801	0.013164212
ERP5	0.236028585	0.122817394
ROD1	0.239945691	0.002608196
DAL81	0.25759343	0.036188814
HMF1	0.094256237	0.737564864
RET3	-0.042592635	0.565454446
HSP30	-3.537814601	0.027455457
FRE7	0.51877311	0.037759672
AIM14	0.140915469	0.10035938
MNP1	0.358845226	0.211257487
PDR12	0.591198564	0.03350205
HIF1	-0.013068261	0.962613629
KTR5	0.179899662	0.411756175
FIR1	0.031658211	0.727480011
YPR114W	0.452653527	0.000155775
VAC17	1.62072398	0.00014938
CPR2	0.311196524	0.0067345
RAD14	0.163114365	0.082026138
HOF1	-0.151639477	0.027091955
KAR9	0.152161651	0.071858791
INO80	0.07185245	0.40281456
RRP12	0.203481017	0.008877116
CUE5	0.07271175	0.401419422
SKI3	-0.151114405	0.010148301
TDA2	-0.015935026	0.920699305
CDC31	0.453971546	0.089092996
APC11	0.148688192	0.133913634
YPT10	0.155018612	0.018778228
AIR2	0.005341935	0.946473545
IRS4	0.343842863	0.02584946
ISF1	-0.274329659	0.017133579
ATX1	0.211046685	0.060336969
YLR363W-A	-0.113101745	0.292554863
EPL1	0.159594752	0.142396351
NUP157	0.232490452	0.00095708
YBR230W-A	-0.928145231	2.17e-05
GRX3	0.090649797	0.219789458
IRA2	0.15195299	0.009097642
TIP1	0.76935868	0.002002671
MNE1	-1.409831965	0.000302471
DAS1	0.03590732	0.343108314
VAR1	-2.562673448	0.000530262
OST6	-0.071144239	0.414785339
GAD1	-0.038412469	0.629941189
GIP3	0.576635795	0.004561655
RDS2	0.002380371	0.959852112
KCS1	0.110783188	0.021235963
RAP1	0.154856889	0.01022869
CAT2	1.759685394	2.18e-05
YCR043C	0.038414948	0.639093466
ITR1	0.468891599	0.003574389
BYE1	-0.013308167	0.797216901
SIN3	0.118642546	0.048144061
ALG7	0.123290486	0.062416242
UBP11	0.593607428	0.000225014
LCB3	0.263106024	0.355045648
SYH1	0.215492826	0.07558185
MTF1	-0.195511934	0.253955632
ISA1	-0.319058497	0.003278753
DUG1	0.106193171	0.005553464
SNF7	0.119276229	0.409450775
COG4	0.169991325	0.027370419
MOB1	0.123014484	0.290779867
GGA1	0.038708126	0.656901335
SEC20	0.350879713	0.000104799
ERP1	0.198174402	0.0434073
RTC1	0.17200829	0.004877062
RLM1	0.092262271	0.241404428
PIN3	0.25788208	0.05069195
AIM13	-1.315511268	0.000818924
YML096W	0.066802394	0.060641135
RNR1	-0.455045013	0.028223458
SWH1	0.157435601	0.041522492
HAP3	-0.22251231	0.201382179
CDC73	-0.136430459	0.084464616
MGE1	0.147901815	0.306444296
HSP42	0.170261494	0.003904812
SCS2	0.169995034	0.054962044
RPS25A	-0.652800256	0.147929954
DIP5	1.633018726	7.7e-07
MRPL31	-1.925978468	0.003214341
CDC40	-0.084403637	0.356042214
MSR1	-0.49059442	0.000150018
GAL3	0.347885217	0.020803872
DEF1	-0.221226949	0.112521733
RFA3	-0.292812152	0.312190035
KEL3	-0.049033102	0.509093232
RPL26A	-0.739178819	0.357778782
TDA11	0.375169068	0.00176918
URA4	-0.2954486	0.002207008
THI13	0.037739722	0.654826355
JNM1	0.186309481	0.144297709
RPL26B	-0.483731603	0.185691152
MON2	0.239590583	0.000287788
KEX2	-0.021627328	0.868166514
TYS1	-0.13104706	0.053284448
PSP2	0.235477151	0.002358909
RPS5	-0.322312846	0.298514812
HOC1	0.163460361	0.134741831
SDC1	0.214326745	0.012107121
PUF3	-0.131281322	0.007769436
GAT2	-1.087327475	4.29e-06
YDR333C	0.065071954	0.293618808
DGK1	0.11568362	0.166009141
HSL7	0.088160119	0.498698953
TRM9	-0.013704097	0.890870036
TIF35	-0.090171376	0.350239023
YHR192W	0.350116553	0.014014984
MHT1	0.383288439	2.14e-05
RPS2	-0.288351787	0.011254554
AVL9	0.214462067	0.002841322
RGD1	0.15161515	0.025596322
MET30	0.197883497	0.000850485
IOC4	0.224852378	0.002022035
YJL147C	-0.237779109	0.312587454
SKN7	0.097949969	0.189402258
RDR1	0.041789046	0.497527436
YPL260W	-0.045820932	0.409732273
NPR2	0.216086078	0.058557297
ADE2	0.286020766	0.002515922
SGS1	0.19378955	0.01959527
AIM33	-1.110623776	3.27e-07
GLT1	0.134549391	0.018233753
NET1	0.081037125	0.290929638
SNA3	0.108046454	0.411907669
GPB1	0.003101057	0.98221819
YRO2	-1.640643459	0.000354853
LTV1	0.040164212	0.546957199
DCC1	-0.155576669	0.329632412
CUE1	0.147200692	0.034960774
XPT1	-0.164006241	0.523993908
SSE2	0.447915291	0.000663318
MET32	0.363600448	0.027869115
SMC4	0.217376463	0.001176122
SPE2	-0.061423245	0.704580598
MCX1	-0.140827876	0.113913999
SMD2	0.008028873	0.919445899
QCR7	-2.943679233	3.73e-07
RBG1	-0.100295766	0.076284277
NRP1	-0.122322641	0.205393607
MLF3	0.139461858	0.352521869
PUN1	-0.241924737	0.130865044
CDC24	0.125117019	0.065955189
RNH70	0.313944614	0.009387438
PCL8	0.055424702	0.503127797
AME1	0.37787903	0.017940531
YJR003C	-0.603303502	1.02e-06
BRE5	0.077554313	0.575700165
UBP12	0.146405738	0.144636153
RPL36B	-0.384405998	0.026301999
THI80	0.025974627	0.388608655
MRP17	-1.038525239	4.23e-06
RRG1	-1.771573312	3.03e-05
SHS1	-0.202048197	0.073409886
DCN1	0.006179794	0.966263539
RAD7	0.265725857	0.042256486
PCK1	0.570560312	0.071983215
CHA4	-0.111846094	0.115718984
MIS1	-0.590989836	0.000715014
SDH3	-1.256466264	1.24e-05
ATM1	-0.778492265	0.000144027
SPT10	0.217393816	0.004223413
YLR149C	0.084670447	0.136105008
SDH2	-2.961825969	0.004179225
HAA1	-0.107628132	0.425077667
ANT1	-0.012825953	0.719097024
HXT7	0.586671486	0.002272982
RRG8	-1.737696929	2.51e-05
PPA2	0.257494771	0.000568395
DPP1	0.204982454	0.056767009
MCM7	0.101026537	0.106933988
TGL3	0.326911471	0.001039431
YIP4	-0.226337473	0.467559315
SUA5	0.069341555	0.248198204
FYV4	-1.769850598	2.38e-07
APL4	0.037298064	0.443683204
TPS3	0.050012245	0.548268229
EBS1	0.215060466	0.029283613
YGL185C	0.210494482	0.295343236
TRE2	0.179096638	0.036036056
HEK2	-0.099029608	0.271457768
YVC1	-0.067709189	0.777852485
UPF3	0.031117032	0.749408805
MSS51	-1.348940935	1.94e-06
ENT4	0.131605331	0.00765166
SSH1	0.039322204	0.718656906
LAA1	-0.15997564	0.050187824
NEM1	0.512914366	0.000315822
RAD34	0.033388208	0.546571709
DMA1	-0.064458248	0.317470606
GCD10	-0.006659079	0.924312311
CAX4	0.483962536	0.001943243
AIM23	-1.193430509	2.39e-05
MMR1	-0.447235772	0.000600738
SED1	-0.251798287	0.373086231
MDM20	0.084650223	0.051803653
PSA1	-0.481662254	0.180174886
UTP25	0.096323167	0.228623416
RAD52	0.14003645	0.059938717
REB1	0.239464995	0.027335848
YMR221C	-0.016198368	0.69245335
RPN10	-0.135731607	0.156142391
TEL1	0.194059933	0.679834209
RPL15B	-0.019638524	0.97480329
ACO1	-0.350373771	0.070594091
SNT309	0.027617796	0.792601603
YPP1	0.121023994	0.019213286
NAB3	0.15470791	0.04074536
SSD1	-0.00281673	0.929351955
KIN1	0.057068371	0.242794612
