	log2FC	FDR
YLR163C	0.013997297	0.927219201
YKR060W	-0.09802803	0.651065812
YLR209C	0.010767824	0.958398445
YKL103C	-0.246020493	0.049662906
snR8	-0.14941325	0.766841897
YDR020C	0.256007944	0.048797823
YDR537C	-0.139839361	0.837123785
YPR079W	-0.055282458	0.794763091
YKL066W	0.014392204	0.958444208
YDR164C	-0.038398544	0.811936997
YDL015C	0.056378969	0.709962455
YNL244C	0.07740727	0.81967225
YNR015W	-0.003705267	0.989634308
YDR262W	0.19971468	0.080815245
YBR109C	0.074666133	0.789218697
YBR169C	-0.251849835	0.074077245
YGL105W	-0.058996621	0.728034576
YBR105C	0.318119579	0.016078128
YIL112W	0.12569119	0.288119558
YLL018C-A	-0.485088029	0.005985082
YDL029W	-0.002342772	0.989634308
YOR013W	0.008219875	0.985726201
YNL264C	-0.100591664	0.661421447
YOR202W	0.06115969	0.784648763
YGL047W	0.054383014	0.789562142
YLR113W	-0.020857564	0.892248976
YDR171W	0.004978704	0.982745701
YGL151W	-0.101340479	0.542696236
tS(AGA)B	0.820362139	
YGL060W	-0.1529949	0.375121276
YHR110W	0.160216137	0.24963376
YDR309C	-0.29142669	0.11287568
YMR005W	-0.043391765	0.778268322
YAL017W	-0.045060395	0.778268322
YBR231C	-0.05742167	0.812873943
YPR098C	0.163083455	0.288119558
YMR080C	-0.140803394	0.230784127
YPL122C	0.044617177	0.803312719
YFR016C	-0.039027107	0.808403088
YDR420W	-0.075813353	0.763502732
YGL163C	0.152361293	0.430063985
YDR127W	0.006736017	0.971425742
tP(UGG)O2		
YEL028W	0.403293654	0.001560281
YER085C	0.099028719	
YDR072C	-0.29216796	0.000310505
YJR151W-A	0.164776905	0.909560937
YKR046C	0.104931373	0.448271426
YNL271C	-0.0579208	0.736577297
YGR283C	-0.116727563	0.344078993
YLL014W	0.082996861	0.735844498
YNL262W	-0.190171874	0.202696991
YNL285W	0.69591469	0.540855619
YCR065W	-0.370525398	0.147379286
YMR065W	0.041907179	0.821965211
YPL138C	0.115417188	0.444087138
YKL059C	-0.084386913	0.600310785
YOR178C	-0.115624736	0.380932559
YBR134W	-0.044871909	0.97694552
YOL036W	-0.12349183	0.575490678
YOL009C	0.140129236	0.341538926
YPL246C	-0.040500842	0.829057099
YPL069C	0.127467594	0.446547573
YHL034C	0.015099148	0.95830377
YDL159W	-0.266453336	0.05756863
YBL077W	0.073608782	0.861010951
tL(UAG)L1	0.993560693	0.005257343
YGL028C	-0.09207492	0.44087021
YMR155W	0.058401973	0.718075784
YLR077W	-0.008841692	0.95842574
YHR143W	0.029269593	0.830848306
YBL074C	-0.097020441	0.781037594
YGL011C	-0.003016021	0.989230522
YHR142W	0.068637903	0.695565883
YDR391C	0.161981311	0.292789672
YDL182W	0.295951643	0.01011009
YBR243C	-0.203033418	0.237686996
YHR177W	-0.316026272	0.040195413
YFL039C	0.003293612	0.986710339
YMR193C-A	0.084370588	0.804442465
YKR075C	-0.091638227	0.603672715
YLR368W	-0.050763288	0.770646877
YML009C-A	-0.001405614	0.997778227
YOL052C	-0.133825042	0.331500418
YML071C	0.052379001	0.700894261
YMR199W	-0.199573498	0.134040978
Q0297		
YML092C	0.048530866	0.769578134
tR(UCU)B	1.820761602	
YML127W	-0.259214977	0.070988283
YNL065W	0.209846339	0.451301084
YDL126C	-0.014192474	0.915259605
YMR066W	-0.06294653	0.712429947
YER014C-A		
YCL065W		
YDL032W	-1.162005586	
YNL339W-A		
YBR008C	-0.013483296	0.958126898
YPL050C	0.082058978	0.48035215
YNL245C	-0.140029961	0.555938252
YLR112W	0.171443274	0.590111686
YKR002W	-0.043963726	0.794763091
YBR299W	0.27325082	0.375362651
YIR020C-B	-2.599443096	
YMR071C	0.153026965	0.401999903
YKL223W	-0.622310381	
YPL178W	0.088152358	0.597363593
YPR136C	-0.243174231	0.921518571
YDL066W	-0.305174914	2.95e-05
YBR106W	0.090586914	0.700048768
YHL001W	0.068497819	0.801639773
YDR121W	0.16569654	0.288593562
YEL017W	-0.004080798	0.988106983
YPR077C	0.406044547	0.663008831
