	log2fc	p-adj
YPR010C-A	-1.882662477	0.174080708
ETT1	0.213817554	0.003875376
VPH1	0.223880473	0.018468335
GYP5	0.057133282	0.380007501
CWC2	0.118483065	0.110684115
IRS4	0.343842863	0.02584946
PUT3	0.1524824	0.692120769
UBP12	0.146405738	0.144636153
TSC3	0.175190718	0.061572536
POX1	1.61335546	0.000711034
STE23	-0.10586368	0.025777778
VPS24	0.089704846	0.200607958
VAC17	1.62072398	0.00014938
COX8	-3.003402163	1.43e-05
TRS130	0.126180453	0.001927235
YGR169C-A	-0.105307502	0.598620314
PET494	-1.550535044	0.001847609
HSP30	-3.537814601	0.027455457
GYP1	0.210188798	0.102038315
ISW1	0.032589943	0.471206958
BUR2	0.193968954	0.012842032
NUP116	0.14730859	0.075280924
BIR1	0.048943809	0.492117073
KNH1	0.940246067	0.002226304
ACE2	0.116934248	0.027800484
MMT1	-0.591199373	0.005104832
SNO3	-0.211356778	0.504712531
CUS2	0.077222507	0.641090014
SNP1	0.161096844	0.061819685
TAH18	0.138864423	0.040044413
SGF73	0.21920227	0.011363281
RAD18	0.087871697	0.412451155
KXD1	0.365846162	0.000980132
JEN1	0.512290715	0.000262019
COQ6	-0.42369912	1.34e-05
KRE9	0.020908118	0.822245215
SOF1	-0.074775336	0.296927759
RGC1	-0.121151535	0.163825032
EMG1	-0.117376075	0.224267997
YPR147C	-0.072410768	0.63523364
LOS1	0.048362083	0.420922577
PDR15	1.996439794	0.006555416
UME1	0.079882169	0.255697406
ABF1	0.31471772	0.025629909
HTL1	-0.145137735	0.280329878
YAP1	-0.005574766	0.93121757
YHR138C	0.621313395	0.011781117
CCM1	-0.693304797	7.41e-05
SUM1	0.214586171	0.068652367
RPL10	-0.514956502	0.110520262
OGG1	0.669974017	0.000300726
SFC1	-1.324583283	0.005784057
GDT1	0.097781543	0.473356058
DIP5	1.633018726	7.7e-07
TRZ1	-0.204891772	0.024759524
GRX3	0.090649797	0.219789458
PBA1	-0.165590276	0.341584596
YPS7	0.022602878	0.778055393
YGR021W	-0.797142636	4.06e-05
HTB1	0.698734977	0.151296069
RPL15B	-0.019638524	0.97480329
MTQ2	0.482935157	0.005528078
SFL1	-0.085895127	0.034548089
XDJ1	0.573438654	0.003890652
SIR1	0.203071565	0.114384028
COG4	0.169991325	0.027370419
TOA1	0.186283224	0.131469805
YMR111C	0.088746245	0.193123149
NDD1	-0.503622198	0.003866228
TAE1	0.091893239	0.273310764
YML037C	0.131792586	0.174649816
FMP43	2.508270662	0.000192337
SYT1	0.155444609	0.062575842
YFL052W	0.567305918	0.001869167
WTM1	0.412177547	0.010519023
HYP2	-0.055933804	0.531285471
CCT7	-0.203560686	0.003733922
CYB2	1.27096371	0.016592016
MDG1	0.081950993	0.231777507
