	log2fc	p-adj
SUB2	-0.001462666	0.967198005
GLO4	0.158349092	0.371272224
FBP26	0.110310245	0.090919805
TOD6	0.196414729	0.192030676
THI3	0.170465946	0.067970279
RRP3	-0.250859997	0.012196582
SAM1	-0.507854122	0.001394688
NRG1	0.070719391	0.501470997
CDC37	0.020098647	0.791799054
CAR2	0.792769139	0.000137623
OCA5	0.118173179	0.109731668
VPS45	0.131118849	0.007885703
ATO2	1.964374899	4.15e-06
VPS9	-0.013915801	0.587059037
TPN1	0.059471098	0.451870493
PRM4	-0.418844182	0.009951734
RPL14A	-0.60487077	0.254160591
PFA3	-0.142000575	0.676266896
FAA2	0.530855964	0.068877039
MED4	0.051612683	0.874735527
PMA1	-0.594868292	0.004022887
FRA1	0.222742675	0.000839803
HRR25	-0.004431208	0.965329254
HAP5	-0.060968014	0.382171995
TAF4	0.038907168	0.508754418
YBL059W	-0.934034953	0.000182209
PET127	-1.366549109	0.000121796
BUD7	0.257225904	0.000589969
DOA1	-0.056117377	0.435454155
CTM1	0.243086009	0.002370872
UFD4	0.274693104	0.001698646
PDC2	0.257008201	0.001199416
VPS4	-0.045523429	0.565072524
TPO5	-0.043034405	0.588334278
PER33	0.182350836	0.015238527
LYS4	-0.392550244	0.000680745
ACE2	0.116934248	0.027800484
CAF16	0.110396484	0.099963243
LEU1	-1.647075997	1.86e-06
MPM1	0.065711771	0.326924252
GCR2	0.092318143	0.275823311
GIP4	0.040795751	0.643427733
IMD2	-0.37930723	0.007741312
SHE9	-0.707386926	0.000457526
SEC65	-0.099034232	0.184570357
SNP1	0.161096844	0.061819685
NCE103	3.012565765	0.076002742
DCW1	0.158309819	0.589562862
TPC1	-1.132641989	0.0004219
PMR1	0.12680059	0.067763831
YMR087W	-0.153121222	0.075685099
ECM19	-0.834384312	0.00016754
ALG14	0.458532577	0.011560233
RPA49	-0.162652227	0.229159842
ARG80	0.092355497	0.38052778
IES6	0.149746158	0.085252971
RTR1	-0.017575281	0.887755195
BUL2	-0.013511629	0.786155896
MRPL38	-1.021800262	0.028502338
TRX3	-0.166085164	0.323971391
ARI1	0.895216134	0.010429868
HEM14	0.161042964	0.078691733
KHA1	-0.142413196	0.122952203
AIM31	-0.527996578	0.00122864
SGF11	0.054042012	0.765190182
QDR2	-0.227010479	0.000998489
BRE1	0.130569784	0.024402955
PUF3	-0.131281322	0.007769436
YDR056C	-0.162863567	0.451340496
ATP15	-1.296223626	0.000410045
SUC2	0.991661667	3e-05
BOP3	-0.110182047	0.160415851
MET22	0.201152632	0.098469062
SNC2	0.387081538	0.021792914
TAD2	-0.073386392	0.555279658
PRB1	0.412307435	0.004096911
TAF2	0.192532283	0.000883033
TMA17	0.008813112	0.873449345
SAW1	0.070801309	0.684215543
PRE7	-0.122322078	0.394177475
RPN14	0.3414637	0.000434544
STB4	0.033971816	0.788426846
CTH1	-0.257966235	0.183264104
ABF1	0.31471772	0.025629909
SPT20	0.249318671	0.002906748
COQ3	-0.400958565	0.20028513
RPO21	0.078493858	0.095724097
SYP1	0.042430376	0.222902057
YSP2	0.079796885	0.354849274
UBP2	0.0019489	0.97782719
COX7	-2.804521767	0.000454471
CYT1	-1.881464531	8.28e-05
ATG19	-0.176590833	0.038250527
RAD57	0.420731981	0.036332922
DSD1	0.067774229	0.428317937
ROD1	0.239945691	0.002608196
LCB1	0.153498825	0.330492197
YCR075W-A	0.18357663	0.009276171
IRC6	-0.205356656	0.060037011
YPT31	0.06215513	0.320222623
ESS1	0.220889852	0.048239345
DBP7	0.0923643	0.219216547
NMD2	0.207845574	0.037895147
CDS1	0.003357555	0.96885179
GET3	-0.059305015	0.027394479
