	log2FC	FDR
YPR158C-D	0.151153482	0.818775653
YJL088W	0.049299982	0.902689415
YOR287C	0.049800574	0.814725677
YIL051C	-0.047200077	0.81697953
YLR464W		
YDR403W	0.381257823	0.006979134
YHR115C	0.006780452	0.982511073
YIR007W	0.039248744	0.883636314
YHR196W	0.054690559	0.71140868
YNL064C	-0.001286936	0.993689586
YAL041W	-0.200430652	0.166949538
YBL034C	-0.018933754	0.944933063
YDR477W	-0.075601391	0.679141877
YPR027C	0.09887641	0.475277845
YER058W	0.12389144	0.644349396
YMR267W	-0.031181165	0.854065031
YMR181C	-0.064935057	0.736710346
YOL048C	0.043411692	0.807444534
tM(CAU)Q1		
YOR310C	0.027283532	0.864554001
YER138C		
YML110C	-0.029224738	0.861517896
YDR476C	0.130873134	0.588425412
YPL249C-A	0.12409662	0.850633132
YNL339W-B		
YHR023W	0.17990478	0.07658736
YER056C-A	0.069800905	0.838344147
YJR096W	0.081607526	0.596272352
YNL293W	-0.181608484	0.14964232
YOL092W	0.046593119	0.797541078
YGR071C	0.027596322	0.856033589
YNR053C	-0.027210072	0.853816613
YLR032W	-0.16419471	0.286674184
YDR328C	0.096838237	0.773135713
Q0297		
YKL025C	-0.159135867	0.364556505
YDR095C	-0.604620908	0.724769364
YIL007C	0.145014923	0.339398551
tS(GCU)Q1		
YLR208W	0.017123545	0.910082925
YIL153W	-0.182208488	0.39094145
YHR050W-A	-0.476230679	0.525243516
YDR058C	0.155255027	0.203635671
YGL214W	0.070218934	0.910082925
YER066W	0.273957105	0.101417888
YLR205C	0.255510337	0.200322577
YIL098C	0.121216026	0.712429947
YOL038C-A	0.210450112	0.689347541
YGL095C	0.036225051	0.798998434
YNR056C	0.117769669	0.655204461
snR73	0.393868472	0.597363593
YFR057W	-0.646212467	
YMR172W	-0.226059649	0.137847536
YDR534C	0.270752534	0.44311246
YGL099W	-0.017400452	0.933408918
YBR298C-A	0.819888039	0.651487608
YDR422C	-0.120483706	0.524879673
YKR065C	-0.036698581	0.861179208
YJL208C	-0.278822653	0.022213456
YKR050W	-0.157011841	0.586771864
YGL017W	0.03544271	0.860938865
YKL055C	-0.441202829	0.011535262
YLR156C-A		
Q0158		
YCR020W-B	-0.040681487	0.910082925
YMR134W	0.113413579	0.587960188
YOL023W	-0.229591621	0.018821114
YPL129W	0.071069347	0.709086862
YMR200W	-0.021185917	0.908977448
YML004C	0.07750599	0.643911893
YNR006W	-0.282224281	0.005769526
YLR011W	0.211244164	0.188981453
YOR148C	0.158252064	0.479466581
YLR448W	-0.043775367	0.848461688
YOL089C	-0.137959409	0.370111646
YBL038W	-0.052047633	0.782573692
YER124C	0.094402678	0.428938018
YJL176C	-0.017046998	0.920421041
YJL020W-A		
YGL241W	0.139527059	0.171274474
YDR044W	-0.455160537	7.22e-05
YHL039W	-0.024277493	0.896825207
YLL062C	-0.091736909	0.698874927
YGL154C	0.259965701	0.029742199
YJR139C	0.102382871	0.335715156
YNR002C	-0.114933443	0.480555286
YIL071C	-0.077223354	0.732914046
YLR129W	-0.024111122	0.867691002
YDR043C	0.125579409	0.509530238
YDR170W-A	0.084810396	0.787958612
YGR293C	0.27320102	0.855796165
YHR137W	-0.166269766	0.31046687
YDR038C	-0.229330893	0.421761891
YKL030W	0.19984312	0.756370267
YPR018W	0.014639521	0.945022719
YLR347W-A		
YKL020C	-0.152675858	0.274214798
YOR166C	0.067846967	0.651087588
YKL060C	0.085167457	0.860938865
YIL006W	-0.783265032	1.04e-05
YIL119C	-0.309891653	0.012016255
YBR290W	0.04793621	0.798462887
YBL113C	0.115433706	0.803312719
YAL025C	0.040805444	0.833440478
YKL065C	0.116095446	0.646726608
tI(AAU)E1	0.09902907	
YOL077C	0.090236476	0.607388324
YLR307C-A	0.264760685	0.547533372
YER168C	0.06095107	0.676179096
YOL010W	0.040681247	0.807223573
YMR222C	-0.033999597	0.874684074
YMR158W-B	-0.077725717	0.942152334
YBR140C	-0.023243214	0.871671069
YHL048C-A	1.564404027	
YNL135C	0.066452358	0.832496655
YIR020W-A		
YOR305W	0.008963918	0.96355165
YML032C	-0.376479461	0.001497774
YGR090W	-0.139747884	0.308145509
YOR326W	-0.070992409	0.651054764
YDR055W	-0.487825801	2.55e-07
YAL019W-A	1.840120549	
YHR170W	0.116776643	0.286623037
YNL125C	0.131849193	0.315768193
YOL099C	0.032022649	0.967959996
YHR037W	-0.185174117	0.046799915
YGL086W	-0.00573582	0.976006771
YDL047W	-0.070438314	0.692970996
YJR140C	0.032331868	0.821999837
YDR465C	0.155886414	0.122814401
YDR353W	0.015623047	0.925016154
YHL009C	-0.117749935	0.553058942
YGR218W	-0.079415633	0.474125802
YNL153C	0.030501761	0.902689415
YER044C	0.2440775	0.066921493
YEL076C		
YEL072W	0.090200031	0.715650327
YGL213C	-0.053221851	0.791611198
YIR010W	-0.072910171	0.764712979
YNR062C	-0.467785163	0.033353869
YPL024W	-0.449209561	9.2e-05
YDR234W	-0.054321479	0.78512545
YNL308C	0.155133817	0.051985407
YHR005C	-0.11257347	0.411676728
YJR091C	-0.129464445	0.366463828
YLR290C	0.085618357	0.608342888
YIL162W	0.181194249	0.024179613
YHL045W	-0.102269057	0.948966478
YHR043C	-2.982244881	1.25e-116
YDR315C	0.17510887	0.378914433
YEL073C	-0.016569449	0.964788215
YDL245C	0.236581283	0.771472109
YMR077C	0.138648772	0.485533744
YBR239C	0.168548443	0.369561575
YGR059W	-0.531934195	1.65e-05
YOR168W	-0.046761636	0.739257409
YBR080C	-0.225118231	0.007743403
YKL155C	-0.175237851	0.07998956
YML072C	0.071696114	0.555564607
YNL230C	-0.248433334	0.216459648
YOL073C	-0.193562251	0.146555795
YOR113W	-0.146832631	0.322055576
YDR468C	0.078497512	0.703495754
YMR110C	0.075252016	0.595707503
YKL072W	0.40627553	0.00034048
YHL013C	0.118135645	0.462544964
YOR008C	-0.043033154	0.771472109
YDL219W	0.112748407	0.609610324
YBR005W	-0.167909301	0.202696991
YGR186W	-0.074598136	0.535487256
YBL084C	-0.221804578	0.128864867
YLR223C	-0.113487335	0.565677373
YAL034C	-0.181399354	0.146751033
YDR437W	-0.049751982	0.884326461
YIL038C	-0.097950156	0.492662357
YMR319C	0.359282281	3.48e-05
YPR007C	0.162980454	0.516599245
YJL135W	-0.066034743	0.973011676
YGR074W	0.112489409	0.695820995
YHR178W	-0.123433521	0.605161656
YFR025C	-0.112882353	0.452678627
YDR377W	-0.115154629	0.660585808
YDR218C	1.35675129	1.17e-09
YLR361C	-0.02170201	0.910082925
YIL096C	0.210050123	0.110414366
YHR056W-A	-0.077106635	0.976880499
YHR019C	-0.098496778	0.28143246
YHR050W	-0.150126943	0.165273266
YDR128W	0.070182542	0.662415792
YPL183W-A	0.02196345	0.931808324
YLR232W	-0.207073726	0.816098907
YJR009C	-0.003859128	0.988106983
YNR016C	-0.21774193	0.02533701
YPR108W	0.096750338	0.457141411
YNL260C	-0.055148004	0.848095354
YML046W	-0.010407583	0.958335214
YDR195W	-0.147936038	0.301986982
YMR213W	-0.297891013	0.018985905
YGL135W	0.064303098	0.86611298
YGL226C-A	0.134347336	0.538187889
YAR047C	-0.147958778	0.803312719
YHL006W-A	0.231058226	0.559026031
YOR137C	-0.239574339	0.026053457
YGL258W	0.589605885	0.027856773
YDR409W	-0.192237732	0.303464487
YJL207C	-0.251621183	0.008562445
tL(GAG)G	0.712054884	0.494570345
YBR229C	-0.20414234	0.07133811
YLR085C	0.004735204	0.98208174
YHL017W	-0.112789255	0.394834777
YJL137C	-0.495301014	5.69e-05
YDR034W-B	0.02831515	0.95842574
YNL254C	-0.075056059	0.735167994
YDR022C	0.114678059	0.609571664
YHR057C	0.000605888	0.997778227
YDL001W	0.033005231	0.843089862
YLR065C	0.104605195	0.577341351
YFL036W	-0.075461877	0.543215245
YMR042W	0.262522281	0.113347145
YOR336W	-0.271276764	0.005265016
YNL049C	-0.353203851	0.00012577
YDR235W	0.041877295	0.79352116
YLR310C	-0.093235599	0.565677373
YBR124W	1.430315645	0.584464402
YPR046W	-0.09222682	0.740435909
YMR046W-A		
YLR066W	0.118896064	0.514262747
YMR294W-A	0.08344707	0.833606142
YOL166W-A		
YBL105C	-0.023518746	0.856099616
tR(UCU)B	1.820761602	
YGL242C	0.001203141	0.997158951
YDL133W	0.007277786	0.967959996
YPR158C-C		
YGL169W	0.019412013	0.917131309
YGL179C	-0.438716667	0.003491083
YGR101W	-0.242830525	0.031562677
YBR063C	0.144631062	0.407079471
YMR102C	-0.323468948	0.09907813
YJL095W	-0.202210763	0.248282414
YDL128W	-0.069180114	0.687966103
YGR290W	0.028935922	0.967959996
YML031W	-0.119147427	0.353333013
YIL074C	-0.102056969	0.527149424
tM(CAU)P	0.680225678	0.7953751
YDL142C	0.040439985	0.82525324
YOR364W	-0.183636548	0.850669356
YOR174W	-0.002036367	0.991839999
snR51	0.076574528	0.91421918
YCR071C	0.062733063	0.784732543
YBL016W	-0.223010398	0.192264409
YPR032W	-0.303304626	0.001170808
YLR109W	0.122696518	0.591960648
YBR098W	0.11171862	0.574397109
YFL012W-A	-2.213411902	
YBR059C	-0.183004755	0.051985407
YIR029W	-0.653522712	1.05e-07
tS(GCU)F	0.12215731	
YKL073W	-0.266314541	0.017273219
YPL031C	-0.160364537	0.22415059
YBL106C	-0.034946237	0.893340011
YNL054W	-0.12591998	0.565677373
YMR209C	0.013659243	0.941167788
YGL129C	-0.111526808	0.408236884
YDR399W	0.191124396	0.193393205
YPR080W	0.043814559	0.909011351
YOR020C	0.088880462	0.804442465
YLR068W	0.199569838	0.530663504
YIL106W	-0.114257691	0.461710369
YDR183C-A	-0.124639974	0.845222236
YJR023C	0.011508279	0.988106983
YMR210W	-0.026224685	0.868721935
tQ(UUG)D2		
YNL284C	0.076790645	0.627360045
YBR265W	-0.137160867	0.407452299
YOR128C	-0.081616225	0.69544632
YBR212W	-0.017686963	0.918913472
YDR271C	0.484207237	0.605161656
YNL020C	-0.276409209	0.001609169
YKR021W	-0.147634846	0.390784526
YDR028C	-0.053497129	0.661389331
YLR067C	-0.246906384	0.026427378
YGL170C	0.380206816	0.16412255
YHL004W	-0.163347267	0.233073523
YLL023C	0.050418872	0.811672859
YDR506C	-0.247713736	0.072617587
YDR411C	0.010409858	0.958335214
YBR121C-A		
YNR067C	0.231150016	0.078373511
YGL125W	-0.335967776	0.0070085
YBR175W	-0.396650766	0.009338338
YKL044W	0.306118596	0.646496017
YHL030W-A	-0.611859604	0.640576495
tV(AAC)G1	1.350321745	0.542696236
YMR075C-A	0.112618442	0.821991263
YHR012W	0.011733556	0.957378132
YNR001W-A	0.681034404	0.651065812
YHR025W	0.033648949	0.887738979
YPR025C	0.108503	0.444814778
YNL151C	0.082504441	0.607462205
YOL019W	-0.1513331	0.447924053
YMR239C	0.080244081	0.628873163
YPL192C	0.245354533	0.286674184
YEL039C	0.261199221	0.310085228
YLL050C	0.019443568	0.938445597
YMR318C	-0.057308656	0.693885291
YDR003W	-0.103775961	0.559026031
YBR222C	-0.028358514	0.888034186
YPL156C	0.11688346	0.327195598
YKL101W	-0.274233861	0.031891054
YPR006C	0.695205718	3.9e-15
YLR265C	0.100800595	0.50552112
YBR200W-A	-0.246626193	0.787473525
YDL036C	0.04668322	0.790655886
YLR095C	-0.141303593	0.463009987
YER043C	-0.134545416	0.139966775
YML086C	-0.172742233	0.080247805
YML121W	0.147811721	0.234053501
YBR268W	0.088319256	0.776769353
YBR090C	0.177319521	0.776615849
YPR156C	-0.628722303	3.93e-11
tH(GUG)Q		
YML094C-A	-0.455494925	0.739257409
YBR027C	-0.283630923	0.678517042
YDR381W	0.08701023	0.755321166
YBR183W	0.137438201	0.360393757
YBL031W	-0.068293543	0.762370422
YGR176W	0.011868985	0.989634308
YHR022C-A	1.108850239	0.006867605
tS(UGA)E	1.023629641	0.300793732
YPL257W-B		
YMR002W	0.010425356	0.962762632
YPL095C	-0.049218808	0.770170988
YPL153C	-0.109968899	0.785739855
YJL024C	0.025799146	0.898080599
YMR157C	0.10511651	0.499546966
YGR228W	0.008659331	0.989634308
YNL052W	-0.258645275	0.061272847
YGR161W-B	0.820362139	
YDL028C	-0.07861866	0.677472842
YLR146W-A	-0.017362221	0.968616447
YBR201C-A	0.206960915	0.410520274
YCL045C	-0.294334664	0.00102352
tS(AGA)A	2.121367411	
YJL046W	-0.02015385	0.910082925
YGR091W	0.077596186	0.587372641
YJR112W	-0.009687799	0.971739854
YDL103C	-0.209786539	0.091646189
YDL187C	0.332346066	0.808403088
snR74	0.325816621	0.647027253
YDL185C-A	-0.117104287	0.899855388
YPR131C	0.064677736	0.767734104
YAR010C	0.583648069	
YMR044W	-0.014275517	0.939701427
YIR034C	-0.089764955	0.678304467
YFL021W	-0.369227502	0.129669034
YFR027W	-0.263589756	0.387354049
tY(GUA)J2	0.802845571	
YJL101C	-0.096102578	0.626814222
YMR141C	0.21840381	0.524486058
YGR252W	0.05958581	0.667352127
YDR299W	0.05294583	0.746360459
YLR231C	-0.247682046	0.024681857
YOR351C	0.077205789	0.886704034
YKL018W	-0.106002904	0.587071739
YKL176C	-0.11771539	0.362628831
YMR008C	-0.31830043	0.003529587
tR(UCU)M2	-0.905616349	
YOR085W	-0.235389823	0.160070934
YKL132C	-0.231667816	0.469926413
YJR110W	-0.157980701	0.214837397
