	log2fc	p-adj
ERR3	1.092975295	0.005124211
GBP2	-0.43293311	0.008106983
SKI6	0.11166694	0.167707037
FMP37	0.10817036	0.039494298
APL2	0.08620538	0.0827867
RTT109	0.295540431	0.041600734
AIM19	-1.333571538	0.004566086
HRT3	-0.041966914	0.558564097
HIS7	0.180029235	0.008783752
PET112	-0.932408783	2.59e-06
DUG3	0.248606656	0.018193499
NKP2	0.403197078	3.38e-05
CDC4	0.088934663	0.374105748
TVP18	0.11288007	0.169509935
TMA7	-0.237813826	0.184801341
RPL16B	-0.321000893	0.044552614
PRE9	-0.08015605	0.4905669
SRL2	0.285679674	0.057995309
YTM1	-0.061759833	0.599153329
FKH1	-0.129785493	0.215624864
SGT1	0.268917259	0.010349116
SLI15	0.240388465	0.136715444
LCB3	0.263106024	0.355045648
FRS1	-0.181501684	0.178529231
KRR1	-0.026507545	0.550800171
SLM1	0.21352873	0.001211007
MNN10	0.052660559	0.45316934
DYS1	0.006159637	0.968422433
YPR089W	0.126662105	0.073666816
ALG9	0.274526383	0.026188329
PMR1	0.12680059	0.067763831
KAR4	-0.343584325	0.066549154
RPN9	0.030411699	0.590133326
YPL014W	-0.481517643	0.000265304
CBP6	-0.330094935	0.012121233
MRPL35	-0.700365975	2.8e-05
ATP10	-0.709946049	1.4e-05
ABD1	0.029403113	0.0389515
PNT1	-0.303053607	0.004439674
LAT1	-0.255287185	0.008705668
CUP2	-0.044809654	0.933401392
RPS24A	-0.372989097	0.072557219
EDC2	-0.184118665	0.458671743
IES2	0.202066866	0.007596947
YFR039C	0.297625509	0.001631001
CAF120	0.192127444	0.030159028
NCS6	0.045073662	0.761931843
PRP24	0.157245781	0.071620279
ATG26	0.181054691	0.083517518
GPB2	0.123183877	0.061625518
LYS1	0.119404054	0.305734352
RAT1	0.089971073	0.190202961
SEN2	0.074663841	0.655006466
HOR2	1.14797974	6.14e-05
PSE1	-0.073551041	0.234230414
IFA38	0.080428258	0.397345025
YNL058C	-0.082091632	0.373233308
ROD1	0.239945691	0.002608196
AME1	0.37787903	0.017940531
TAF1	0.063072448	0.37378549
BMH1	-0.107785064	0.342718928
UBX3	0.107422141	0.232447559
APC2	0.174603536	0.031369866
GLO1	0.388888529	0.010800207
YHR080C	-0.260724869	0.00690377
YDL063C	0.273471754	0.131237245
POL12	0.174733774	0.031028049
GSH2	-0.102494243	0.26635435
YFR045W	-1.040357824	4.74e-05
CCZ1	0.434457851	0.003436471
XKS1	-0.341786027	0.004671339
IRC25	-0.151559834	0.403784819
BRE1	0.130569784	0.024402955
YRA1	0.033000324	0.606389317
PIS1	0.304072522	0.034847284
FAA1	0.596413101	0.002657366
COS2	0.42139956	0.015645164
MNN4	-0.083094461	0.345119474
TOP1	0.130191658	0.044630168
RPL4B	-0.049884843	0.541960506
SEY1	0.244560839	0.010358195
HYR1	0.187263561	0.006148113
QCR7	-2.943679233	3.73e-07
LCB2	0.10593185	0.481909956
STI1	0.053321163	0.227279286
ACC1	0.459938785	0.000153684
GOT1	0.131333788	0.14040025
RTR2	0.777380426	0.000126165
SPC3	0.24285188	0.080792416
YBR197C	-0.305574801	0.013164212
POP7	-0.099507221	0.319036375
YIL001W	0.231213467	0.005980638
SEH1	-0.028538661	0.877055077
IRE1	0.171539794	0.351613809
PUB1	-0.141813	0.143603053
YOR262W	0.115520767	0.170613473
CLU1	-0.56637217	0.000634513
MET13	0.234624464	0.0062309
MAP2	0.005211423	0.932392392
CHS7	-0.486053611	0.332653751
NUC1	-0.629209199	1.77e-06
VOA1	-0.185734131	0.41100208
POT1	0.60466419	0.040607783
PRP6	0.21972467	0.005318907
PTK1	0.258867755	0.098686631
ARO9	-0.334538747	0.00051582
DID4	0.041673722	0.613252692
PRD1	-0.423665701	0.000984625
YKL133C	-0.795350102	0.000697357
YDR262W	0.190103417	0.010273317
CBK1	-0.013495787	0.769544284
YFH1	-0.466725082	0.150662643
DOC1	0.251234627	0.013329568
REB1	0.239464995	0.027335848
TRA1	0.127596821	0.032756431
WHI4	-0.22369077	0.015774979
ATP16	-0.396361239	0.006645331
IRC5	0.125588525	0.060207788
AVO2	0.043201347	0.70902533
SDO1	-0.280581816	0.028604043
GAS3	0.10142255	0.052555942
HHO1	-0.089721892	0.183078533
RIO1	0.070516669	0.49788262
SGF29	0.246425492	0.020028726
DYN3	0.09070683	0.171739413
CWC25	0.281222113	0.099493734
YNL155W	-0.137348774	0.040499662
KAP114	0.194779388	0.073537033
SIR2	0.297822882	0.018796775
MSC7	0.26895104	0.059537219
TPS1	0.239695519	0.010507704
APT2	0.307619229	0.009227475
YJR124C	-0.048737581	0.701843389
RGR1	0.217285337	0.025010132
PDC2	0.257008201	0.001199416
SAY1	0.033741139	0.605357708
XDJ1	0.573438654	0.003890652
RAD33	0.263366016	0.000811268
RBL2	-0.11230366	0.407798391
CNM67	-0.048436491	0.480476582
RPS16B	-0.310107952	0.003809468
UBP7	0.239584654	0.007580859
YMR196W	0.720289039	0.00066966
VPS75	-9.49e-05	0.998652121
YJR011C	0.04676728	0.59794407
YNL108C	0.108715664	0.253496641
LAG2	0.563045835	0.086290347
MTG1	-1.352435741	1.16e-05
NEO1	0.130095952	0.012489872
ECM1	0.099573394	0.24705768
YMR210W	-0.627439407	5.09e-05
MVB12	-0.150624897	0.26853909
YKE4	-0.085729282	0.511274697
TPO5	-0.043034405	0.588334278
SSC1	-0.149589031	0.332331129
TRM1	0.220878975	0.014480239
VMA16	-0.051079451	0.742538671
SCS22	0.624341505	7.82e-05
SEC31	0.005926885	0.862358194
YNL011C	-0.127954346	0.064246246
HER2	-1.034461548	0.000156462
UTP22	0.129372138	0.036803372
YBL086C	0.051039406	0.780672523
ALD4	1.42076039	0.000701743
SAS5	0.229660951	0.0347335
URH1	0.20008156	0.210523567
TCB3	0.167508882	0.106352848
CIN5	-0.141164722	0.664187531
OLE1	-1.022223717	0.001982559
UBC13	0.15049505	0.335648861
ALF1	0.538802505	0.007975082
PEX27	0.143593933	0.157238576
SGN1	-0.433558553	0.011129831
YPL247C	-0.021002564	0.62594433
BLS1	0.228538374	0.017241217
YLR281C	-1.040712637	0.063390818
DPP1	0.204982454	0.056767009
HSP10	0.154723828	0.133133821
THO2	0.220426216	0.001851362
YGR035C	1.556946378	0.001655424
