	log2fc	p-adj
CIA1	0.345830958	0.157450673
TAF8	0.084294242	0.282354171
KIP3	-0.12436233	0.242136966
DSS1	-0.756562519	0.000372455
PEX4	0.336282446	0.019547143
SAM2	-0.279876218	0.042846667
RSA1	0.352323918	0.000129438
BUD17	0.496163832	0.003097076
PUB1	-0.141813	0.143603053
ARD1	-0.125044395	0.030395801
RRP12	0.203481017	0.008877116
IRC15	1.128352267	1.31e-06
PEX5	-0.13397581	0.085460154
PMT5	0.153113857	0.578731937
MDM38	0.073080287	0.078562354
IMD3	-0.494753534	0.061296977
MET16	0.790702201	0.013124
MUK1	0.006923878	0.927047032
TMA7	-0.237813826	0.184801341
PML39	0.308695935	0.005234215
SWD1	0.281660757	0.000775573
MDR1	0.187478961	0.010850359
RGI1	-0.120461198	0.479224621
IQG1	-0.197436672	0.376887006
ORC2	0.101072622	0.192137552
ILV6	-0.301886175	0.002186049
BCK1	0.261599372	0.031948292
BIG1	0.357552217	0.016073739
YBL086C	0.051039406	0.780672523
PAP2	0.101008707	0.30814571
CMC1	-1.103996594	3.69e-05
YHR131C	0.161071249	0.037308482
SBA1	0.168837893	0.015725247
WHI2	0.016541965	0.705736289
MRPL32	-0.814099704	0.000162142
ADE17	1.25816832	0.001206867
CAF120	0.192127444	0.030159028
ARV1	0.146926102	0.245416326
SOD1	0.15880025	0.3156612
DSS4	0.16892121	0.325768369
YHR202W	0.456467634	5.2e-05
YHR127W	-0.021981611	0.790355678
YNG2	0.124214636	0.57839018
PCL6	0.150575938	0.037131244
MRPL38	-1.021800262	0.028502338
BPL1	0.196122706	0.004598871
SER33	0.236609334	0.002324217
SIC1	0.395291589	0.028301864
SLX5	0.026431629	0.534750679
PRP42	0.19916456	0.012741135
RPL17A	-0.988515123	0.465508732
ATG19	-0.176590833	0.038250527
GLC8	-0.033813809	0.776117534
YMR027W	0.030886891	0.691763364
PRP46	0.219457135	0.174504579
SNQ2	0.520142866	0.021624113
BUD31	0.394005281	0.022843594
RGD1	0.15161515	0.025596322
URA7	-0.123316971	0.055716827
POL2	-0.034993671	0.370009486
GON7	-0.257777613	0.185594003
COX1	-3.378118682	3.84e-09
YHR214C-B	0.090271508	0.35900552
UBC4	-0.064753909	0.709339713
SSH1	0.039322204	0.718656906
ATG8	0.059105108	0.713120034
PIK1	0.121545636	0.107235455
PEX2	0.350586023	0.001126107
KSS1	0.124374337	0.027430095
GIS3	-0.013917978	0.833122007
GUD1	0.52397663	7.11e-05
OPT1	0.907468914	0.000423571
HPT1	0.302151151	0.259052242
PET494	-1.550535044	0.001847609
PCT1	0.238607825	0.002215518
YCL012C	-0.222773456	0.003870229
APM4	-0.012292621	0.639731738
YMR102C	0.369370567	0.00162627
NGL3	0.831286553	0.002699536
DIA1	-0.56988923	0.016315508
PPE1	0.216471908	0.080748668
ABZ2	0.077415457	0.645481464
YML079W	0.046759002	0.667367968
RRG9	-0.178756196	0.426689121
SWC5	0.213454561	0.023568294
CDC15	-0.004831429	0.9150534
YDL027C	-1.35452051	1.72e-08
UGA2	0.815388786	0.001578052
ISC1	0.237625691	0.379632091
ASC1	-0.236346212	0.009605246
BUD5	0.060793706	0.4731969
YIL151C	-0.145661186	0.038075459
VPS8	0.274247612	0.07426197
YPT6	-0.016626199	0.455393093
BNA7	0.081179467	0.316172737
VHS3	0.290388773	0.005770881
APC1	0.164129562	0.006536047
IRC3	-0.298765519	0.063747109
DYN3	0.09070683	0.171739413
VPS27	0.250968639	0.001186822
SSA2	0.065802092	0.688193256
SOD2	-0.966955032	3.26e-05
YBL028C	-0.157485793	0.272267199
PSH1	0.268208936	0.00733286
SHE2	-0.058690793	0.662319306
YFR045W	-1.040357824	4.74e-05
NSE3	0.226673382	0.009790768
IRC21	0.145617029	0.075820826
NUM1	-0.432559608	0.000846745
PCS60	-0.02056655	0.488765144
CDC53	0.188814309	0.008543494
ATG2	-0.237494291	0.004208217
UME1	0.079882169	0.255697406
MRPL31	-1.925978468	0.003214341
SNO4	2.196033303	0.000352789
SEC11	0.463039969	0.040093094
PRP28	0.244750277	0.017406004
UBA1	0.097003897	0.011672299
ZUO1	0.097242502	0.183016114
YBR096W	0.037233455	0.841916656
YMC2	0.420483882	0.008245839
THI20	0.51612751	0.000580831
NAM9	-1.044254836	3.07e-06
PSP2	0.235477151	0.002358909
EMP24	-0.146658151	0.322614279
SOL2	0.160574487	0.05507347
RPL43B	-0.231759805	0.093899017
OCH1	-0.228733714	0.00787532
TRS20	0.116199606	0.028954759
MOB1	0.123014484	0.290779867
YML6	-0.897310109	0.011617574
MAK3	0.326828707	0.012751506
AIM21	-0.005557463	0.89221845
TUB1	0.142721115	0.248053454
HNT3	0.46159792	0.015186391
STT3	0.20086057	0.091373888
OMA1	-0.255751662	0.002129003
MRI1	0.174443438	0.058074409
RIO2	-0.151280694	0.30722306
TCA17	0.309279547	0.000163078
MMF1	0.453746117	0.025905314
ACC1	0.459938785	0.000153684
YKR096W	0.56782776	0.001221949
YOL087C	0.28624311	0.007986997
DTD1	0.176555584	0.251831347
YGR021W	-0.797142636	4.06e-05
PHO3	-0.960697563	3.22e-05
YLR257W	-0.602349881	0.000476575
MID1	0.160158257	0.773729576
RRD1	-0.160064548	0.239788859
YND1	-0.031967137	0.565851932
MSH1	-0.47293084	0.000278119
NAS2	0.103230301	0.325580115
GDI1	0.409538282	0.000501975
POG1	0.163358025	0.208125271
RIB3	0.138890497	0.243357721
DOS2	0.033626048	0.698039933
PRC1	0.322123163	0.118609368
CAN1	-0.02310619	0.384340195
YER140W	0.316937726	0.034032559
MRP1	-0.343755045	0.001106609
YLR419W	-0.158056723	0.083143459
PRE1	0.071926906	0.382412687
YNK1	-1.102970091	0.000313006
AVT6	0.247164046	0.071772551
ECM1	0.099573394	0.24705768
ENT4	0.131605331	0.00765166
BAP2	-0.391081016	0.014391677
KAR4	-0.343584325	0.066549154
SSP120	-0.011635572	0.867373311
PDH1	2.143451065	4.69e-05
STE7	-0.001762187	0.98658699
HSL7	0.088160119	0.498698953
CNL1	0.199482516	0.272797381
ADE4	0.245762296	0.196872408
MTF2	-0.927885348	1.98e-05
YPL066W	0.082152296	0.295508742
MOB2	0.152234792	0.10852241
KHA1	-0.142413196	0.122952203
CYC8	0.032711196	0.336370585
VBA1	0.019785091	0.634548622
SKO1	-0.075734609	0.262151452
CDC50	0.449654991	0.139822522
YDL086W	0.360175936	0.130119178
PRB1	0.412307435	0.004096911
SEC62	0.143931878	0.070361785
AIM22	-0.787677724	4.97e-06
YBL055C	-0.006629449	0.914196074
RFX1	-0.00374167	0.946700873
CUP2	-0.044809654	0.933401392
RSM18	-1.42495408	0.001744843
YPL107W	-1.570194763	1.66e-07
EMI2	0.369189369	0.004958282
FYV6	-0.076739257	0.55038916
SPC24	0.173485663	0.170456246
MON1	0.33270064	6.14e-06
MEC3	0.325206186	0.000254399
RPS25A	-0.652800256	0.147929954
MRE11	0.069496641	0.445820921
YNL134C	-1.724985804	4.48e-05
YKL107W	1.297365226	0.002959172
PRS4	-0.152809318	0.030192925
PIF1	-0.312343516	0.006798712
PDC2	0.257008201	0.001199416
RPA49	-0.162652227	0.229159842
RSE1	0.08689564	0.234131142
GDE1	0.24297325	0.005465561
YBR137W	-0.079270493	0.759638568
ESF1	0.131862672	0.009120603
SUR1	-0.095650937	0.080046388
IFM1	-0.218422898	0.00753128
RPT5	0.017152068	0.87923561
YNL050C	-0.13826887	0.221915621
TCB3	0.167508882	0.106352848
MSY1	-0.347240804	0.034425696
YMR259C	0.151627005	0.141646242
TAX4	0.43208395	0.010701928
RMD1	0.017450001	0.780470401
PEX25	0.005899636	0.948279001
RAD2	0.072959022	0.277013217
TIF3	-0.101757077	0.210736197
POB3	0.231465415	0.01297559
MMP1	0.76839665	5.13e-07
PUT3	0.1524824	0.692120769
FAU1	-0.348773444	0.129977219
CLU1	-0.56637217	0.000634513
MPM1	0.065711771	0.326924252
TDA10	0.332584098	0.000345229
ALG2	0.215421407	0.007935263
SFH5	0.146687641	0.060611292
TSC10	-0.147379134	0.455634801
EIS1	0.037861578	0.620346645
FIN1	-0.305484021	0.037437334
AIP1	-0.055136977	0.716283761
RPL16B	-0.321000893	0.044552614
WSC2	-0.571402123	0.118001833
SDH3	-1.256466264	1.24e-05
PDX1	-0.019718739	0.862671522
CIT1	-1.45633146	0.040933443
YGR111W	-0.009541076	0.897649564
SAS5	0.229660951	0.0347335
YAK1	-0.039938817	0.462457504
FOL3	0.454470838	0.001247016
MNN1	-2.052052479	0.000110339
GPX1	-0.074522727	0.700756522
YVC1	-0.067709189	0.777852485
SAS2	0.107232191	0.603355745
DBP7	0.0923643	0.219216547
YSC83	-0.111126842	0.132235749
ICT1	0.067381781	0.230051556
NAT5	-0.575129301	0.003708869
COQ8	-0.157571786	0.093632788
RKM5	0.172381062	0.128789538
RPL12B	-0.447335325	0.216865987
RAD51	0.137815114	0.478203656
PGK1	0.31483072	0.186975526
YML020W	0.351730793	0.005356948
ULA1	0.190614844	0.017194598
SEC61	0.060694174	0.496999397
MTO1	-0.415278652	0.005626201
CDC42	-0.080731774	0.695122945
CRN1	-0.057837122	0.455757291
STE14	0.264485337	0.286374661
AIR2	0.005341935	0.946473545
SEC31	0.005926885	0.862358194
PRP45	0.257804103	0.017316895
YPR114W	0.452653527	0.000155775
KRE9	0.020908118	0.822245215
CSM3	-0.136924049	0.271806655
CBS2	-0.29581416	0.003128946
GIM5	-0.093014947	0.248893058
NSE5	0.081755651	0.281916885
YMR087W	-0.153121222	0.075685099
AGE1	-0.394185847	0.023046699
EGT2	1.284319952	0.011742863
UBA4	0.411921108	0.045757849
RPG1	-0.159007712	0.066867055
SMD2	0.008028873	0.919445899
RPB4	0.035706582	0.723955899
TMA64	-0.056780944	0.247669365
RTC3	0.101791852	0.382925297
CLN1	-0.510020801	0.018282398
DBF2	0.012079457	0.840302221
RPS0A	-0.228598569	0.191959131
COP1	0.048597632	0.218137326
LSC2	-0.470440342	0.002475851
FMN1	-0.171633467	0.009490862
CAF20	-0.059357076	0.699413978
NUC1	-0.629209199	1.77e-06
HAP4	-0.728086172	0.005162433
