	log2fc	p-adj
YRF1-1	0.531493785	0.004656853
LRS4	0.221583759	0.036952688
YLR224W	0.104080712	0.704900673
AIM17	0.495389043	0.014414398
HRQ1	0.133550529	0.041924855
CIR2	-0.481696672	4.38e-05
ERP1	0.198174402	0.0434073
MTR4	0.065605055	0.195431363
MON1	0.33270064	6.14e-06
RPL40A	0.01730042	0.781432746
VPS29	0.139806887	0.28648115
MCM3	-0.052320747	0.344315338
YBP2	0.111683637	0.003623846
DNF1	-0.055930712	0.300251408
EAF3	0.016041035	0.835513928
PFD1	0.018850222	0.83331217
YBT1	0.069918823	0.195802779
PTC7	-0.310637671	0.01575189
SWD1	0.281660757	0.000775573
MDS3	0.024804134	0.58792321
SBA1	0.168837893	0.015725247
IQG1	-0.197436672	0.376887006
MLP2	0.240281493	0.004633018
ITR2	0.456491304	0.005932727
PRE1	0.071926906	0.382412687
POS5	-0.673707135	4.57e-06
MIC17	-0.693242656	0.161114784
YLR312C	0.330964411	0.020014306
ATG22	0.000625539	0.998333953
SLX9	-0.091413411	0.531479468
MSS1	-0.429126526	0.00475901
CDC27	0.089002828	0.360538617
IRC5	0.125588525	0.060207788
CDC123	-0.158764986	0.493935796
GDH3	-1.308937727	4.41e-05
SHY1	-0.702939861	0.002387921
TED1	0.09548246	0.283219075
AIM39	-0.133744062	0.094044289
ERP5	0.236028585	0.122817394
SOV1	-0.378123648	0.000683548
PEX12	0.280032439	0.094128475
BUD3	0.020147214	0.700960456
KIN4	0.119987135	0.1936126
RTR1	-0.017575281	0.887755195
TDA2	-0.015935026	0.920699305
GUK1	0.043836841	0.208318563
RIM8	-0.034172756	0.518505459
YGR149W	0.285149906	0.086683398
SPT6	-0.05074725	0.364956378
FIG4	0.188918002	0.03780562
MHR1	-0.486838982	0.024321524
RPO21	0.078493858	0.095724097
RPS9A	-0.121811374	0.749604004
PEP3	0.208867442	0.069038595
PMR1	0.12680059	0.067763831
YOR296W	0.141875621	0.07624073
RSC30	0.200164134	0.115987284
CIK1	0.081452501	0.499937744
APA2	-0.094702318	0.162109939
SRP54	0.037343569	0.420257365
YJU3	0.060865562	0.143976137
DID4	0.041673722	0.613252692
SCY1	0.062189162	0.236990357
DCW1	0.158309819	0.589562862
SLT2	-0.274887202	0.064443659
RPL34A	-0.293829319	0.089823512
ATG23	0.514603518	0.001060574
PEX5	-0.13397581	0.085460154
MYO5	0.043575984	0.619351149
HRK1	-0.071885841	0.218304928
AHC2	0.059489026	0.523354285
EAP1	0.156258988	0.169331521
NIF3	-0.022917257	0.643711568
YIR007W	0.400235593	0.017494832
AIM1	-0.462151378	0.145865397
RPL5	-0.395081979	0.206677853
YDL121C	-0.097853072	0.557467058
BCY1	-0.00824335	0.765881387
YRB30	0.17281964	0.096598937
SDA1	-0.266693995	0.001807
YRM1	0.161730406	0.73459495
YCL049C	-0.247927767	0.219952285
YMR166C	-2.341828999	9.84e-05
MTD1	0.061234645	0.491282274
PCP1	-0.35698816	0.012673088
RPT6	-0.058104525	0.162535867
RPL31B	-0.049509447	0.517177018
FAU1	-0.348773444	0.129977219
ITC1	0.180520288	0.036413476
PCL10	0.432318213	0.001755388
PET111	-0.392445236	0.01427714
ERG1	1.089010401	0.001305338
RSF2	-0.937678569	4e-06
OPY2	0.161942605	0.416002323
TVP18	0.11288007	0.169509935
PZF1	0.065829097	0.284090843
YPT53	0.489796595	0.001481121
PKC1	0.177452436	0.004061857
YMR122W-A	-1.497010022	0.000512502
PAN5	-0.238785131	0.246668114
YDR379C-A	-3.64576622	1.81e-09
TGL2	-0.338521429	0.010709938
ILM1	0.343793909	0.002705672
CNB1	0.073804542	0.596245952
MUM2	-0.379005881	0.002552717
CCH1	0.069233742	0.424116128
YDR089W	0.008571927	0.818069162
STE20	0.033607596	0.581042463
SAC7	0.2695907	0.001841201
PHO23	0.253992103	0.136499317
GLY1	-0.301763117	0.000977935
MFT1	0.275668191	0.0316764
ALG1	0.251856059	0.168327086
VPS72	-0.043436063	0.687219266
SST2	-1.486862231	4.02e-05
UBR1	0.103260357	0.041058181
ATO3	2.902631613	0.00028026
PRE5	0.011059069	0.88512906
RIM1	-0.061668515	0.553389729
BET3	0.058824427	0.421598208
HUB1	0.354841405	0.031858502
UPF3	0.031117032	0.749408805
LIF1	0.399558867	0.011980594
RNT1	-0.11192164	0.063859795
CDC11	-0.211298755	0.108793114
POP8	0.415577557	0.024149086
YJL147C	-0.237779109	0.312587454
KAR9	0.152161651	0.071858791
LEU3	0.384741166	0.001347438
MMS1	0.326917241	2.07e-05
AIM23	-1.193430509	2.39e-05
HAP5	-0.060968014	0.382171995
BRE5	0.077554313	0.575700165
TAT1	-0.289941712	0.002460849
EXO70	0.106936646	0.098036788
GEP5	-0.838143534	0.000786271
RPG1	-0.159007712	0.066867055
KSS1	0.124374337	0.027430095
MET6	-0.428658927	8.1e-05
YNK1	-1.102970091	0.000313006
SNU114	0.193965062	0.002103469
ECM31	-0.241668127	0.006169354
DCI1	1.27546965	6.95e-05
SMC6	0.188204865	0.043980154
RUP1	0.056794128	0.748573867
EMC4	0.08393416	0.35913166
GDS1	0.358433007	0.132689617
RPC53	-0.123031798	0.174859571
SWC4	0.124509772	0.05765091
ERJ5	0.094799567	0.438594011
COX15	-1.220101393	0.00039009
BNA2	-0.187080089	0.024639369
IMA2	0.763676478	0.042007125
BEM3	0.130477647	0.106634382
SRB6	0.011280335	0.969625786
YDL012C	-0.027023794	0.736738307
GAC1	-0.394842264	0.003491278
KRE2	-0.121054077	0.126866117
MRP8	0.084848087	0.263991508
RPL36B	-0.384405998	0.026301999
YML020W	0.351730793	0.005356948
DGA1	0.659789416	0.003190125
NSE3	0.226673382	0.009790768
ISD11	-0.609429476	0.003069432
YMR1	0.21098049	0.007474258
MRPL38	-1.021800262	0.028502338
YDR266C	-0.1332584	0.515946149
UPS1	-0.73507067	0.001947941
GTT2	0.662192571	0.413578158
YHI9	0.337698887	0.000404124
EAF5	0.186793034	0.06179147
SEC53	-0.098915461	0.095145396
STF2	-1.086998367	0.000184513
FMP33	-1.505483304	1.8e-05
MDR1	0.187478961	0.010850359
MNN5	-0.005242513	0.907843121
MAL33	0.678391683	0.051181311
LDB19	0.334450793	7.84e-06
CWH43	0.328625518	0.051724194
YND1	-0.031967137	0.565851932
PRP16	0.182096924	0.001938937
SNT1	0.220889407	0.019649368
ANB1	2.749713415	0.007215587
RRI1	0.202418906	0.065274083
EAF1	0.176503463	0.038737991
JNM1	0.186309481	0.144297709
YDR109C	0.257898873	0.000609435
RHO1	-0.126625196	0.277411589
YAE1	-0.247195255	0.024600557
INO80	0.07185245	0.40281456
GPI14	0.367886715	0.053064311
GDH2	0.9375115	2.35e-05
PRO1	-0.122237241	0.129616342
SPE3	0.203465648	0.006520994
RFA2	0.16278575	0.002245052
CDC24	0.125117019	0.065955189
ATG16	0.294052382	0.05828725
BUD9	0.56999556	0.004169786
MCM5	0.091681717	0.095677437
GUP1	0.200027925	0.066685971
RRS1	0.228207208	0.152867207
SEC2	0.076533475	0.157317833
SPC105	0.305727715	0.029581951
CIS1	0.539684524	0.002559989
SAC3	0.256914069	0.013923623
IMG2	-0.816297302	0.005141285
GDT1	0.097781543	0.473356058
SIW14	0.25952199	0.008679957
YOR352W	0.078878908	0.174242083
CTM1	0.243086009	0.002370872
RRF1	0.001834386	0.958372831
OSM1	0.182083201	0.039356615
FAR3	0.104616905	0.01403411
SDH1	-2.128803615	2.1e-08
ESC8	0.064759006	0.168559822
COX20	-0.43854518	0.003646147
RPL33A	-0.140954433	0.078739508
YLR243W	0.17530328	0.098549467
DFG10	0.460901517	0.068304971
SIR4	0.127460781	0.22353438
CKI1	-0.138718014	0.000578748
SCO1	0.126050924	0.073711836
ICE2	0.406858172	0.00067477
PEX31	-0.103747645	0.414184319
BFR1	-0.186239274	0.106498055
YMR315W	-0.184712346	0.032313456
DAL81	0.25759343	0.036188814
PGD1	0.004417963	0.922845121
HSM3	0.045549878	0.32046441
RSM26	0.54292331	0.004077875
COF1	0.314409626	0.156059783
MBR1	-0.775503165	0.035101302
CMS1	0.250789982	0.101273024
MGA2	0.157329687	0.074820974
RPL4B	-0.049884843	0.541960506
PSF1	-0.037161119	0.651912574
YMR210W	-0.627439407	5.09e-05
YPL067C	-0.063637178	0.154170081
ADY2	0.0	0.014264362
UBC5	-0.49249804	0.362888847
MSH1	-0.47293084	0.000278119
DUS1	0.129537405	0.020384259
MRPL20	-1.040227305	9.25e-05
LSM12	-0.365734319	0.064063214
COG3	0.170990554	0.020189405
GCD6	0.031595939	0.880930926
