	log2fc	p-adj
CBP1	-0.748611043	0.000125697
SQT1	-0.092169061	0.804422194
RKR1	0.137089693	0.044722467
VPS20	0.109183754	0.282040517
LCL3	-0.818399271	0.000197249
IDP1	-0.733082525	0.007693159
HUA2	0.192014878	0.067523465
RPB8	0.164570751	0.102210729
AVT4	-0.076566322	0.416668821
MGA2	0.157329687	0.074820974
TEC1	-0.014882619	0.838741801
NUT2	-0.15238409	0.461778631
HOS3	0.028931044	0.566388343
MCA1	-0.121296781	0.203046984
SAF1	0.181881928	0.13425724
CLN1	-0.510020801	0.018282398
NUP42	0.180703692	0.089571631
MLC1	-0.027681157	0.710139303
MRL1	-0.056096809	0.857993651
CYT1	-1.881464531	8.28e-05
RPL18B	-0.348394414	0.017042948
ISW1	0.032589943	0.471206958
RPN14	0.3414637	0.000434544
EMC1	0.220712899	0.004981688
TAE1	0.091893239	0.273310764
RPL36B	-0.384405998	0.026301999
NFU1	-0.386774833	0.001862884
RPO31	-0.026310879	0.501236116
PRO2	-0.196636848	0.016905055
PEX19	0.109926733	0.054739528
SAG1	4.14535584	0.000845102
FRT1	0.547426363	0.00256763
KEX1	-0.035197788	0.562216894
TRE1	-0.074340535	0.195999065
QRI7	-0.684821643	9.31e-05
RPB9	-0.049512525	0.76648869
BIO4	-0.582625003	0.000873857
PRE6	-0.000419653	0.997950762
TRS33	0.167249112	0.0307621
STE20	0.033607596	0.581042463
ISW2	0.277742426	0.005843218
BRF1	0.113630781	0.215940058
ARF3	-0.034998941	0.625032937
YJL185C	0.788287577	7.98e-05
LAG2	0.563045835	0.086290347
YOR223W	0.09792057	0.299331685
MSH3	-0.064024479	0.448995893
RDL2	-0.216036132	0.02026178
FPR4	-0.237587079	0.055032672
ENT1	-0.069811694	0.194635788
YLR363W-A	-0.113101745	0.292554863
FUS3	-0.649919056	0.000150504
AKL1	0.085165281	0.080565817
HEM13	-0.112215774	0.178281481
ATO3	2.902631613	0.00028026
RAX1	0.296421408	0.016869534
DIG2	0.015576707	0.964750075
TSC11	0.17871094	0.001741806
YBL059W	-0.934034953	0.000182209
MTQ2	0.482935157	0.005528078
TIM21	-0.699415565	5.3e-05
KAP120	0.29698092	0.001614706
DEP1	0.162014928	0.014756978
ADH2	1.621291728	1.41e-07
LCB2	0.10593185	0.481909956
RAI1	0.031435668	0.546119241
TRS120	0.084446689	0.023648945
RAD57	0.420731981	0.036332922
CUS2	0.077222507	0.641090014
OPY1	0.201648508	0.190495044
JJJ1	0.247084544	0.005094137
YPR148C	0.050193103	0.349970338
SPT5	-0.132801904	0.0417166
RRI1	0.202418906	0.065274083
RSC9	0.074530191	0.198207385
ATO2	1.964374899	4.15e-06
TRS31	-0.013592683	0.83040208
BUD27	0.071914111	0.336627513
RRP1	0.163334013	0.061119651
SYG1	0.455134708	5.8e-06
UBX4	0.089878866	0.267387247
INO2	0.143247166	0.249950471
MIS1	-0.590989836	0.000715014
DBP10	0.129122894	0.094222834
NOP4	-0.210505442	0.012911654
RPL39	-0.320285616	0.121636765
GTT2	0.662192571	0.413578158
BCH1	0.084749822	0.342581778
POL3	0.091613343	0.048911662
PAC2	0.293514461	0.058170103
YHR182W	0.13441793	0.038380682
MET12	0.056589702	0.207220319
RLP24	-0.183758538	0.00076381
YMR087W	-0.153121222	0.075685099
REG1	0.101406349	0.039592941
SBE2	-0.366008598	1.04e-05
PRE10	-0.008026657	0.907482386
YHP1	-0.252962483	0.198814337
RNA14	-0.026277869	0.727723752
RAD4	0.21038287	0.070201341
SNC2	0.387081538	0.021792914
YMR118C	0.277401592	0.331981197
KIN2	0.215199369	0.001236848
PNP1	0.132950878	0.079438319
DOP1	0.218806342	0.002784017
MPS3	0.26728845	0.049176854
NOP6	0.094619774	0.55129158
ELP3	-0.03099104	0.579457598
LIP1	0.249323205	0.458936873
ORT1	-0.563348793	0.000672433
GEP7	-1.382716747	9.23e-07
YBR242W	-0.186452119	0.000613569
XRS2	0.173445331	0.007604421
PEX17	0.180911991	0.001027607
FMP40	-0.119965771	0.026447561
BCY1	-0.00824335	0.765881387
PFK26	0.722848521	1.44e-05
RPS29B	-0.625655286	0.314467722
ATG33	0.461263185	0.005213925
HUB1	0.354841405	0.031858502
MSN5	0.212989252	0.005741885
PMU1	-0.039747423	0.572362054
STL1	-2.546630192	0.01065447
RUD3	-0.002035931	0.980243713
OAC1	-2.109730411	2.32e-05
CPA1	0.952664574	0.009763113
PAM18	0.006832478	0.920442135
MRP2	-1.339492668	0.003033152
YLR050C	0.454449553	0.002993971
MRPL4	-1.000410067	0.000189954
PRE2	-0.096199715	0.430639589
RSC1	0.02560931	0.694844041
MMM1	0.105017293	0.153003623
GLE2	0.042849724	0.751758097
EXO1	-0.270710186	0.54416156
TUB2	0.183806741	0.041959838
MMT2	-0.312428509	0.00803554
SCL1	-0.0148045	0.892431897
CAB1	0.503716889	5.3e-06
TGL3	0.326911471	0.001039431
YKL050C	-0.096283963	0.440894918
PST2	0.373261789	0.000251307
PUP2	-0.023964313	0.741363421
ATP5	-1.782288173	2.7e-05
LPX1	-0.137217229	0.281483656
CDC21	0.00422776	0.951899798
ALG5	0.09483274	0.097161163
CDC5	-0.097752201	0.115391905
YPT53	0.489796595	0.001481121
TMA108	-0.225732002	0.000582832
SSO1	-0.271509725	0.022460476
DCP1	0.061833262	0.245324164
SSS1	0.27720216	0.002427249
HNT1	0.357435221	0.040384742
SLF1	-0.140431606	0.1745646
FAF1	0.197714632	0.120459531
ERG24	0.589864518	0.033421657
NMA111	0.105691126	0.167500426
APL1	-0.03682781	0.465728887
GNA1	0.063989634	0.12971489
ISF1	-0.274329659	0.017133579
BSP1	0.195409372	0.015114006
SNU56	0.11965229	0.264904829
MET18	0.012891545	0.860226702
HPM1	0.004684633	0.959303737
APT1	-0.047383722	0.457197071
SEH1	-0.028538661	0.877055077
DOA4	0.048527768	0.427148421
RPL24B	-0.773523993	0.24964409
YLR407W	0.279965536	0.041143925
ATG16	0.294052382	0.05828725
MMS1	0.326917241	2.07e-05
YNL134C	-1.724985804	4.48e-05
RIA1	0.212846756	0.01002628
DDP1	0.022506958	0.74723156
YMR124W	-0.137558252	0.273759379
VAB2	0.247430929	0.060173829
PRP38	0.077989371	0.140226878
TOF2	0.131354726	0.01159158
YEL007W	-0.165745179	0.506479644
RRP14	-0.133072658	0.583485764
CMD1	0.482191104	0.039794873
TPO1	-2.305901209	0.000805625
MSA2	0.020839823	0.865634962
GDB1	0.827897474	2.79e-05
ASR1	-0.125382887	0.348970085
MRP10	-0.403583451	0.481401115
MSG5	-0.051415917	0.468172643
IFM1	-0.218422898	0.00753128
YML6	-0.897310109	0.011617574
GRX8	-0.378137212	4.15e-05
LIA1	-0.070988539	0.574208455
ATG27	0.010168263	0.972891162
PSY3	0.324291392	0.06486862
MUS81	0.252825679	0.000855509
RDS2	0.002380371	0.959852112
RPE1	-0.03964929	0.858518133
DIA4	-0.717661324	0.009903928
MTF1	-0.195511934	0.253955632
VTC3	-0.181431269	0.11973169
MRI1	0.174443438	0.058074409
CDC13	0.289616563	0.000890616
SRN2	0.256316397	0.016286905
GFA1	-0.106642734	0.263844747
MVD1	0.161670431	0.014571223
YLR118C	-0.059241712	0.432388046
RPT3	0.006315533	0.85755868
VMA7	-0.066385672	0.407550832
CTK3	0.045015134	0.531148937
ARP9	0.037290536	0.680396332
SPN1	-0.012850441	0.873722047
ERG28	0.836243575	4.78e-05
YLR345W	0.137502898	0.003159454
VPS30	0.099517282	0.15047585
CKA1	0.052040783	0.650215479
ADR1	-1.334056772	2.73e-05
EFR3	0.061198842	0.07455585
PDR8	-0.085216338	0.381298731
YPR1	0.193556433	0.026530289
YMR010W	-0.127512063	0.223100543
BET4	0.117508496	0.01674652
YBL055C	-0.006629449	0.914196074
SLM3	-0.642127261	0.000377787
RTT109	0.295540431	0.041600734
DUG2	-0.017827164	0.696973266
VPS51	0.118274675	0.261043078
MDM36	-0.664700747	0.000115674
YGR067C	-0.082342237	0.566832276
SFT1	-0.088627725	0.612415876
CSE1	0.041994423	0.583171499
YJR011C	0.04676728	0.59794407
PGC1	0.574665029	0.055463634
VIK1	-0.141082898	0.207645928
YIL096C	0.166997724	0.008065987
YNR040W	-0.309009908	0.003242665
UBA2	0.028112594	0.162396171
ECT1	0.061365884	0.691147673
TRM82	-0.265518077	0.124381827
RPL26B	-0.483731603	0.185691152
SEM1	0.142179532	0.30957886
APL6	-0.115016072	0.17964181
YHR112C	0.465377406	0.001504249
YIR014W	0.210132757	0.050534457
MED2	0.158432535	0.158170806
NUP2	-0.034795257	0.370525701
GGA1	0.038708126	0.656901335
LPP1	-0.440891981	0.366017626
IXR1	0.34919117	0.000143298
IML1	0.050955315	0.290080211
MAP2	0.005211423	0.932392392
MSS2	-0.255332021	7.61e-08
YAP1802	0.083078108	0.447538539
YBR197C	-0.305574801	0.013164212
VMA4	-0.144579098	0.518249084
ATG14	0.347579154	0.002209905
USE1	0.281494695	0.058328806
MRPL8	-1.120601613	0.000602054
PHO8	0.219595353	0.006398277
SWM2	0.441568142	0.013431059
LOT6	0.120804309	0.258326359
DOM34	-0.022270739	0.826169212
FYV10	0.217558825	0.013022208
YHI9	0.337698887	0.000404124
HAL9	0.43567801	0.000618996
ADH1	0.760321679	0.012358842
LSM12	-0.365734319	0.064063214
AIM44	-0.395450348	0.102997068
VPS36	0.193616481	0.052309114
RSM24	-1.311005923	0.000427671
VPS13	-0.004540806	0.861587674
TOM40	-0.087478368	0.34625661
LSC1	-0.503682881	0.005396886
STB2	0.356889883	0.014379585
ERS1	-0.071466366	0.146463355
INP2	0.460046365	0.000151427
SIR4	0.127460781	0.22353438
MSC1	1.249415993	0.001354791
GTS1	0.00255776	0.957890033
VPS8	0.274247612	0.07426197
COQ2	-0.315227095	0.004424164
COG6	0.149658034	0.015626073
COX6	-1.819956151	0.001391627
NQM1	1.888217924	0.000294265
YDJ1	0.004640472	0.852133019
INH1	-2.140165647	0.111310594
PRM4	-0.418844182	0.009951734
ECM16	0.108968017	0.113368858
PIG2	0.201199322	0.317563099
SED1	-0.251798287	0.373086231
YMD8	0.062261755	0.768458816
DET1	0.003948687	0.921721515
HYR1	0.187263561	0.006148113
VPS3	0.273478477	0.000664977
FMP41	-0.031515002	0.672881345
MMS21	0.332593345	0.193034647
GLC7	-0.082129486	0.761344984
SAS4	0.159692998	0.00713525
STE7	-0.001762187	0.98658699
YGR053C	-0.051556337	0.511864373
SER3	0.275484427	0.01384937
SSF2	0.035572277	0.584992472
LSM6	0.239028901	0.095457454
HMLALPHA2	1.367560421	6.91e-06
RRN9	0.129549465	0.117659883
OLA1	-0.230931939	0.022187676
RPL9A	-0.446435317	0.241203866
RIB5	0.184821922	0.018841173
ATG5	0.568991444	9.35e-06
