	log2fc	p-adj
PHO86	0.055247409	0.442584814
MSS1	-0.429126526	0.00475901
TMA10	-0.531724738	0.014924717
PIB1	0.355424222	0.103969355
SHE1	0.220596222	0.145733167
FMP41	-0.031515002	0.672881345
CMP2	0.048463545	0.314272073
BPL1	0.196122706	0.004598871
MTC6	0.398784626	0.100727519
RSA4	0.135046025	0.092589415
RPL4B	-0.049884843	0.541960506
JNM1	0.186309481	0.144297709
COX6	-1.819956151	0.001391627
FAB1	0.151294613	0.00792085
YOR283W	0.039945501	0.578990115
FOL2	0.03406353	0.333034725
GWT1	0.123733171	0.021921277
RVB1	0.004156999	0.864043943
SNF4	-0.132581281	0.014621897
MIS1	-0.590989836	0.000715014
RPB11	0.17382272	0.067936278
APE4	0.108291424	0.352229548
RAD23	0.077693585	0.595564424
SPC105	0.305727715	0.029581951
MRS3	-1.163663478	2.23e-05
MNR2	0.017050114	0.834533892
ATG22	0.000625539	0.998333953
ADK1	-0.431239999	0.063460297
TIP1	0.76935868	0.002002671
SUM1	0.214586171	0.068652367
CMS1	0.250789982	0.101273024
OM45	-0.666878985	0.000157125
CYS4	-0.445220343	0.005986434
DOG1	-1.65584057	0.000952161
PEX10	0.35499375	0.006475888
NSA1	-0.041048098	0.574716252
SOP4	0.293937914	0.007832375
PEX30	0.441345946	0.002791988
RPA190	-0.098385847	0.124548304
RMD9	-0.196464244	0.012799518
GPI14	0.367886715	0.053064311
HHO1	-0.089721892	0.183078533
EFM1	0.006507689	0.923082606
YCF1	0.170550216	0.026562635
DEP1	0.162014928	0.014756978
ATP18	-2.592392943	0.000738262
PRK1	0.080659993	0.102774483
YLR072W	0.349778335	0.000359776
YML020W	0.351730793	0.005356948
RRN7	0.30763269	0.000105549
IMP4	-0.006349131	0.895205903
SWP82	0.201811791	0.015502806
EAF6	0.306519934	0.027276538
LAP4	0.203974764	0.002402566
RFA2	0.16278575	0.002245052
PMD1	0.209336734	0.069649999
URA5	-0.111423663	0.29562464
YDR090C	0.168436242	0.029164566
NOP9	0.047595402	0.401066004
GBP2	-0.43293311	0.008106983
GAL11	0.045345768	0.513162936
PTM1	-0.036788855	0.854307069
ARP6	0.32047192	0.001556819
HIT1	0.245449557	0.040451561
SEC6	0.175075936	0.049607168
NIP7	0.095250897	0.255534134
SNC1	-0.072222698	0.771388454
MES1	-0.153453736	0.029390005
MRPL6	-0.817443779	2.1e-07
