	log2fc	p-adj
TRL1	-0.104246176	0.225089614
SEC31	0.005926885	0.862358194
ERG12	0.375620057	6.28e-05
RPL21A	-0.304872537	0.052001655
MZM1	-1.604682862	0.000566503
HEM4	-0.184322061	0.125904868
IDH1	-0.075906103	0.516701546
VBA1	0.019785091	0.634548622
RPL15B	-0.019638524	0.97480329
CLN1	-0.510020801	0.018282398
PLP2	-0.054668738	0.55256188
CIA1	0.345830958	0.157450673
SLA2	-0.252595537	0.003562996
TFB2	-0.000569301	0.99030726
YCR051W	0.357693003	0.001093345
STE3	2.868452693	1.54e-05
MSB4	-0.139742833	0.086046284
LIP5	-0.763427517	0.00091462
YML096W	0.066802394	0.060641135
FYV10	0.217558825	0.013022208
PPM2	0.296714318	0.015095518
REF2	0.155559763	0.112912608
PUT3	0.1524824	0.692120769
UMP1	0.884062004	0.006087915
SCW11	1.078560699	0.228750009
UAF30	0.283672049	0.011435692
YNL144C	0.148049696	0.110089837
ZUO1	0.097242502	0.183016114
SMX2	-0.024281871	0.771611645
NIP1	-0.131280259	0.077774273
CHO1	-0.248443612	0.024197772
HSP12	0.805843763	0.091518112
DCP1	0.061833262	0.245324164
AIM33	-1.110623776	3.27e-07
YKL077W	0.15758919	0.108575199
CYS3	-0.069032363	0.401264153
OCH1	-0.228733714	0.00787532
ATG2	-0.237494291	0.004208217
CWC25	0.281222113	0.099493734
YER130C	-0.427144761	0.345271306
SDH1	-2.128803615	2.1e-08
HRI1	0.213373477	0.055804685
ERG20	-0.260177966	0.002416374
RTT10	-0.014713192	0.889276986
IVY1	0.111623153	0.362187562
VPS41	0.210524834	0.001736899
HRP1	-0.000588908	0.995969464
PMA1	-0.594868292	0.004022887
MDM36	-0.664700747	0.000115674
MRS4	-0.582632492	0.000482484
ADI1	0.162223688	0.375522301
NPA3	-0.063206629	0.322140234
TEM1	-0.176486547	0.445961436
CEF1	0.121726926	0.278522862
YBR096W	0.037233455	0.841916656
NRG2	0.625394988	0.008026963
CTK3	0.045015134	0.531148937
SDS3	0.103658083	0.372615822
CNS1	0.217644877	0.002290108
ASF1	0.408466859	0.000773596
UBX5	0.083444054	0.368525643
YDL063C	0.273471754	0.131237245
STE12	0.003500531	0.934577075
SPC25	0.120300428	0.046606633
VID30	0.132392003	0.013675214
NCS2	0.132298437	0.024499805
NCP1	0.495299301	0.001460652
ECM1	0.099573394	0.24705768
NGL1	-0.525096145	0.016846312
SAM3	-0.290662736	0.001140893
SIP18	1.938791641	0.000532659
SUR1	-0.095650937	0.080046388
YPR010C-A	-1.882662477	0.174080708
CWC22	0.282586371	0.002674884
GAC1	-0.394842264	0.003491278
RSC3	0.197378747	0.010571987
GOS1	0.008748597	0.743736902
GCV1	-0.350918302	0.003384296
HLR1	0.813484455	0.000661369
DNA2	0.051072426	0.438774666
ECM18	-0.160033453	0.135435753
NHP2	-0.276727624	0.128207369
RIM15	0.241676127	0.082312389
ACS2	-0.286561664	1.12e-06
SAY1	0.033741139	0.605357708
CNL1	0.199482516	0.272797381
ALK1	-0.244485388	0.012688493
ERV46	0.220155634	0.006897035
EFB1	-0.120282992	0.440155959
BCY1	-0.00824335	0.765881387
DBP1	0.649009386	0.00025369
ATG7	0.157019694	0.067793062
DDP1	0.022506958	0.74723156
MSH1	-0.47293084	0.000278119
YKU80	0.166340974	0.011719312
SCJ1	0.004411243	0.927889465
SRF1	0.244397748	0.225935783
PSY3	0.324291392	0.06486862
