	log2fc	p-adj
ZRT3	0.060345611	0.536201158
RSN1	0.043500653	0.474901118
CWH41	0.27484344	0.009035717
YGR035C	1.556946378	0.001655424
RHO3	-0.099222896	0.266640387
HRB1	0.086278159	0.424632441
SSE1	0.055448039	0.394758618
AAP1	0.017083101	0.801150442
FBA1	0.347697298	0.033201477
GIS1	0.08900933	0.274755765
YLR363W-A	-0.113101745	0.292554863
CLB3	-0.295776253	0.138317067
RPL34A	-0.293829319	0.089823512
SOD2	-0.966955032	3.26e-05
YDR391C	0.14115605	0.037621034
YLR455W	-0.035067145	0.713475037
YJL185C	0.788287577	7.98e-05
ARP5	0.141957712	0.008642914
ADH4	-1.51012475	0.047142106
PKP1	-1.004762362	0.006039696
YNR040W	-0.309009908	0.003242665
RRP6	0.057994966	0.372148286
NMA2	0.357314896	0.076957604
SMC2	0.235628882	0.008723262
SRX1	-0.347702658	0.089030277
PDR1	0.15826963	0.024966116
VPS16	0.257053441	0.002355279
DSE3	0.094255929	0.303147171
RAT1	0.089971073	0.190202961
FZO1	-0.388044057	0.000554548
SUB1	-0.034256118	0.510590694
CIT2	3.257590343	1.65e-05
YCR043C	0.038414948	0.639093466
FOB1	0.310365059	0.042564615
CEF1	0.121726926	0.278522862
TTI2	0.184796198	0.012714133
MSN1	0.089890018	0.377706837
SEC62	0.143931878	0.070361785
MGR1	-0.158560348	0.011189769
COP1	0.048597632	0.218137326
MIH1	-0.035188805	0.381979258
SEC15	0.097427822	0.262471008
ALR1	0.285382948	0.01405585
NOP56	-0.050983172	0.464370292
PSH1	0.268208936	0.00733286
IRC19	-1.800288048	4.98e-08
PBS2	-0.01753538	0.798840757
RPL23A	-0.249686356	0.027068493
TAF6	0.046615691	0.20160366
UBP5	0.150957247	0.025882264
HNM1	-0.97247985	3.16e-05
SVL3	-0.295222094	0.000398173
TRM10	0.151491352	0.045872596
SNA4	0.489732542	0.008009301
PST2	0.373261789	0.000251307
PCT1	0.238607825	0.002215518
YBL086C	0.051039406	0.780672523
ATX1	0.211046685	0.060336969
UBX4	0.089878866	0.267387247
YOL092W	0.007313752	0.917165744
IMH1	0.103417227	0.026077711
MDH3	0.032663843	0.443013364
FCY1	0.098981586	0.251626963
YDR026C	0.531609062	0.056448456
YIR007W	0.400235593	0.017494832
YGR042W	0.195378205	0.002695847
PRR1	-0.096129991	0.632014359
SFC1	-1.324583283	0.005784057
TOM5	-0.199382696	0.275264625
CNM67	-0.048436491	0.480476582
RSC4	0.080259486	0.197794673
PBP2	0.236351967	0.192935478
PRP6	0.21972467	0.005318907
YDL176W	0.151523041	0.086140445
BYE1	-0.013308167	0.797216901
SAP30	0.145758778	0.098385657
NAB2	0.032639107	0.847210955
GDS1	0.358433007	0.132689617
SGV1	0.060305578	0.127431228
NAF1	0.125467784	0.260049926
RSF1	0.461621015	0.011993296
VPH2	-0.015440282	0.903902434
BMH1	-0.107785064	0.342718928
MDL2	-1.076870873	3.63e-05
CMK1	0.071152963	0.288708732
ERV1	-0.135001497	0.156284996
TRM12	-0.067817427	0.741564572
YSP2	0.079796885	0.354849274
SPT8	0.194391565	0.011569782
SPC98	0.420820499	0.090379196
VPS60	0.048001952	0.431660251
COR1	-1.585055321	0.010597722
URA2	0.277239152	0.000297641
YBR071W	-0.321293609	0.018410691
SCD6	0.068155588	0.39762544
ERP4	0.280373547	0.007759935
RPO21	0.078493858	0.095724097
INO80	0.07185245	0.40281456
DPM1	0.235407432	0.006020745
REI1	-0.088821767	0.279366012
YLR361C-A	0.101869303	0.30666165
CYC7	-0.879670612	0.005837487
ADE8	0.100301091	0.319526851
STU1	0.097711521	0.018591904
CYS3	-0.069032363	0.401264153
LDB19	0.334450793	7.84e-06
HOT13	1.754769515	0.02061577
CDC8	0.28533703	0.070073433
IES2	0.202066866	0.007596947
RNT1	-0.11192164	0.063859795
ENP2	-0.089591075	0.135582417
YLR050C	0.454449553	0.002993971
YKL107W	1.297365226	0.002959172
HXT2	4.582735983	0.001046153
MRPL11	-0.608103935	5.47e-05
TRM44	0.380146255	0.024380088
PMT3	0.078223503	0.490438136
CSH1	0.012912464	0.82130713
RSR1	0.230163043	0.052152568
PEX22	0.157443119	0.108192251
EFG1	-0.041480818	0.661099263
MRPL32	-0.814099704	0.000162142
IPL1	-0.00189063	0.979055397
YIL055C	1.533519058	0.001121422
MIG1	0.314017006	0.338838237
SAM37	0.144606891	0.065015962
CDC24	0.125117019	0.065955189
YFL042C	0.420305639	0.001368336
YBR285W	0.003331472	0.974552483
YGR111W	-0.009541076	0.897649564
RIM21	-0.1353395	0.23438964
YCL057C-A	-1.550758324	0.001307664
CTF3	0.114067246	0.002544822
ZWF1	0.089218906	0.023719068
YPR147C	-0.072410768	0.63523364
MOG1	-0.091341132	0.115778281
YDR379C-A	-3.64576622	1.81e-09
YTA6	0.013610688	0.848552389
SNU56	0.11965229	0.264904829
NDD1	-0.503622198	0.003866228
KRR1	-0.026507545	0.550800171
SNP1	0.161096844	0.061819685
PRE6	-0.000419653	0.997950762
YRB2	-0.049831229	0.63233067
COQ10	-0.858692093	0.000536985
EBP2	-0.026383704	0.800491347
SLT2	-0.274887202	0.064443659
GNP1	0.12328523	0.014337643
SLY41	0.18102488	0.408795892
BFA1	-0.163031973	0.050800087
NAB3	0.15470791	0.04074536
DAL2	-1.131297021	2.43e-05
EAF5	0.186793034	0.06179147
ABP140	-0.200362126	0.005084678
ARP4	0.132394344	0.040277599
MOD5	0.172675636	0.014727494
GUA1	-0.107630249	0.097355011
RGD2	0.177383494	0.035403805
ATG22	0.000625539	0.998333953
BIM1	0.115382315	0.015657885
YJR142W	0.293627058	0.008903178
VAR1	-2.562673448	0.000530262
GLO1	0.388888529	0.010800207
YPI1	0.091685114	0.297897656
YAT2	1.096609782	2.69e-05
