	log2fc	p-adj
DUN1	0.102908742	0.192870407
YCG1	0.08700894	0.429497598
SAL1	-0.702588925	0.000492107
VHS3	0.290388773	0.005770881
YAT1	0.477700802	0.019948984
TMA23	0.307583911	0.085716697
MRPL32	-0.814099704	0.000162142
MET18	0.012891545	0.860226702
RPT2	-0.073403229	0.285073247
MKK2	0.071166009	0.442157692
IDP1	-0.733082525	0.007693159
FDC1	0.592873641	0.007085907
SUI2	-0.012255876	0.788147803
ECM9	0.176788501	0.002950318
TMN2	-0.075017787	0.391952306
IQG1	-0.197436672	0.376887006
RAD3	0.315402086	0.004585278
ENT1	-0.069811694	0.194635788
RPS3	-0.383581425	0.153701
PRP21	0.323318659	0.036784505
YMR1	0.21098049	0.007474258
MVB12	-0.150624897	0.26853909
PHD1	1.202831482	0.00267013
PSH1	0.268208936	0.00733286
RTR1	-0.017575281	0.887755195
SAP185	0.010215748	0.804966185
NOP15	0.015568477	0.901640019
TUB1	0.142721115	0.248053454
RGA1	-0.034518074	0.683568948
TRX3	-0.166085164	0.323971391
TRM1	0.220878975	0.014480239
FUN12	-0.030963734	0.260374073
TRP5	-0.06434475	0.153838316
GLO2	-0.042212262	0.596907003
ALG13	0.109184779	0.192498553
INP54	0.05736606	0.877253583
TAH1	0.299117209	0.013414994
TSC13	-0.060627115	0.696321498
ASI1	0.287400536	0.013210309
PLB1	-0.426038464	0.048389052
RNR1	-0.455045013	0.028223458
KIN82	-0.115718948	0.016917073
PEX7	-0.011196373	0.871496514
BAT2	1.479527211	0.013142668
IDH1	-0.075906103	0.516701546
PGA1	0.334640382	0.002190164
STP2	0.267542008	0.03214403
ARP1	0.098447287	0.390138114
CTR9	0.088252975	0.064362471
IMO32	-0.686900622	0.000101372
YGR126W	0.277114142	0.020682128
YIP5	0.012476045	0.885570598
FES1	0.168175415	0.052025775
REB1	0.239464995	0.027335848
LYP1	-0.114744805	0.169222812
PUP1	0.123099948	0.254558512
NUP157	0.232490452	0.00095708
ARP2	-0.049939092	0.561031183
PUS1	0.136647485	0.101534476
YBR225W	0.181299531	0.044674365
MIA40	-0.98291256	5.66e-06
EFM1	0.006507689	0.923082606
YER163C	-0.208292975	0.020216281
GWT1	0.123733171	0.021921277
POP6	-0.059388331	0.428696463
ATP25	-1.400008449	9.14e-06
PRP5	0.288822048	0.002788761
FBP1	-3.030572267	0.000745809
SEC21	-0.133170945	0.03089094
NIT3	0.368641645	0.151100296
SGF11	0.054042012	0.765190182
SAN1	-0.0288981	0.528119175
TPO1	-2.305901209	0.000805625
YLR211C	0.472607301	0.002586459
GCN20	-0.235662119	0.020303819
CDC39	0.037211194	0.141159049
RHO3	-0.099222896	0.266640387
TAF10	0.035583011	0.753960237
POM33	0.533334394	0.00151605
VCX1	0.336517568	0.028189628
VAC8	0.217722292	0.000310197
CYC2	-0.734058225	0.000231637
ERG5	-0.061257329	0.63307779
PRI1	0.092911662	0.039304899
BXI1	0.071221136	0.744807126
PEX3	0.297518147	0.001533087
URA10	1.12469314	0.001242838
HEM4	-0.184322061	0.125904868
MSY1	-0.347240804	0.034425696
RCL1	0.100343744	0.129268355
YHR122W	-0.206255173	0.445687283
SIS1	0.248016675	0.011940693
PMT6	0.416184386	0.018131547
PAR32	0.514446461	0.001084382
GTB1	0.313667086	0.000505501
PPM2	0.296714318	0.015095518
YHR045W	0.370795388	0.003897978
PMU1	-0.039747423	0.572362054
RPL15B	-0.019638524	0.97480329
DOS2	0.033626048	0.698039933
TFC1	0.037951067	0.556647856
PRE9	-0.08015605	0.4905669
HRQ1	0.133550529	0.041924855
YLR287C	0.066877243	0.504993645
VBA4	-0.325678627	0.119912736
SEA4	0.327226972	0.000106249
NST1	0.104538827	0.152194932
YLR460C	-1.194138362	0.008172816
TAH11	0.322036839	0.108620224
VAC14	0.062087841	0.425610656
CDC73	-0.136430459	0.084464616
MTQ1	-0.854462366	1.61e-05
IML1	0.050955315	0.290080211
ATG11	0.440661111	0.006769753
CUP9	-0.478192971	0.001188869
NBP35	-0.419466761	0.268252373
URA5	-0.111423663	0.29562464
RER2	0.224551154	0.003312275
NFI1	0.094268549	0.142455767
PEP3	0.208867442	0.069038595
GDH3	-1.308937727	4.41e-05
COA4	-0.115078234	0.295855243
SAC3	0.256914069	0.013923623
VPS51	0.118274675	0.261043078
RPL7B	0.419070815	0.001721002
TFC8	0.167704414	0.083896715
NCL1	-0.036346971	0.353118283
UGA1	0.747523327	0.000101015
STP4	-1.395013167	0.001525733
TRM7	-0.028133778	0.793233884
TUB3	-0.057369047	0.67801351
BUD27	0.071914111	0.336627513
YOL114C	-0.321542889	0.065377579
TIM44	-0.2181282	0.071024931
CBF1	0.086765097	0.036752922
PIG2	0.201199322	0.317563099
YPR097W	0.291910666	0.002890931
HDA3	0.051673669	0.5412931
PHB2	-0.405460583	0.000124936
GPI8	0.465513774	0.00040892
GPI12	0.232402729	0.323704027
SSY5	-0.435415085	0.003657334
CYS3	-0.069032363	0.401264153
ATP15	-1.296223626	0.000410045
PRE3	0.061473443	0.537082177
YEA6	-0.272257036	0.012996075
RRN6	0.212048892	0.161524763
MET8	0.110500407	0.236575917
FCF1	-0.418077747	0.369155856
ICL2	0.833929142	2.27e-05
YOR093C	0.095585602	0.089165074
MRK1	0.542463522	0.021826669
SAP30	0.145758778	0.098385657
DIB1	-0.17859426	0.480909561
PET8	-0.92097796	4.03e-07
LIF1	0.399558867	0.011980594
HAP2	-0.076423034	0.591175182
ASR1	-0.125382887	0.348970085
YVC1	-0.067709189	0.777852485
CAF130	0.25499061	0.000489532
MET10	0.399375123	0.000866211
BNA4	-0.724652567	0.001432641
ATG27	0.010168263	0.972891162
HXT2	4.582735983	0.001046153
SOL3	-0.182234416	0.087302288
MMS21	0.332593345	0.193034647
NOG2	-0.162031773	0.001148611
NUP57	0.08870656	0.345747
PRE7	-0.122322078	0.394177475
ERG4	0.533287654	0.020130249
MSH1	-0.47293084	0.000278119
JNM1	0.186309481	0.144297709
MRPL20	-1.040227305	9.25e-05
RRT2	0.34952817	0.03867484
SEC9	-0.038942312	0.588922486
RRI1	0.202418906	0.065274083
GCD10	-0.006659079	0.924312311
HSP30	-3.537814601	0.027455457
ISA2	-0.292676276	0.010183192
UTH1	1.320458347	0.017674877
COT1	0.379154144	0.017065093
ISU2	-0.457984604	0.012253833
RTS1	-0.079939317	0.351083267
DOM34	-0.022270739	0.826169212
STV1	0.175427065	0.028249226
JIP4	0.001401551	0.987586597
LCL2	-0.330759396	0.570176507
IES3	0.029740312	0.661265895
SKI7	0.163795593	0.025455826
RPP1A	-0.194441225	0.604172649
MNS1	0.249717037	0.016661492
RSM24	-1.311005923	0.000427671
HOS1	0.357659649	0.001974592
MCA1	-0.121296781	0.203046984
EBS1	0.215060466	0.029283613
PRK1	0.080659993	0.102774483
MLC1	-0.027681157	0.710139303
SLM2	-0.073061132	0.118324895
CGI121	0.131033118	0.190410076
STF1	0.278918868	0.362483554
THI20	0.51612751	0.000580831
SSN8	0.074959686	0.621384697
ILV3	-0.428131223	0.000498685
SEC31	0.005926885	0.862358194
RPO21	0.078493858	0.095724097
MPH1	0.261504963	0.001048456
KAP120	0.29698092	0.001614706
MIP1	0.280064313	0.000238681
VPS74	-0.012214271	0.792080664
SBA1	0.168837893	0.015725247
STE24	0.098273942	0.017118949
COA3	-0.124897678	0.201731069
ABP1	-0.049821193	0.4648979
YOR152C	0.226158422	0.066371327
DOA4	0.048527768	0.427148421
CBP4	-0.130793105	0.299581121
APA1	0.223087016	0.033728846
MAD1	0.176222197	0.111491155
RPL22B	-0.151323388	0.13484194
CHO1	-0.248443612	0.024197772
ADH5	1.060186116	0.010341102
POS5	-0.673707135	4.57e-06
MAD2	0.148551992	0.094324183
VMA11	0.179732221	0.084034606
MSB2	0.115244314	0.29948327
GET2	0.253263321	0.03685763
MSS2	-0.255332021	7.61e-08
GPI15	0.296063413	0.002066076
REG1	0.101406349	0.039592941
FYV7	-0.405078746	0.055665477
RPI1	-1.116561453	8.25e-06
SKY1	-0.173239417	0.048069874
RXT3	0.03290764	0.591871362
AAT1	0.28771099	0.003137596
GPB2	0.123183877	0.061625518
BIT61	0.014019075	0.762187585
DOT6	-1.012928048	1.1e-07
GAP1	0.098408052	0.065801868
YGR201C	0.973984392	0.004688167
GRX5	-0.061967531	0.598840209
CCM1	-0.693304797	7.41e-05
CYR1	-0.105464774	0.025055651
GZF3	-0.103623889	0.465894261
DCI1	1.27546965	6.95e-05
HHF1	-0.004715215	0.981619305
IFM1	-0.218422898	0.00753128
LTV1	0.040164212	0.546957199
YOL086W-A	-0.367660492	0.086104256
GLN4	-0.163299987	0.014633497
MBA1	-0.855859334	0.001644152
CDC60	-0.243467875	0.009508099
TRS65	-0.052469741	0.109150204
UTP10	0.098730899	0.039214642
NPL4	0.205781517	0.029263829
AGE2	0.012563052	0.672325388
YLR108C	1.853772454	1.19e-05
RUP1	0.056794128	0.748573867
YJL055W	0.355892693	0.001757685
KAP122	0.042917439	0.736954823
YER034W	0.472797602	0.007857333
RGC1	-0.121151535	0.163825032
PAT1	0.086669236	0.279136809
LYS9	-0.260536462	0.036629673
CEF1	0.121726926	0.278522862
RPC17	-0.027530933	0.817074275
DBP10	0.129122894	0.094222834
RAD17	0.287147584	0.009517064
TIM11	-2.939060163	0.027671736
UBC12	-0.051136273	0.311886877
YGR001C	-0.03329944	0.819760778
CDC14	-0.115413426	0.007438096
VTC2	-0.202117655	0.090974745
GAC1	-0.394842264	0.003491278
MRPS12	-1.539646735	3.53e-06
TFB5	-0.048239012	0.709566277
GLN1	0.842801454	0.030856243
UTP7	0.095818136	0.024091501
RME1	0.053469734	0.648710458
PRE6	-0.000419653	0.997950762
MNR2	0.017050114	0.834533892
KRE5	0.169101509	0.061665007
OSH6	-0.013729785	0.568301915
PXL1	-0.233244676	0.038181585
TPM1	-0.167593973	0.159796912
IZH3	1.324262961	0.001143684
ADE1	0.32319138	0.008224707
PCL8	0.055424702	0.503127797
PML1	0.034304373	0.897443902
MAD3	0.237945799	0.011004861
YLL058W	-0.097698319	0.137499361
SSE2	0.447915291	0.000663318
FAL1	0.299230286	0.012347762
SWR1	0.196293421	0.005671927
ECI1	0.746637766	0.037676321
FMP45	2.13210859	9.45e-05
ALG9	0.274526383	0.026188329
PRP11	0.097363064	0.495527263
RPL22A	-0.139690151	0.177299986
LEO1	0.077149606	0.327698968
KNH1	0.940246067	0.002226304
TPA1	-0.070145466	0.512053437
MTC2	0.018940618	0.887215213
MTM1	-1.071873586	4.51e-05
POL31	0.179630588	1.14e-05
RIM2	-0.834100251	0.000917688
MEH1	0.004668556	0.97734774
SHE4	0.220883321	0.010671146
SIF2	0.16347452	0.0495569
ALG5	0.09483274	0.097161163
GOS1	0.008748597	0.743736902
MRPS9	-1.501325977	6.33e-05
MSC3	0.037673197	0.629586105
SHO1	-0.161681779	0.028980322
SRM1	0.046235082	0.694256613
RRP40	0.168511473	0.103043573
BRE2	0.253135079	5.1e-06
FMP41	-0.031515002	0.672881345
NHP2	-0.276727624	0.128207369
CTT1	0.238299186	0.194396163
YDR262W	0.190103417	0.010273317
ARV1	0.146926102	0.245416326
PIL1	0.118019822	0.190865092
SEC18	0.083792127	0.070495855
HTD2	-1.006362613	3.1e-07
PSP1	-0.275235317	0.002041448
YKL077W	0.15758919	0.108575199
APM2	0.710256807	7.49e-06
NMD4	-0.085608338	0.493472758
KTR7	-0.342098847	0.024032528
YNL208W	0.528438073	0.005973472
NAM2	-0.467859581	0.002293975
RAD4	0.21038287	0.070201341
SRL2	0.285679674	0.057995309
SNF3	-0.043200683	0.556432564
PET191	-1.168329301	0.000191242
MSH3	-0.064024479	0.448995893
SRP14	0.112693662	0.178375834
ARC18	-0.005132896	0.899629808
SCC2	0.259036873	0.003356875
RPC11	-0.057626578	0.914805089
BSP1	0.195409372	0.015114006
MTF2	-0.927885348	1.98e-05
YIL077C	-0.527192741	0.0122927
