	log2fc	p-adj
STE23	-0.10586368	0.025777778
COX23	-0.307074458	0.142260396
MNN11	0.06836023	0.169012463
SKI6	0.11166694	0.167707037
RIM11	-0.013099151	0.846740726
PNS1	0.148949167	0.031793717
CHS6	0.176693278	0.341385604
YBR126W-A	0.091518967	0.713795114
FYV7	-0.405078746	0.055665477
GRX2	-0.28920011	0.042315383
ALG1	0.251856059	0.168327086
LTV1	0.040164212	0.546957199
YPK2	0.142247525	0.003218358
OSH6	-0.013729785	0.568301915
RDH54	-0.357209522	0.000413983
CDC24	0.125117019	0.065955189
EMP47	0.094164517	0.319138682
NUP85	0.140373801	0.159247904
CSN9	0.704793971	5e-05
MSS4	-0.021280597	0.725877505
YDR282C	-1.564484587	0.000228596
DOC1	0.251234627	0.013329568
MRPL38	-1.021800262	0.028502338
NUG1	0.019816889	0.552325126
AFT1	0.360019289	0.000307668
AVO2	0.043201347	0.70902533
YPR003C	0.313981531	0.000705813
CAT5	-0.712344606	0.000688158
NTF2	-0.081893046	0.756295473
NAT2	-0.253019356	0.02277705
CIN5	-0.141164722	0.664187531
FYV8	0.029466237	0.729114843
SCW10	0.678778241	0.014785208
PSD1	-0.643557247	1e-10
CIN1	0.328444511	0.001181241
ARG4	0.106370119	0.360982884
WHI3	0.073965262	0.594470893
CDC50	0.449654991	0.139822522
DAS2	0.072638145	0.585759541
REG1	0.101406349	0.039592941
RRP36	0.124406806	0.116304315
SHM2	0.224413324	0.000103784
ERB1	0.006601345	0.859252709
ELF1	-0.273841046	0.60063508
CAD1	0.415228336	0.029624042
MDM32	0.149122274	0.113982238
OCA2	0.432717901	4.35e-05
CRM1	0.068333644	0.09049609
RCR2	-0.024952098	0.778584215
TMA46	-0.124446583	0.155047109
APT1	-0.047383722	0.457197071
PKP1	-1.004762362	0.006039696
TPO2	-0.746289975	0.041758389
MAK32	0.163157667	0.149721766
RBG1	-0.100295766	0.076284277
PHO23	0.253992103	0.136499317
FAR7	0.127170734	0.136245196
DUO1	0.140830535	0.026622528
MRP51	-1.393998485	5.73e-07
HMX1	0.245529507	0.060777587
FRS1	-0.181501684	0.178529231
BRX1	0.020527434	0.806014784
YOL019W	-0.02278329	0.809333412
LTE1	0.096795039	0.350366821
CCT3	-0.181154323	0.007055757
WTM2	0.241687501	0.160809004
TMA19	-0.508921535	0.043671164
CBC2	-0.085053967	0.298416763
SCL1	-0.0148045	0.892431897
CAR2	0.792769139	0.000137623
TAM41	-1.042905977	1.06e-06
RSC30	0.200164134	0.115987284
WWM1	0.246035729	0.016487843
BRF1	0.113630781	0.215940058
EIS1	0.037861578	0.620346645
NBP1	0.335266158	0.003101925
IFA38	0.080428258	0.397345025
CAB1	0.503716889	5.3e-06
ERD1	0.336459627	0.024431217
SWC3	0.220028299	0.160038026
YHR033W	-1.596147622	7.82e-09
RTS3	2.44310334	0.000174158
GCD7	-0.110797715	0.092944359
YIL077C	-0.527192741	0.0122927
ATG8	0.059105108	0.713120034
TFG2	-0.03212522	0.663154323
HOL1	0.033476464	0.831214537
MNP1	0.358845226	0.211257487
EBP2	-0.026383704	0.800491347
THS1	-0.002607954	0.948926598
MDM10	0.26553837	0.039754181
SPS100	4.212849039	0.00432867
LCL2	-0.330759396	0.570176507
TIM22	-0.582972319	3.36e-05
RRI1	0.202418906	0.065274083
HPA3	0.027930113	0.641974802
ADP1	0.679871018	0.01836604
HNM1	-0.97247985	3.16e-05
RPL31B	-0.049509447	0.517177018
IMA2	0.763676478	0.042007125
HEM14	0.161042964	0.078691733
KRS1	-0.129193558	0.001173162
TAN1	0.057082018	0.505752136
PBP1	-0.132942606	0.226241403
MIH1	-0.035188805	0.381979258
OPI1	-0.168356467	0.14937565
RHR2	1.701236935	7.02e-05
YPS1	-0.112011193	0.132901405
YOR1	0.350586146	0.004030634
ATP6	-3.024107259	0.000233663
PTM1	-0.036788855	0.854307069
ARE2	0.811962746	0.000548161
ATP23	-0.614130983	0.236315231
GLK1	0.080651341	0.625266003
CTS1	0.943363382	0.010689649
AIR1	0.185101795	0.089535588
RPL24A	-0.722748392	0.018661887
GOR1	-0.180519692	0.081987307
ESA1	0.204439827	0.056860592
INO2	0.143247166	0.249950471
ALB1	-0.102062614	0.16998511
YGL039W	0.552468003	5.03e-06
RPN10	-0.135731607	0.156142391
PTR2	-0.249740864	0.001009619
VHS3	0.290388773	0.005770881
LEO1	0.077149606	0.327698968
FUS3	-0.649919056	0.000150504
ADD37	-0.457928409	0.06026108
RRP4	-0.01897097	0.439769841
FIG4	0.188918002	0.03780562
SWI6	0.179444366	0.015319457
CCT7	-0.203560686	0.003733922
ETR1	0.055002392	0.385584
EAF1	0.176503463	0.038737991
