	log2fc	p-adj
GRX4	-0.618114745	0.006179554
YDL119C	-0.621676143	0.003091124
CKS1	0.199672876	0.034059778
SMY1	0.129875411	0.143549859
RRD2	0.253332327	0.081089536
APM3	0.032707398	0.74460358
SEC39	0.087306168	0.013983993
CDC5	-0.097752201	0.115391905
PRP4	0.224106289	0.071687966
TOA1	0.186283224	0.131469805
CNS1	0.217644877	0.002290108
ECM10	-0.085088916	0.204263147
HSK3	-0.234613204	0.425736561
SKN1	-0.108373253	0.314042044
YJR029W	0.015186884	0.859877511
GCD1	-0.033887518	0.531012842
PEX15	0.04976495	0.132851731
SCH9	0.203472877	0.00090659
ERB1	0.006601345	0.859252709
BUR2	0.193968954	0.012842032
YSF3	0.259859099	0.04420072
HMS2	0.382384946	0.003768227
YGR266W	0.408076996	0.000304854
SWP1	0.213811391	0.0945109
PUS2	0.298209675	0.141714827
IGD1	-0.34881958	0.005111607
BUD2	0.230387701	0.006309567
PAH1	0.176470807	0.001362905
MET4	0.206631766	0.15010382
KSP1	-0.309826944	0.017509027
VMA3	0.734312381	0.450971536
ATP14	-1.697665211	0.018675406
OGG1	0.669974017	0.000300726
ARO10	-2.033041544	0.003181272
TIM10	-0.449269497	0.050016035
YEN1	0.18208492	0.030568725
PRM9	0.301277039	0.006385233
ALO1	-0.075176504	0.45010192
YJL070C	0.045549319	0.379166287
PHO13	-0.042702001	0.437464871
DRE2	-0.052668512	0.588072177
ATP22	0.060972635	0.321048411
BFR1	-0.186239274	0.106498055
PKH3	0.14055637	0.071335873
YKE4	-0.085729282	0.511274697
VPS52	-0.185425468	0.233546473
PAC1	-0.069492364	0.64078254
MRL1	-0.056096809	0.857993651
SIR3	0.324940138	0.000380915
DBP6	-0.130414965	0.328495729
RSA3	0.054850382	0.294697439
NMD3	-0.006086033	0.874127991
MRC1	0.1613187	0.077873312
POL3	0.091613343	0.048911662
VHS2	0.012879493	0.851419724
VPS38	0.185080098	0.06203438
CFT2	0.227134592	0.002820016
FRE7	0.51877311	0.037759672
WTM2	0.241687501	0.160809004
PGC1	0.574665029	0.055463634
MRPL13	-0.932907885	0.002059768
YDL177C	0.285759552	0.002238655
NOP15	0.015568477	0.901640019
RPR2	0.070788473	0.494302157
ELO1	0.108919205	0.184704886
RNH1	-0.036894185	0.626698019
PNS1	0.148949167	0.031793717
YRO2	-1.640643459	0.000354853
ILV5	0.063502779	0.762872395
TOM1	0.197832037	0.005287321
KNS1	-0.082051787	0.133355868
MAE1	1.572521046	0.001638704
FIS1	-0.595457037	3.93e-05
YBR197C	-0.305574801	0.013164212
MUK1	0.006923878	0.927047032
PDR15	1.996439794	0.006555416
THP3	0.111295121	0.41155409
GOT1	0.131333788	0.14040025
NDD1	-0.503622198	0.003866228
VIK1	-0.141082898	0.207645928
SML1	-0.401349672	0.003634722
BLM10	0.266363451	0.007280168
FLD1	0.318502087	0.031812551
YDL176W	0.151523041	0.086140445
ERG26	0.357413151	0.040858562
DUG1	0.106193171	0.005553464
DST1	-0.024196693	0.847755607
YME2	0.038101828	0.472033962
SRP21	0.057972822	0.747850424
PAN3	-0.007594751	0.878000632
RRP14	-0.133072658	0.583485764
YIF1	0.023689707	0.676946403
NSE3	0.226673382	0.009790768
KIP1	0.059871857	0.511699433
DYS1	0.006159637	0.968422433
RPL36A	-0.246405678	0.017281365
PSY2	0.176665869	0.008997926
ALG2	0.215421407	0.007935263
MUD2	0.09968816	0.188399467
SAC1	0.160765107	0.096672612
MRN1	-0.105224563	0.113490855
VPS20	0.109183754	0.282040517
TEL1	0.194059933	0.679834209
CSI1	0.368840633	0.008988391
CCT6	-0.23830864	0.007568378
YHI9	0.337698887	0.000404124
AME1	0.37787903	0.017940531
MET2	0.39718284	0.000617301
BUD14	-0.00651785	0.938276001
RPL6B	-0.438842937	0.054484342
TRS85	0.223749466	0.003728601
APE2	0.26839824	0.003112942
SLA2	-0.252595537	0.003562996
GLE1	0.096385244	0.356582674
LSB1	-0.243584424	0.124275371
YLR149C	0.084670447	0.136105008
RSM18	-1.42495408	0.001744843
RPO26	0.257498512	0.326297565
CBF1	0.086765097	0.036752922
SAL1	-0.702588925	0.000492107
SOD2	-0.966955032	3.26e-05
QDR2	-0.227010479	0.000998489
NRG1	0.070719391	0.501470997
PTC5	-0.301771382	0.003025135
SCD5	0.025171095	0.824676964
CAP2	0.009281819	0.749941135
ELM1	0.231428564	0.13275765
FAS2	-0.562292445	0.005513191
SHM2	0.224413324	0.000103784
HYP2	-0.055933804	0.531285471
MSE1	-0.625528295	5.03e-05
STB3	-0.082276734	0.333742457
YRA2	0.114789176	0.085926943
CAF20	-0.059357076	0.699413978
RRP17	-0.066821447	0.248542638
STF2	-1.086998367	0.000184513
SSN8	0.074959686	0.621384697
YMR086W	0.00103318	0.967646083
ATS1	0.169686453	0.017419193
UNG1	0.082285261	0.192692867
