	log2fc	p-adj
YGR053C	-0.051556337	0.511864373
MPP10	0.094574562	0.20453977
SAS5	0.229660951	0.0347335
SWD2	-0.105848638	0.253186929
SBH2	0.0242769	0.647763674
YKR011C	-0.347555112	0.000104216
NSE1	0.247491562	0.039537708
CDC37	0.020098647	0.791799054
GON7	-0.257777613	0.185594003
PBY1	0.052157359	0.453434908
NUP53	0.142987866	0.139315005
DSF1	1.929712247	0.008430025
IKI1	0.263695089	0.003197737
RKM2	0.424456615	0.002532983
KIN4	0.119987135	0.1936126
MSO1	0.211840845	0.085151955
NEW1	-0.139485277	0.088896123
COX18	-0.623715716	0.026212894
PAR32	0.514446461	0.001084382
PIN3	0.25788208	0.05069195
DPS1	-0.072046435	0.719478754
YFL002W-A	0.564989806	0.0021124
YLR271W	0.245479402	0.029227803
KSP1	-0.309826944	0.017509027
HYR1	0.187263561	0.006148113
OST6	-0.071144239	0.414785339
RPT4	-0.043200725	0.608317561
MTR3	-0.023525863	0.310751575
YCH1	0.125986376	0.27049214
CDC13	0.289616563	0.000890616
YBL005W-A	0.765934609	0.000351466
NUT2	-0.15238409	0.461778631
MMP1	0.76839665	5.13e-07
EDC2	-0.184118665	0.458671743
AMN1	-0.265337467	0.097486614
RPS15	-0.601324606	0.138199053
NSA1	-0.041048098	0.574716252
SNO4	2.196033303	0.000352789
PPZ2	0.013581526	0.921394036
XRS2	0.173445331	0.007604421
YAT1	0.477700802	0.019948984
SFP1	0.251967832	0.025575827
RPL22B	-0.151323388	0.13484194
OPY1	0.201648508	0.190495044
RPL16B	-0.321000893	0.044552614
YSC84	0.187506629	0.031177735
TFB2	-0.000569301	0.99030726
DEG1	0.079380324	0.447243126
PKH1	0.141705796	0.018060783
SSA3	0.393943974	0.001408422
MEU1	-0.025511669	0.576968127
CHS3	-0.460799636	0.00076656
YHR182W	0.13441793	0.038380682
PEX12	0.280032439	0.094128475
YHR033W	-1.596147622	7.82e-09
TRK1	-0.173852636	0.371113598
PET54	-0.585470356	0.000552332
SSB2	-0.233648799	0.097026104
MKS1	0.500353877	0.007618747
TPK1	0.414578174	0.003327184
TEC1	-0.014882619	0.838741801
NEJ1	0.284626364	0.004522804
IMG2	-0.816297302	0.005141285
SSQ1	-0.256849115	0.030056279
YGL159W	-0.044568884	0.668139943
SPF1	0.088464028	0.280479849
GLN4	-0.163299987	0.014633497
SMF2	0.28540977	0.012786697
FMP52	0.764954886	0.004967704
FMP45	2.13210859	9.45e-05
KAR2	-0.286951753	0.054456153
