	log2FC	FDR
YGL182C	-0.523267404	0.602368787
YEL040W	-0.10432537	0.334048471
YDR406W-A	0.40450078	0.634135756
YKL137W	0.064557699	0.812890933
YDR104C	-0.151970049	0.292019497
YPR186C	-0.141690578	0.496006118
YPL197C	0.172135703	0.665916401
YGL111W	0.039235758	0.801836916
YLR223C	-0.113487335	0.565677373
YIL133C	0.084114054	0.710811088
YAR014C	0.001378481	0.99439665
YBR098W	0.11171862	0.574397109
YDL020C	-0.155967632	0.25403051
tG(GCC)F2	-1.326778889	
YPR190C	-0.460389812	0.014881196
YCL054W	-0.0193506	0.902047371
snR190	-0.193380717	0.739257409
YDR362C	0.04523069	0.793278999
YBR216C	-0.070849694	0.664224696
YML026C	0.075544911	0.843089862
YHR066W	0.037598338	0.85373653
tE(UUC)E3	0.820362139	
YBR234C	0.058188873	0.681427915
YKL169C	-0.011510857	0.985726201
YOL092W	0.046593119	0.797541078
YOR033C	-0.142901596	0.413371419
YMR197C	0.096243251	0.556143932
YBR287W	-0.094793357	0.421041021
YDL200C	0.232189665	0.077517957
YMR042W	0.262522281	0.113347145
YNL138W	-0.026409931	0.900587778
snR128	0.094224223	0.861517896
snR74	0.325816621	0.647027253
YPR125W	-0.295389736	0.014787398
YML125C	0.065137356	0.673703521
YDL231C	-0.428857822	6.73e-07
YKR094C	0.085686591	0.836497649
YOR245C	0.16406909	0.125213612
YDR350C	-0.001991993	0.989634308
YJL198W	0.118193808	0.394834777
YCL010C	-0.002819879	0.99308391
YLR022C	0.052142143	0.808572827
tK(UUU)G1	0.820362139	
YNL044W	0.001254837	0.997158951
YLR432W	0.005697067	0.973011676
YEL020C-B	-0.097338494	0.942777137
YGL072C	0.199975131	0.826780995
YOR248W	0.149481549	0.808403088
YCL027W	-0.055491572	0.848224655
tM(CAU)J2		
YEL008W	0.425500859	0.419706937
YER060W	-0.18677239	0.400077539
YGL185C	0.082283777	0.628873163
YER018C	0.172993107	0.329998785
YKR032W	0.114106687	
YDR355C	1.129539242	
YOL087C	-0.079927706	0.491194453
YJL176C	-0.017046998	0.920421041
YOR309C	-0.006147288	0.990328271
YAR061W		
YNL331C	-0.045774183	0.835598993
YLR064W	0.050941828	0.789157796
YMR028W	0.086385177	0.559026031
YDR201W	0.059646322	0.789157796
YAL033W	0.14493321	0.429170887
YCL058C	-0.177946618	0.559026031
YDR103W	-0.230523752	0.044206007
YER166W	-0.107297811	0.250408765
YPR179C	-0.107734654	0.457141411
YHR009C	-0.172621962	0.059990794
YMR288W	-0.128929175	0.324169907
YHL010C	-0.210597393	0.133536155
YDR144C	-0.095014505	0.684508634
YDR369C	0.06803584	0.725333254
YOL049W	-0.000157833	0.999046763
YJL041W	-0.030406204	0.860938865
YFL067W	-4.546007386	0.001964391
YDR084C	-0.022027418	0.910082925
YOR156C	-0.403697603	0.024243117
YKR013W	-0.214886455	0.064733712
YLR328W	-0.211832651	0.070331813
YAL042C-A	-1.877836379	
YJL182C	-0.399952571	
YHR087W	-0.032946259	0.903319428
YLL030C	-0.585143803	
YJL209W	-0.005666694	0.977961066
YPL232W	0.003657394	0.988106983
YLR157W-E		
YMR030W-A	-0.518125655	0.469926413
YJR048W	-0.187612562	0.444029449
tA(AGC)G		
YCL058W-A		
YML131W	0.214623325	0.027856773
YHR090C	0.010508893	0.96355165
YLR263W	-0.257403932	0.129594796
YJL181W	-0.271903059	0.145192388
YMR207C	-0.154414961	0.31046687
YBL061C	-0.006315379	0.984190524
YLR035C-A	0.570253593	0.802950389
YBR143C	0.039840912	0.804745575
YOR075W	0.12984436	0.352220684
tG(UCC)G	0.820362139	
YIL066W-A	-0.276293391	
YDR205W	-0.181716849	0.215980728
YDL161W	0.062288469	0.734530312
YHR006W	-0.024106462	0.891809884
YPL194W	-0.269663702	0.085314091
YIL061C	-0.411624654	0.006818545
YLR249W	0.012697435	0.932578634
tP(UGG)Q		
snR3	-0.047625655	0.944933063
YGL222C	-0.086960736	0.727078309
YGL122C	-0.072021893	0.571988727
YBR092C	-0.213715397	0.058334974
YNL298W	0.065435444	0.778800816
YDL096C	-0.337911663	0.91421918
YMR048W	0.101968539	0.558170087
YNR059W	-0.143904141	0.334077841
YBR112C	-0.004764704	0.981806024
YGR296C-B		
YNL065W	0.209846339	0.451301084
YKL085W	-0.335003304	0.000147428
YHR033W	-0.605967903	1.43e-09
YGL034C	-0.409812029	0.787958612
YNL001W	0.082103329	0.534275842
YOR142W	0.003154574	0.985274006
YML116W	0.191624705	0.178281386
YNL252C	0.01662118	0.927022124
YDR465C	0.155886414	0.122814401
YDR352W	-0.01361106	0.944276933
YDR058C	0.155255027	0.203635671
YKL069W	0.207074847	0.121101928
YKR022C	0.105111431	0.460493248
YLR400W	-0.031791331	0.951069082
YLR320W	-0.180089873	0.11847302
YLR418C	0.025510377	0.87774565
YLR118C	-0.003693688	0.988106983
YHL024W	-0.322550186	0.008821143
YPR177C	0.127687966	
YPL018W	-0.098839533	0.734101518
YLR302C	2.597805104	
YDR493W	0.079994366	0.718141578
YNL284C-A		
YMR272W-B	0.290738176	0.816098907
YCL050C	0.16085035	0.126053352
YIR034C	-0.089764955	0.678304467
YPL032C	-0.442259121	0.000127554
YGL139W	-0.069723971	0.700408766
YLR239C	-0.030389463	0.879032362
YBL113W-A		
YDR410C	0.162969028	0.248282414
YJL204C	0.085947859	0.571984711
YMR247W-A	-0.051507568	0.943009034
YJL006C	0.02189471	0.917217454
YPL128C	-0.127011759	0.628873163
YGR021W	0.006795548	0.973762477
YBL085W	-0.475449492	1.38e-06
YBR162W-A	0.036720726	0.92241553
YHR199C-A	-0.138297214	0.767734104
YBR180W	-0.209202083	0.484956447
YNL202W	0.143155123	0.580472852
YOR376W	1.179926659	0.049930074
YOL131W	0.657545947	0.230784127
YDR513W	0.063938693	0.840687312
YLL059C	0.393943514	0.430966211
YPR159C-A	1.228029721	0.547533372
tR(UCU)J1		
YCL021W-A	0.163314428	0.638852515
YLR017W	0.115868786	0.322541246
YCL057W	-0.175305626	0.099166775
YGR156W	-0.18771838	0.56377506
YIR028W	-0.166392971	0.344727108
YGR093W	0.116458682	0.286623037
YGR088W	-1.050048346	7.6e-09
YDL063C	0.054959956	0.776769353
YDR179W-A	0.21472728	0.199662536
YLR199C	-0.023860811	0.903760001
YGR143W	-0.063353338	0.586018124
YLR162W-A	0.613164263	0.663941596
YLR131C	-0.019656287	0.963671292
YGR075C	0.036145992	0.866849844
YDR337W	0.059882498	0.735200928
YLR370C	0.073192883	0.700408766
YJR138W	-0.195720857	0.107303583
YIL032C	0.111764844	0.942777137
YKL090W	-0.060117953	0.772735584
YOR011W	-0.000325248	0.998672838
YMR319C	0.359282281	3.48e-05
YDL046W	0.05007249	0.770883695
YLR187W	-0.385590716	0.031110863
YLR035C	-0.084361209	0.607662971
YIR011C	0.080760532	0.6107278
YBR290W	0.04793621	0.798462887
YCL032W	0.002709158	0.988697053
YOR195W	0.023169114	0.913912902
YBL099W	-0.266443769	8.69e-05
YKL018W	-0.106002904	0.587071739
YMR304W	-0.04439989	0.787473525
YLL050C	0.019443568	0.938445597
YDR261W-A		
YDR327W	0.127586614	0.637049415
YOR266W	-0.081808891	0.684900302
tV(CAC)H	-1.369945112	
YLR120C	-0.462717578	8.29e-07
YDL065C	0.144621627	0.411385048
YBR138C	0.052746973	0.801591718
YCR032W	0.040928824	0.787473525
YLR456W	0.166625259	0.379563289
YFR056C	-0.174050096	0.856099616
YOR010C	0.792579159	0.000174464
YLR332W	-0.120640905	0.364556505
YBL030C	-0.282200988	0.000313055
YIR026C	0.083266025	0.604453134
YJL206C	-0.017453634	0.94321549
YLR093C	0.133010199	0.43440053
YGR035W-A	0.239102464	0.323746673
YOR060C	-0.257299192	0.110414366
YKL197C	-0.097404094	0.553663236
YHL032C	-0.089621112	0.403639342
YLR412C-A	1.056387578	0.435684555
YJL088W	0.049299982	0.902689415
YPL060C-A	-0.169648314	0.911699075
tP(UGG)L	-0.607443023	
YBL021C	-0.025480482	0.904430272
YCR071C	0.062733063	0.784732543
YNL249C	0.102422717	0.516264303
YNL324W	-0.038741314	0.988106983
YOR097C	-0.026568476	0.896825207
YHR051W	-0.13809186	0.490768562
YJL062W-A	0.025156792	0.930334263
YBR226C	0.042901895	0.947719725
YIL175W		
YBR165W	0.122074755	0.416523359
YDL206W	0.015049051	0.943083059
YBL092W	0.088933831	0.820012926
YGR068W-A		
YLR437C-A	-0.440030561	0.852724497
YKL126W	-0.073355962	0.478297685
YPL137C	-0.201053606	0.068957613
YKL138C	-0.003636404	0.989634308
YDR187C	-0.05955602	0.942777137
YNR076W		
YNL091W	0.008978124	0.958335214
YOR131C	0.014320143	0.9454679
YOL033W	-0.065621005	0.700408766
YNL098C	0.026013101	0.897373858
YIR021W	-0.059534048	0.812873943
YDR379C-A	-0.076597345	0.845222236
YLR404W	-0.045940254	0.843034489
YNR027W	-0.089432113	0.724769364
YEL062W	-0.046245697	0.791439281
YHR073C-B		
YPL134C	-0.303417999	0.000245267
YJR029W		
YNL236W	-0.248383294	0.125028039
YLL020C	-0.194837933	0.680099284
YGL113W	-0.156542348	0.432649354
YPL224C	0.074680604	0.591927675
YGL206C	-0.078847604	0.494605507
YGR132C	0.066315316	0.744054762
YDL091C	0.127886523	0.28143246
YER188W	0.246696021	0.211444064
YBR127C	-0.012086815	0.941167788
YGL007C-A	-0.032198887	0.973056854
YKL118W	-0.303141116	0.831646173
YBR300C	-0.594590361	0.729890868
YKL100C	-0.053270141	0.728034576
YDL123W	-0.045650417	0.881651687
