	log2fc	p-adj
GSH1	0.182988323	0.009983994
POP5	0.080600746	0.196492045
PAN5	-0.238785131	0.246668114
SLM5	-0.161836133	0.018033074
PHB1	-0.494574934	0.002717702
HCS1	0.113478195	0.068777308
PDR8	-0.085216338	0.381298731
NOP9	0.047595402	0.401066004
YMR147W	0.468941769	5.38e-05
YHI9	0.337698887	0.000404124
YLR278C	0.173182499	0.07509568
RAI1	0.031435668	0.546119241
ATG11	0.440661111	0.006769753
CMD1	0.482191104	0.039794873
MRPL23	-0.709683682	6.9e-05
MRP2	-1.339492668	0.003033152
DSE1	0.029357327	0.828323427
RPL8A	-0.399206997	0.038558557
YJR096W	0.634134935	3.23e-06
ABF2	-0.105987088	0.052446598
RFA3	-0.292812152	0.312190035
CCE1	-1.046235255	0.000194896
RPP1B	-0.095306822	0.669477354
HYM1	-0.308494663	0.062087829
RRN11	0.262634245	0.00879334
YDR506C	0.101090371	0.121989934
TEC1	-0.014882619	0.838741801
ECM4	0.681215459	0.001513237
YNL011C	-0.127954346	0.064246246
CDC3	-0.061896149	0.11915182
BNA3	0.255213493	0.050880402
DPP1	0.204982454	0.056767009
YCK1	0.175828069	0.019409412
LDB17	-0.002719105	0.917837752
NUP192	0.065868393	0.100671376
RPL22A	-0.139690151	0.177299986
YPR097W	0.291910666	0.002890931
COX6	-1.819956151	0.001391627
NUC1	-0.629209199	1.77e-06
DCC1	-0.155576669	0.329632412
ATP1	-1.444796056	0.002033412
CYC1	-1.566619948	0.001214178
ISN1	-0.006200879	0.930329268
CST6	0.242490103	0.059236453
SLK19	-0.128208777	0.075763673
GUS1	-0.127919249	0.059974745
GCD1	-0.033887518	0.531012842
FCJ1	-1.463596656	2.84e-07
HRD1	0.003107874	0.984128557
YPR153W	0.273474964	0.072701548
CTS1	0.943363382	0.010689649
BOI1	0.009468417	0.856452453
PEP4	0.552667989	8.31e-05
TGL5	-0.058241774	0.24840405
SLF1	-0.140431606	0.1745646
CRP1	0.398771346	0.004897456
SEC66	0.28870658	0.018712197
MGT1	-0.166572909	0.722270088
NOP53	0.046339738	0.672684822
ARP1	0.098447287	0.390138114
LYS14	0.205029292	0.014861752
APC1	0.164129562	0.006536047
TIF2	-0.205214487	0.206003497
MCM22	0.263428217	0.093124887
CDC27	0.089002828	0.360538617
ZWF1	0.089218906	0.023719068
DPH2	-0.028750399	0.609860434
TAF3	0.141294666	0.000794447
GDH1	-2.583590035	0.00010782
NUP100	0.369097925	0.004999324
SUR1	-0.095650937	0.080046388
YJL068C	0.188818353	0.189775101
REP1	0.334562895	0.046414812
SES1	-0.453426355	0.032982463
TRS65	-0.052469741	0.109150204
CAB4	0.084969699	0.504851737
GCD11	-0.211890909	0.067369173
MUM2	-0.379005881	0.002552717
MSR1	-0.49059442	0.000150018
CNL1	0.199482516	0.272797381
SAC1	0.160765107	0.096672612
MDM35	-0.404290609	0.027260453
VAC7	0.041939833	0.467934674
MGR1	-0.158560348	0.011189769
ESS1	0.220889852	0.048239345
YER134C	-0.205705669	0.057011949
IZH3	1.324262961	0.001143684
RSM7	-0.859595949	2.08e-06
VAC14	0.062087841	0.425610656
IQG1	-0.197436672	0.376887006
FSH1	-0.418227049	0.005968218
NMA1	0.211844989	0.016974468
LCB4	-0.357210216	8.09e-06
YBR139W	0.156764553	0.015215462
TMN2	-0.075017787	0.391952306
RCL1	0.100343744	0.129268355
MGE1	0.147901815	0.306444296
UME6	0.059880258	0.370161785
YOR223W	0.09792057	0.299331685
TDA1	0.85320841	0.000338272
PSK2	0.475914569	0.002168556
DGA1	0.659789416	0.003190125
TRS20	0.116199606	0.028954759
RPL17B	-0.293821671	0.16709442
UGO1	-0.002173863	0.960449154
PMT4	0.023547493	0.429706038
MYO1	0.02011167	0.708430476
MDM38	0.073080287	0.078562354
BUD20	-0.22197448	0.062926068
MNT2	-0.281565123	0.032082764
CAF16	0.110396484	0.099963243
SPC98	0.420820499	0.090379196
JID1	-0.984755913	0.005243189
GYL1	0.082430654	0.234035353
CDC13	0.289616563	0.000890616
ERJ5	0.094799567	0.438594011
IFH1	0.349259634	0.023155844
YER163C	-0.208292975	0.020216281
FMP46	0.455950256	0.008713988
PGD1	0.004417963	0.922845121
ENB1	-0.242454542	0.13900538
RDR1	0.041789046	0.497527436
SOL4	0.496989589	0.007660071
YBP1	0.147523544	0.017860926
MSL1	0.30732247	0.040578337
CRT10	0.15308829	0.014717607
TAH1	0.299117209	0.013414994
YTH1	-0.110637327	0.820048793
PAR32	0.514446461	0.001084382
TDH1	0.457079376	0.004366443
PDB1	0.137322218	0.106870764
RAD61	0.179692508	0.018398129
CHL4	0.650926873	0.00569462
NMA111	0.105691126	0.167500426
RPL42B	-1.26424915	0.111901489
YEL043W	0.189576477	0.079341494
AFT1	0.360019289	0.000307668
GRE1	1.807032537	0.032470401
TIM12	-0.241144661	0.129452946
COX16	-2.294878075	1.5e-05
HDA1	-0.132042212	0.524511254
CAN1	-0.02310619	0.384340195
TPO5	-0.043034405	0.588334278
POL2	-0.034993671	0.370009486
AIM5	-0.561845101	0.005035043
YMR187C	0.063441177	0.724931743
RSC2	0.149480729	0.147595807
UBC12	-0.051136273	0.311886877
SNO4	2.196033303	0.000352789
ERP2	0.085663439	0.17019597
CUP9	-0.478192971	0.001188869
PAC11	0.384292877	4.58e-05
PRP18	0.253842547	0.00949873
OPI10	0.346948405	0.007802226
SNF1	-0.011692195	0.655295723
YPR010C-A	-1.882662477	0.174080708
SEC17	-0.016699079	0.766211138
TAF5	0.073569868	0.204137189
CIR2	-0.481696672	4.38e-05
ALG11	0.027821422	0.728870736
YHR033W	-1.596147622	7.82e-09
YKL133C	-0.795350102	0.000697357
PEP7	-0.003286343	0.93675112
BCS1	-0.701529014	0.000340707
YKL187C	1.867294569	0.010456142
LCB2	0.10593185	0.481909956
MET13	0.234624464	0.0062309
RBS1	-0.013565623	0.886996008
GRE3	0.007552636	0.843676788
GRC3	0.219460006	0.018914898
SDS24	0.519872821	0.000151969
YMR160W	0.24535223	0.013973045
CYM1	0.040282913	0.418547379
POS5	-0.673707135	4.57e-06
TFC7	0.05327357	0.297325654
TCM62	-0.542468117	0.000209807
NVJ1	-0.071353316	0.235563069
DPB11	-0.050455309	0.760680507
STR2	0.57781164	0.003292759
TAL1	-0.191301532	0.141391165
YDL012C	-0.027023794	0.736738307
NUP42	0.180703692	0.089571631
ENT2	0.092855849	0.035513624
PAN6	0.170855572	0.014802804
NAB3	0.15470791	0.04074536
YNL260C	0.178616889	0.542297616
CUE3	-0.105479201	0.111435968
LAA1	-0.15997564	0.050187824
HER2	-1.034461548	0.000156462
COX14	-0.854988369	0.00021873
OGG1	0.669974017	0.000300726
YJR098C	0.137505171	0.026714183
GCN3	-0.040855622	0.600041714
PSP2	0.235477151	0.002358909
CPS1	0.560488399	0.011763367
VIP1	-0.048954786	0.188046655
DLD2	-0.469562588	0.006030369
SEC16	-0.070412766	0.26714407
RAD57	0.420731981	0.036332922
MAK11	-0.146204098	0.235707683
DUS4	0.231686299	0.059650008
CDC33	-0.120850229	0.383914741
NOP2	-0.128260652	0.137047103
VAC8	0.217722292	0.000310197
ROT2	0.169908313	0.108478361
YNL022C	0.203445431	0.044352322
TRS31	-0.013592683	0.83040208
MMM1	0.105017293	0.153003623
HEM3	-0.730399415	0.001712413
CHZ1	0.227627381	0.126745442
ATG5	0.568991444	9.35e-06
YGL082W	0.139645868	0.009847822
TDA5	0.578644574	0.001197237
KAR3	0.023040971	0.551899147
COY1	0.207396224	0.015483077
AKL1	0.085165281	0.080565817
RPL23A	-0.249686356	0.027068493
YBR138C	-0.0129867	0.858814684
BAS1	0.279132764	0.053855155
RDH54	-0.357209522	0.000413983
PSD1	-0.643557247	1e-10
QDR3	0.751390383	0.000941401
EPT1	0.628649113	0.004713733
LEU4	-0.107450299	0.128013866
MED1	0.037856103	0.632580632
GZF3	-0.103623889	0.465894261
GUA1	-0.107630249	0.097355011
MNN2	0.089913512	0.378812683
HMG1	0.26517625	0.006617466
AMD2	-2.414025255	8.16e-06
YNG1	0.089088709	0.500702994
HAL9	0.43567801	0.000618996
REH1	-0.161600706	0.134094764
MRP1	-0.343755045	0.001106609
GCN20	-0.235662119	0.020303819
BRR2	0.121305708	0.030011917
YND1	-0.031967137	0.565851932
PPX1	-0.086769599	0.215783539
GSH2	-0.102494243	0.26635435
MPT5	-0.527353454	0.005020472
SEC24	-0.204908728	0.007634264
IES4	-0.128091164	0.059566646
DFG10	0.460901517	0.068304971
CSE4	0.114998023	0.061755201
SAP4	0.015270826	0.744256469
LEU3	0.384741166	0.001347438
CDC42	-0.080731774	0.695122945
CCS1	0.209483869	0.162223563
OTU2	0.014590697	0.857775777
DOG1	-1.65584057	0.000952161
FAS1	-0.54360468	9.8e-05
TAP42	0.06464762	0.246013802
GRE2	0.440730678	0.00031893
ASI1	0.287400536	0.013210309
MRPL3	-0.396440643	0.00187778
TDA2	-0.015935026	0.920699305
ESF2	-0.073703945	0.317132609
APL4	0.037298064	0.443683204
YMR221C	-0.016198368	0.69245335
YBP2	0.111683637	0.003623846
SIR1	0.203071565	0.114384028
BUD14	-0.00651785	0.938276001
IGO1	0.074200691	0.194838516
MTH1	0.335180917	0.024007366
RAT1	0.089971073	0.190202961
OST3	0.47418528	0.03462335
VAB2	0.247430929	0.060173829
TAF14	0.029658058	0.677240106
NCR1	0.158520092	0.35091563
TRS23	0.036511038	0.571808074
YGR237C	-0.009879532	0.891067146
UBC4	-0.064753909	0.709339713
OLE1	-1.022223717	0.001982559
MST1	-0.418844661	0.021534677
LIA1	-0.070988539	0.574208455
MDM34	-0.637987004	0.004272388
SOL1	0.171549448	0.063967122
GLR1	-0.059537236	0.478417297
EXO5	-1.336014412	0.00010978
YML020W	0.351730793	0.005356948
YEF1	0.1961618	0.265729588
HSP26	-0.098639546	0.693963308
YOR262W	0.115520767	0.170613473
COQ5	-0.928919922	0.00097058
BCH2	0.244098571	0.001564707
ALG13	0.109184779	0.192498553
CSE2	-0.192752407	0.371457696
PET10	0.886220516	0.00261522
TDA11	0.375169068	0.00176918
MRPL4	-1.000410067	0.000189954
MSL5	-0.013599546	0.726171972
UTH1	1.320458347	0.017674877
CTS2	0.622435769	0.001520815
FRT1	0.547426363	0.00256763
RAF1	0.468985944	0.005570488
RRN10	-0.05767793	0.652368191
IRA2	0.15195299	0.009097642
PEX34	0.42571354	3.83e-05
YET1	0.236045152	0.14049826
CMC1	-1.103996594	3.69e-05
SHE4	0.220883321	0.010671146
IST1	-0.073932921	0.849326665
CYK3	-0.319544895	0.00474385
PBI2	-0.911608363	0.119641794
KEX2	-0.021627328	0.868166514
NTR2	0.072305633	0.397989925
REE1	1.227787428	1.28e-05
YKU80	0.166340974	0.011719312
RLM1	0.092262271	0.241404428
RRD2	0.253332327	0.081089536
ASP1	-0.244911314	0.166070313
